PID,DN,DP,TN,RL,text,data,path,storage_type,text_type,update_time
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 158)","(text, in 200 feet)","(data, None)","(path, database//Jane//1625260856-659202-153.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 159)","(text, in 300 feet)","(data, None)","(path, database//Jane//1625260856-659203-154.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 160)","(text, in 400 feet)","(data, None)","(path, database//Jane//1625260856-659203-155.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 161)","(text, in 600 feet)","(data, None)","(path, database//Jane//1625260856-683091-156.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 162)","(text, in 700 feet)","(data, None)","(path, database//Jane//1625260856-683108-157.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 163)","(text, in 800 feet)","(data, None)","(path, database//Jane//1625260856-683109-158.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 164)","(text, in 900 feet)","(data, None)","(path, database//Jane//1625260856-683110-159.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 165)","(text, in 1 mile)","(data, None)","(path, database//Jane//1625260874-900259-164.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 166)","(text, in 1.1 miles)","(data, None)","(path, database//Jane//1625260874-900264-165.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 167)","(text, in 1.2 miles)","(data, None)","(path, database//Jane//1625260874-900266-166.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 168)","(text, in 1.3 miles)","(data, None)","(path, database//Jane//1625260874-900267-167.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 169)","(text, in 1.4 miles)","(data, None)","(path, database//Jane//1625260874-901333-168.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 170)","(text, in 1.5 miles)","(data, None)","(path, database//Jane//1625260874-901338-169.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 171)","(text, in 1.6 miles)","(data, None)","(path, database//Jane//1625260874-901339-170.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 172)","(text, in 1.7 miles)","(data, None)","(path, database//Jane//1625260874-901340-171.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 173)","(text, in 1.8 miles)","(data, None)","(path, database//Jane//1625260875-327768-172.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 174)","(text, in 1.9 miles)","(data, None)","(path, database//Jane//1625260875-327779-173.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 175)","(text, in 2.4 miles)","(data, None)","(path, database//Jane//1625260894-900692-178.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 176)","(text, in 2.5 miles)","(data, None)","(path, database//Jane//1625260894-900695-179.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 177)","(text, in 2.6 miles)","(data, None)","(path, database//Jane//1625260894-900696-180.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 178)","(text, in 2.7 miles)","(data, None)","(path, database//Jane//1625260894-900697-181.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 179)","(text, in 2 miles)","(data, None)","(path, database//Jane//1625260894-899387-174.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 180)","(text, in 2.1 miles)","(data, None)","(path, database//Jane//1625260894-899390-175.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 181)","(text, in 2.2 miles)","(data, None)","(path, database//Jane//1625260894-899391-176.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 182)","(text, in 2.3 miles)","(data, None)","(path, database//Jane//1625260894-899392-177.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 183)","(text, in 2.8 miles)","(data, None)","(path, database//Jane//1625260895-302848-182.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 184)","(text, in 2.9 miles)","(data, None)","(path, database//Jane//1625260895-302854-183.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 185)","(text, in 3 miles)","(data, None)","(path, database//Jane//1625260914-904231-184.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 186)","(text, in 3.1 miles)","(data, None)","(path, database//Jane//1625260914-904246-185.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 187)","(text, in 3.2 miles)","(data, None)","(path, database//Jane//1625260914-904251-186.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 188)","(text, in 3.3 miles)","(data, None)","(path, database//Jane//1625260914-904256-187.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 189)","(text, in 3.4 miles)","(data, None)","(path, database//Jane//1625260914-906363-188.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 190)","(text, in 3.5 miles)","(data, None)","(path, database//Jane//1625260914-906372-189.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 191)","(text, in 3.6 miles)","(data, None)","(path, database//Jane//1625260914-906378-190.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 192)","(text, in 3.7 miles)","(data, None)","(path, database//Jane//1625260914-906383-191.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 193)","(text, in 3.8 miles)","(data, None)","(path, database//Jane//1625260915-45635-192.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 194)","(text, in 3.9 miles)","(data, None)","(path, database//Jane//1625260915-45642-193.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 195)","(text, keep left)","(data, None)","(path, database//Jane//1625510205-134151-6.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 196)","(text, keep right)","(data, None)","(path, database//Jane//1625510205-134154-7.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 197)","(text, Average speed check zone ahead)","(data, None)","(path, database//Jane//1625510205-132329-4.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 198)","(text, Entering average speed check zone)","(data, None)","(path, database//Jane//1625510205-132332-5.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 199)","(text, speed camera ahead)","(data, None)","(path, database//Jane//1625510205-130215-0.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 200)","(text, watch out, crash reported ahead)","(data, None)","(path, database//Jane//1625510205-130957-1.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 201)","(text, watch out, vehicle on shoulder ahead)","(data, None)","(path, database//Jane//1625510205-130963-2.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(PID, com.waze)","(DN, tts.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.waze/waze/tts/tts.db)","(TN, Jane)","(RL, 202)","(text, red light camera ahead)","(data, None)","(path, database//Jane//1625510205-130964-3.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
