Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,originalUsername,mutableUsername,encodedUsername
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1)","(_id, 1)","(originalUsername, heisenbergcarro)","(mutableUsername, heisenbergcarro)","(encodedUsername, heisenbergcarro|heisenbergcarro)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 725)","(_id, 846)","(originalUsername, cy_lanorias114)",,"(encodedUsername, cy_lanorias114|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 726)","(_id, 847)","(originalUsername, jacobchambliss1)",,"(encodedUsername, jacobchambliss1|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 727)","(_id, 848)","(originalUsername, hearron2019)",,"(encodedUsername, hearron2019|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 728)","(_id, 849)","(originalUsername, jacobmiller534)",,"(encodedUsername, jacobmiller534|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 729)","(_id, 850)","(originalUsername, steve.2339)",,"(encodedUsername, steve.2339|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 730)","(_id, 851)","(originalUsername, i_herrera12)",,"(encodedUsername, i_herrera12|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 731)","(_id, 852)","(originalUsername, marshmessara)",,"(encodedUsername, marshmessara|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 732)","(_id, 853)","(originalUsername, pherevia27)",,"(encodedUsername, pherevia27|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 733)","(_id, 854)","(originalUsername, tallboi_mcune22)",,"(encodedUsername, tallboi_mcune22|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 734)","(_id, 855)","(originalUsername, apeddie70)",,"(encodedUsername, apeddie70|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 735)","(_id, 856)","(originalUsername, barbara_rin8196)",,"(encodedUsername, barbara_rin8196|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 736)","(_id, 857)","(originalUsername, nobodyspecia26)",,"(encodedUsername, nobodyspecia26|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 737)","(_id, 858)","(originalUsername, madisonkeller.1)",,"(encodedUsername, madisonkeller.1|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 738)","(_id, 859)","(originalUsername, p.goincrazy)",,"(encodedUsername, p.goincrazy|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 739)","(_id, 860)","(originalUsername, syndelcline)",,"(encodedUsername, syndelcline|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 740)","(_id, 861)","(originalUsername, dais.marie13)",,"(encodedUsername, dais.marie13|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 741)","(_id, 862)","(originalUsername, thetrashok)",,"(encodedUsername, thetrashok|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 742)","(_id, 863)","(originalUsername, jay_junior777)",,"(encodedUsername, jay_junior777|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 743)","(_id, 864)","(originalUsername, kuban.bxby)",,"(encodedUsername, kuban.bxby|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 744)","(_id, 865)","(originalUsername, zeltraxbtw)",,"(encodedUsername, zeltraxbtw|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 745)","(_id, 866)","(originalUsername, azriel.23)",,"(encodedUsername, azriel.23|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 746)","(_id, 867)","(originalUsername, yayatoosavage21)",,"(encodedUsername, yayatoosavage21|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 747)","(_id, 868)","(originalUsername, lilbeanr)",,"(encodedUsername, lilbeanr|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 748)","(_id, 869)","(originalUsername, jules40_18)",,"(encodedUsername, jules40_18|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 749)","(_id, 870)","(originalUsername, ethan_x39)",,"(encodedUsername, ethan_x39|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 750)","(_id, 871)","(originalUsername, yesica_sers18)",,"(encodedUsername, yesica_sers18|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 751)","(_id, 872)","(originalUsername, tmmparties)",,"(encodedUsername, tmmparties|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 752)","(_id, 873)","(originalUsername, kenziee_136)",,"(encodedUsername, kenziee_136|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 753)","(_id, 874)","(originalUsername, saharahfayth)",,"(encodedUsername, saharahfayth|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 754)","(_id, 875)","(originalUsername, thecoolcat23)",,"(encodedUsername, thecoolcat23|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 755)","(_id, 876)","(originalUsername, seiredd27)",,"(encodedUsername, seiredd27|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 756)","(_id, 877)","(originalUsername, e_tejeda1119)",,"(encodedUsername, e_tejeda1119|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 757)","(_id, 878)","(originalUsername, savagetica21)",,"(encodedUsername, savagetica21|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 758)","(_id, 879)","(originalUsername, koolxbrooklyn)",,"(encodedUsername, koolxbrooklyn|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 759)","(_id, 880)","(originalUsername, tachanky)",,"(encodedUsername, tachanky|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 760)","(_id, 881)","(originalUsername, awaqo2013)",,"(encodedUsername, awaqo2013|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 761)","(_id, 882)","(originalUsername, exqcept)",,"(encodedUsername, exqcept|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 762)","(_id, 883)","(originalUsername, emmaharris713)",,"(encodedUsername, emmaharris713|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 763)","(_id, 884)","(originalUsername, z_hayes9855)",,"(encodedUsername, z_hayes9855|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 764)","(_id, 885)","(originalUsername, sukh_usa20)",,"(encodedUsername, sukh_usa20|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 765)","(_id, 886)","(originalUsername, ella.aotearoa)",,"(encodedUsername, ella.aotearoa|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 766)","(_id, 887)","(originalUsername, yasmine_diallo1)",,"(encodedUsername, yasmine_diallo1|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 767)","(_id, 888)","(originalUsername, tropnulwllh)",,"(encodedUsername, tropnulwllh|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 768)","(_id, 889)","(originalUsername, rfl_bambam206)",,"(encodedUsername, rfl_bambam206|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 769)","(_id, 890)","(originalUsername, xandermatthews)",,"(encodedUsername, xandermatthews|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 770)","(_id, 891)","(originalUsername, nicole_hdz06)",,"(encodedUsername, nicole_hdz06|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 771)","(_id, 892)","(originalUsername, thatonekidarii)",,"(encodedUsername, thatonekidarii|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 772)","(_id, 893)","(originalUsername, og_goat24)",,"(encodedUsername, og_goat24|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 773)","(_id, 894)","(originalUsername, slantbtw)",,"(encodedUsername, slantbtw|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 774)","(_id, 895)","(originalUsername, salya-asc)",,"(encodedUsername, salya-asc|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 775)","(_id, 910)","(originalUsername, airforce1529)",,"(encodedUsername, airforce1529|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 776)","(_id, 911)","(originalUsername, sofiau330)",,"(encodedUsername, sofiau330|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 777)","(_id, 912)","(originalUsername, ericsito23)",,"(encodedUsername, ericsito23|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 778)","(_id, 913)","(originalUsername, rinamccullo2020)",,"(encodedUsername, rinamccullo2020|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 779)","(_id, 914)","(originalUsername, leeannisme)",,"(encodedUsername, leeannisme|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 780)","(_id, 915)","(originalUsername, j_daniel4378)",,"(encodedUsername, j_daniel4378|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 781)","(_id, 916)","(originalUsername, drill190)",,"(encodedUsername, drill190|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 782)","(_id, 917)","(originalUsername, felicityangela1)",,"(encodedUsername, felicityangela1|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 783)","(_id, 918)","(originalUsername, noemimeme1222)",,"(encodedUsername, noemimeme1222|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 784)","(_id, 919)","(originalUsername, qveenbeyatch123)",,"(encodedUsername, qveenbeyatch123|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 785)","(_id, 920)","(originalUsername, eli.brennan1)",,"(encodedUsername, eli.brennan1|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 786)","(_id, 921)","(originalUsername, droptopdeath65)",,"(encodedUsername, droptopdeath65|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 787)","(_id, 922)","(originalUsername, haydenmorris24)",,"(encodedUsername, haydenmorris24|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 788)","(_id, 923)","(originalUsername, takeyourgirltyb)",,"(encodedUsername, takeyourgirltyb|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 789)","(_id, 924)","(originalUsername, wyatt.keene)",,"(encodedUsername, wyatt.keene|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 790)","(_id, 925)","(originalUsername, soheyl2709)",,"(encodedUsername, soheyl2709|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 791)","(_id, 926)","(originalUsername, tckdeejay)",,"(encodedUsername, tckdeejay|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 792)","(_id, 927)","(originalUsername, dashaunm1234)",,"(encodedUsername, dashaunm1234|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 793)","(_id, 928)","(originalUsername, sawyerdelallata)",,"(encodedUsername, sawyerdelallata|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 794)","(_id, 929)","(originalUsername, a_cook6374)",,"(encodedUsername, a_cook6374|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 795)","(_id, 930)","(originalUsername, jesana.20)",,"(encodedUsername, jesana.20|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 796)","(_id, 931)","(originalUsername, dgondalia65)",,"(encodedUsername, dgondalia65|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 797)","(_id, 932)","(originalUsername, cmccurdy145)",,"(encodedUsername, cmccurdy145|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 798)","(_id, 933)","(originalUsername, haikyuu7)",,"(encodedUsername, haikyuu7|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 799)","(_id, 934)","(originalUsername, preston_shands)",,"(encodedUsername, preston_shands|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 800)","(_id, 935)","(originalUsername, deborahanne2018)",,"(encodedUsername, deborahanne2018|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 801)","(_id, 936)","(originalUsername, zi_youngin)",,"(encodedUsername, zi_youngin|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 802)","(_id, 937)","(originalUsername, hola_chelsi247)",,"(encodedUsername, hola_chelsi247|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 803)","(_id, 938)","(originalUsername, babybullet542)",,"(encodedUsername, babybullet542|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 804)","(_id, 939)","(originalUsername, carls_jr12345)",,"(encodedUsername, carls_jr12345|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 805)","(_id, 940)","(originalUsername, mroelle17)",,"(encodedUsername, mroelle17|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 806)","(_id, 941)","(originalUsername, https.lillith)",,"(encodedUsername, https.lillith|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 807)","(_id, 942)","(originalUsername, ejkitkat7)",,"(encodedUsername, ejkitkat7|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 808)","(_id, 943)","(originalUsername, mya23450)",,"(encodedUsername, mya23450|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 809)","(_id, 944)","(originalUsername, baby_joker8483)",,"(encodedUsername, baby_joker8483|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 810)","(_id, 945)","(originalUsername, dbuckanaga2)",,"(encodedUsername, dbuckanaga2|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 811)","(_id, 946)","(originalUsername, erandyv2019)",,"(encodedUsername, erandyv2019|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 812)","(_id, 947)","(originalUsername, kryptonic2000)",,"(encodedUsername, kryptonic2000|)"
