PID,DN,DP,TN,RL,keyword_id,url_id,term,normalized_term
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 173)","(keyword_id, 2)","(url_id, 274)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 174)","(keyword_id, 2)","(url_id, 275)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 175)","(keyword_id, 2)","(url_id, 276)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 176)","(keyword_id, 2)","(url_id, 277)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 177)","(keyword_id, 2)","(url_id, 278)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 178)","(keyword_id, 2)","(url_id, 279)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 179)","(keyword_id, 2)","(url_id, 280)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 180)","(keyword_id, 2)","(url_id, 283)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 181)","(keyword_id, 2)","(url_id, 284)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 182)","(keyword_id, 2)","(url_id, 285)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 183)","(keyword_id, 2)","(url_id, 286)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 184)","(keyword_id, 2)","(url_id, 287)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 185)","(keyword_id, 2)","(url_id, 288)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 186)","(keyword_id, 2)","(url_id, 289)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 187)","(keyword_id, 2)","(url_id, 290)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 188)","(keyword_id, 2)","(url_id, 291)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 189)","(keyword_id, 2)","(url_id, 292)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 190)","(keyword_id, 2)","(url_id, 293)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 191)","(keyword_id, 2)","(url_id, 294)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 192)","(keyword_id, 2)","(url_id, 295)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 193)","(keyword_id, 2)","(url_id, 296)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 194)","(keyword_id, 2)","(url_id, 297)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 195)","(keyword_id, 2)","(url_id, 298)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 196)","(keyword_id, 2)","(url_id, 299)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 197)","(keyword_id, 2)","(url_id, 300)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 198)","(keyword_id, 2)","(url_id, 301)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 199)","(keyword_id, 2)","(url_id, 302)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 200)","(keyword_id, 2)","(url_id, 303)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 201)","(keyword_id, 2)","(url_id, 304)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 202)","(keyword_id, 2)","(url_id, 305)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 203)","(keyword_id, 2)","(url_id, 306)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 204)","(keyword_id, 2)","(url_id, 307)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 205)","(keyword_id, 2)","(url_id, 308)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 206)","(keyword_id, 2)","(url_id, 309)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 207)","(keyword_id, 2)","(url_id, 312)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
