Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,id,channel_id,data
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 235)","(id, 235)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 236)","(id, 236)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 237)","(id, 237)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 238)","(id, 238)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 239)","(id, 239)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 240)","(id, 240)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 241)","(id, 241)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 242)","(id, 242)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 243)","(id, 243)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 244)","(id, 244)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 245)","(id, 245)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 246)","(id, 246)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 247)","(id, 247)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 248)","(id, 248)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 249)","(id, 249)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 250)","(id, 250)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 251)","(id, 251)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 252)","(id, 252)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 253)","(id, 253)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 254)","(id, 254)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 255)","(id, 255)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 256)","(id, 256)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 257)","(id, 257)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 258)","(id, 258)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 259)","(id, 259)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 260)","(id, 260)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 261)","(id, 261)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 262)","(id, 262)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 263)","(id, 263)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 264)","(id, 264)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 265)","(id, 265)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 266)","(id, 266)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 267)","(id, 267)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 268)","(id, 268)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 269)","(id, 269)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 270)","(id, 270)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(Package Name, com.tmobile.tuesdays)","(Original Database Name, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(Table Name, notification_channels)","(Line ID, 271)","(id, 271)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
