PID,DN,DP,TN,RL,_id,capture_time,capture_file_name,capture_server_ip,capture_server_port,capture_app_name_main,capture_app_name_all,capture_proxy_type,capture_protocol_no,capture_pkg_name_all,capture_set_id
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 186)","(_id, 186)","(capture_time, 1618077902785)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5322410953283798996.dat)","(capture_server_ip, 52.55.162.96)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 187)","(_id, 187)","(capture_time, 1618077903139)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture217503970363916047.dat)","(capture_server_ip, 172.217.3.106)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 188)","(_id, 188)","(capture_time, 1618077903148)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture4299540558331424325.dat)","(capture_server_ip, 34.225.230.22)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 189)","(_id, 189)","(capture_time, 1618077903472)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture2048792048155590642.dat)","(capture_server_ip, 45.60.11.176)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 190)","(_id, 190)","(capture_time, 1618077903532)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1509862186056944453.dat)","(capture_server_ip, 35.168.35.115)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 191)","(_id, 191)","(capture_time, 1618077903687)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1514350327655198396.dat)","(capture_server_ip, 45.60.11.176)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 192)","(_id, 192)","(capture_time, 1618077903695)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture784123445289461097.dat)","(capture_server_ip, 104.244.42.2)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 193)","(_id, 193)","(capture_time, 1618077903897)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture42328288857962170.dat)","(capture_server_ip, 34.202.212.102)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 194)","(_id, 194)","(capture_time, 1618077904011)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1502967901041178041.dat)","(capture_server_ip, 172.217.3.106)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 195)","(_id, 195)","(capture_time, 1618077904090)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture7037027741590446571.dat)","(capture_server_ip, 104.244.42.2)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 196)","(_id, 196)","(capture_time, 1618077904254)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6770509870578627097.dat)","(capture_server_ip, 34.198.44.255)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 197)","(_id, 197)","(capture_time, 1618077904486)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1497230694102267251.dat)","(capture_server_ip, 104.244.42.130)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 198)","(_id, 198)","(capture_time, 1618077904582)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5614425701370404120.dat)","(capture_server_ip, 54.84.13.242)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 199)","(_id, 199)","(capture_time, 1618077904919)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture189599257132016245.dat)","(capture_server_ip, 104.244.42.130)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 200)","(_id, 200)","(capture_time, 1618077904989)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1212685350377255469.dat)","(capture_server_ip, 52.55.162.96)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 201)","(_id, 201)","(capture_time, 1618077905332)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1651560195304260233.dat)","(capture_server_ip, 34.225.230.22)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 202)","(_id, 202)","(capture_time, 1618077905335)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture4141504493078836120.dat)","(capture_server_ip, 172.217.3.106)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 203)","(_id, 203)","(capture_time, 1618077905370)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture121177282191761479.dat)","(capture_server_ip, 104.244.42.194)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 204)","(_id, 204)","(capture_time, 1618077905379)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture478764828320712166.dat)","(capture_server_ip, 54.221.240.175)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 205)","(_id, 205)","(capture_time, 1618077905678)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture9028164600265485144.dat)","(capture_server_ip, 35.168.35.115)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 206)","(_id, 206)","(capture_time, 1618077905730)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture490240517023355232.dat)","(capture_server_ip, 34.233.212.6)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 207)","(_id, 207)","(capture_time, 1618077905785)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture4186257462211888000.dat)","(capture_server_ip, 104.244.42.194)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 208)","(_id, 208)","(capture_time, 1618077906021)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6567349423772073073.dat)","(capture_server_ip, 34.202.212.102)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 209)","(_id, 209)","(capture_time, 1618077906064)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture2222980746722553955.dat)","(capture_server_ip, 34.225.21.98)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 210)","(_id, 210)","(capture_time, 1618077906151)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5662157101097949486.dat)","(capture_server_ip, 54.221.240.175)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 211)","(_id, 211)","(capture_time, 1618077906158)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6222602228822459898.dat)","(capture_server_ip, 104.244.42.66)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 212)","(_id, 212)","(capture_time, 1618077906386)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1578341158487231012.dat)","(capture_server_ip, 34.198.44.255)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 213)","(_id, 213)","(capture_time, 1618077906433)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture3249468455505797215.dat)","(capture_server_ip, 52.202.53.52)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 214)","(_id, 214)","(capture_time, 1618077906509)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture8028438970082338418.dat)","(capture_server_ip, 34.233.212.6)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 215)","(_id, 215)","(capture_time, 1618077906551)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture4433554859275579576.dat)","(capture_server_ip, 104.244.42.66)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 216)","(_id, 216)","(capture_time, 1618077906737)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6716171082407192994.dat)","(capture_server_ip, 54.84.13.242)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 217)","(_id, 217)","(capture_time, 1618077906777)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture434181496857540244.dat)","(capture_server_ip, 34.204.144.81)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 218)","(_id, 218)","(capture_time, 1618077906856)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture2997352171191590848.dat)","(capture_server_ip, 34.225.21.98)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 219)","(_id, 219)","(capture_time, 1618077906968)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture4004887041631549198.dat)","(capture_server_ip, 35.201.69.248)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 220)","(_id, 220)","(capture_time, 1618077907071)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture3428633925611900791.dat)","(capture_server_ip, 52.55.162.96)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 221)","(_id, 221)","(capture_time, 1618077907105)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5223619873766511092.dat)","(capture_server_ip, 3.225.77.34)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 222)","(_id, 222)","(capture_time, 1618077907199)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6203787692117047906.dat)","(capture_server_ip, 52.202.53.52)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 223)","(_id, 223)","(capture_time, 1618077907233)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5508851315194912912.dat)","(capture_server_ip, 35.201.69.248)","(capture_server_port, 443)","(capture_app_name_main, Twitter)","(capture_app_name_all, Twitter)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.twitter.android)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 224)","(_id, 224)","(capture_time, 1618077907415)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6327952141332282741.dat)","(capture_server_ip, 34.225.230.22)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 225)","(_id, 225)","(capture_time, 1618077907417)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture3653785366345672771.dat)","(capture_server_ip, 172.217.3.106)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 226)","(_id, 226)","(capture_time, 1618077907458)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture2640012776906040044.dat)","(capture_server_ip, 52.0.169.231)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 227)","(_id, 227)","(capture_time, 1618077907549)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1748934692926901340.dat)","(capture_server_ip, 34.204.144.81)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 228)","(_id, 228)","(capture_time, 1618077907741)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture2523185355921787663.dat)","(capture_server_ip, 35.168.35.115)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
