PID,DN,DP,TN,RL,key,last_modified_time,pending_delete,size
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 150)","(key, 905e8efac4f295f9c4bc6d4393ead52e8a4676b3c6fab5c919d6ce252d9f1ef3)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 10836)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 151)","(key, bd26dcaf2826d327221d23adfbe74d0e4239cd508dcf2059bff5e49eb3e3cbd2)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 13724)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 152)","(key, c4033695084cd5bf20724182afc2743875fe017a4fe69c4904b2b61c07b59903)","(last_modified_time, 1625717961273)","(pending_delete, 0)","(size, 11148)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 153)","(key, 8f8678c974008f08ebce96b2594c6d0cc756a83b4bfaafaa235b0711af0ac11a)","(last_modified_time, 1625717965544)","(pending_delete, 0)","(size, 16325)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 154)","(key, 9bfe9b6f52fae68fab64de5e38701a5fcd1884bf732bbfab69b4373fec6240fc)","(last_modified_time, 1625717965674)","(pending_delete, 0)","(size, 16286)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 155)","(key, 897fe1c3dbb47571b0934b86af6c3cf2ce0d50a93adbe5cb385662a926f649ce)","(last_modified_time, 1625717965674)","(pending_delete, 0)","(size, 14429)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 156)","(key, 72c6d4635321672b26588143332309595d9c6ff268035e1b10ed8b2984a44d54)","(last_modified_time, 1623689679700)","(pending_delete, 0)","(size, 13051)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 157)","(key, d3ad37514e5761ab79b439a76cb882ea5687058a6b8acdb95ab4a6e5fb642017)","(last_modified_time, 1625717971461)","(pending_delete, 0)","(size, 15228)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 158)","(key, 46701bc05db76b1fd2aa63fcff3fc12187b9957ddc6e9464471a09afbd79d996)","(last_modified_time, 1625719066902)","(pending_delete, 0)","(size, 10143)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 159)","(key, 1616ec9584a4d1f3aaffa54b1fdd9883ea83d38869531bd63874e4a3e7e24ba2)","(last_modified_time, 1623689679700)","(pending_delete, 0)","(size, 12154)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 160)","(key, 4bd64a29176629f9c8d4a2d59c9a4b7525109127bcfa3607fba6c9ae6456e83b)","(last_modified_time, 1625717971461)","(pending_delete, 0)","(size, 16061)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 161)","(key, 57c1237dba748c3f37e900af9eb04e9a8eaf8d7a6e46a80436cd0397c8892eb9)","(last_modified_time, 1625719066902)","(pending_delete, 0)","(size, 9910)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 162)","(key, e3123e6c0bf0317690d51a566a73b855d018145eafdb2102273d43b63760a897)","(last_modified_time, 1625719066902)","(pending_delete, 0)","(size, 9485)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 163)","(key, c83dcf24849a052680468b0e7e31ba5a0cc932cb3e274e0439a8af628b130bba)","(last_modified_time, 1625719066902)","(pending_delete, 0)","(size, 13243)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 164)","(key, 13c1693474f7a235ea6e6f8e604c0aa73e5faadb699581995de25b8c76c8170f)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 9991)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 165)","(key, de19d732a2b95e807e822e7f6fd2794e649facfc73c6be5afe224231197959a6)","(last_modified_time, 1623689447063)","(pending_delete, 0)","(size, 104306)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 166)","(key, 7683f6a50ee4d300b6c836e83f757cd9dbe4b2440baefc5e007f4e2814dd06f6)","(last_modified_time, 1623634574813)","(pending_delete, 0)","(size, 135770)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 167)","(key, 9f1c88526ba85a1e2807496cea563d05ada0b9edd92ff2c428fe008b7458de76)","(last_modified_time, 1623689447063)","(pending_delete, 0)","(size, 108117)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 168)","(key, 2d431574c5b6b8b469df2738888daf2633d704498c69b8dadc46939284779538)","(last_modified_time, 1623634574954)","(pending_delete, 0)","(size, 176254)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 169)","(key, c3e7250107882e2b2f66963d03297c529bba5298ccce38d149fa9a8142916949)","(last_modified_time, 1623689450675)","(pending_delete, 0)","(size, 110304)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 170)","(key, 625358cb2164a1abec7393883616e73ba7b83d4a53d5c34ab647bd36cb32574e)","(last_modified_time, 1623689450675)","(pending_delete, 0)","(size, 84875)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 171)","(key, 414c6fdf392845da48bd5fbb100ae761629f73226d60c0989fadbd7528ffb7c3)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 151435)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 172)","(key, 529aafbc362d62575e9f5769463645f3ffaa3b962a722f0a3d22d210b2edfacc)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 133552)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 173)","(key, dd7cc90d6b760e2beb80a0f392f416c3934cd066031172d521b120e91545c38f)","(last_modified_time, 1623634575386)","(pending_delete, 0)","(size, 101697)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 174)","(key, 2a53190b743c92bd976fef3faf4d59f10a0ec6180e31ca49ecefaf06228605a3)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 143382)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 175)","(key, fd0adafda6ebe18ece12e34ef1a9f3102419001a3a896a70d7ef917b184d0a40)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 130065)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 176)","(key, dbab2f9fa05422dace736141def770f7590c50f6878fe70a473ab8a95a3bc303)","(last_modified_time, 1623634575801)","(pending_delete, 0)","(size, 122931)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 177)","(key, e10220f8e4fda1235f424f425f2ab8ab7c021c149a395b8163ea2f8a5bac2531)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 193632)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 178)","(key, c1fe08f767d0ddd44dee27481dbc51e68e626ec4ce291aaba98242c419ca6d06)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 132650)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 179)","(key, a11ef99c8ee1a68e67f1598063d0f1da0c1ea87ecd172ef060af116caedd8157)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 127547)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 180)","(key, 4888a2f384fb06d58fcf5bf0690d008a03ac4ab8d34ebe46209fa3e56ee095ea)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 100861)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 181)","(key, 48307c7df1aed00f73ae5a9008d5fd6e0c438b85c2331de2d1599ce4f712a31c)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 103984)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 182)","(key, 64d6f26193ff4b5d590b1a3fd1264b8c3d92c879ecf7dbaba3e4b4df735c9d2c)","(last_modified_time, 1624481481822)","(pending_delete, 0)","(size, 104322)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 183)","(key, c5c544335646b393ff4ff022786fb80d27b388e382a3559b37afe82bfb935356)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1470)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 184)","(key, 1bac82c65791590215b7e588b7eb8fd5fc47d932dadccf817aaaced8053e5d1d)","(last_modified_time, 1625719065190)","(pending_delete, 0)","(size, 9255)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 185)","(key, cc74308136034c1a16c8b6aa4cdb766b39db6da257a632a1ced7a017f31814e6)","(last_modified_time, 1625719065190)","(pending_delete, 0)","(size, 15192)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 186)","(key, 664fdeb51630675e728ec8e77e3359b4a83cf54dd7ff2c55683ce6d77b3c66cf)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 17576)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 187)","(key, 5d9df0f4b7dbab6382a4700a0bdff7035eea4f76c9eb7503d830d237acf315a3)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 24852)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 188)","(key, 6a9cff1a50405ae1b8c1d390def8cc940ee5c6195d655f4b717853e88b4959f0)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 17351)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 189)","(key, f5166b072c0c8ea2e7ee490ea1eb494e511098c256d0d83842cf2f3be5e3d3df)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 21390)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 190)","(key, 869d0adb3674afa8f794d4d40bafb13206ef7763707b0f75bb183b69d06e94d4)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 18616)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 191)","(key, d3f3b701b7f18d59462ab31e0f268e6f3780428e4da58cafc25086a20e572c4c)","(last_modified_time, 1625717965674)","(pending_delete, 0)","(size, 28483)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 192)","(key, 310a1a2bccdb27ee730c3ab3de1388a5ff9d2f3ea60b52e4b145b5383512d8e8)","(last_modified_time, 1625717961273)","(pending_delete, 0)","(size, 15114)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 193)","(key, c737b462f4786cf7c847adbca4673e9160c3ff1c2190ff01c3e4dbb8076b88b8)","(last_modified_time, 1623689437676)","(pending_delete, 0)","(size, 19705)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 194)","(key, e667ef3ee8291c6f16968f974be7e52577516c2eac59c40360173ee984dc1b82)","(last_modified_time, 1625717965674)","(pending_delete, 0)","(size, 26117)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 195)","(key, 6b4267c3c7d0866e920795184b9d90fff7466d38dd8fa8c193f5d5c4a6783b5e)","(last_modified_time, 1625717965674)","(pending_delete, 0)","(size, 29145)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 196)","(key, f9efcc4eaa2942a4c0d1501ce72cf21e42c7de5bef63804f305821ffc6c19755)","(last_modified_time, 1625717971461)","(pending_delete, 0)","(size, 24565)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 197)","(key, 6c077fdf37e1e00f6e11cd26dd6aa50739b29756542acea83ad2bf22911fb7cc)","(last_modified_time, 1623689438052)","(pending_delete, 0)","(size, 25800)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 198)","(key, cf93570c81add995063a792eb1813699ce1f1b21dd537641ee893313fde948a6)","(last_modified_time, 1625719066902)","(pending_delete, 0)","(size, 18581)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 199)","(key, f12714521a420a887ca9e614a2a58d1289cf6e7efbb357bf8f0810ebb0a7a8bc)","(last_modified_time, 1625717971461)","(pending_delete, 0)","(size, 31255)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 200)","(key, 3d7c0502eed0742f7abc049d5799e3783919ba4a259f5358979924631dedbab6)","(last_modified_time, 1625719066902)","(pending_delete, 0)","(size, 15271)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 201)","(key, 6a24a4a092f231da7cc8a434e90a2760ac6f3fd91a2fc643e3960ef013acf5c5)","(last_modified_time, 1625719066902)","(pending_delete, 0)","(size, 21369)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 202)","(key, fd6233e52c50c30f54bf25c7c129cea7bb28c1748a8c834067f8bd17bbd095d3)","(last_modified_time, 1625719066902)","(pending_delete, 0)","(size, 23741)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 203)","(key, fb65b7ed7d75f52590c99df5994244e1e4f2067744f82e72ddbd1a3b36c9c2eb)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 23209)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 204)","(key, 7cfc49bcfadba3e57e5569d91b2bd1ae8635e019e21e56764f84de652ecfcae5)","(last_modified_time, 1625717971461)","(pending_delete, 0)","(size, 79069)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 205)","(key, 9fabc5a44c4dde5c03997528c33c47ad8247803b7838b9559457cc67e325ec09)","(last_modified_time, 1625717971461)","(pending_delete, 0)","(size, 245213)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 206)","(key, bd53460f8078f7700d6ac4f957d5def378aa657e57817f9acc1db68ec976d954)","(last_modified_time, 1623689439734)","(pending_delete, 0)","(size, 382338)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 207)","(key, 672b0f6745af81ab48df489afa22a679fa3c6df621f81cecdf07e8532ce0e3eb)","(last_modified_time, 1623689439802)","(pending_delete, 0)","(size, 378546)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 208)","(key, 2c79270365e19242eb59eb29afe2fd5d36936542c82fb9c7751aa11b88f6b3d5)","(last_modified_time, 1623689447495)","(pending_delete, 0)","(size, 317824)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 209)","(key, 2349f206ca86e060c1c7a18d2f8ccc5ee201c30d766616efe873efa651188571)","(last_modified_time, 1624481506744)","(pending_delete, 0)","(size, 496350)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 210)","(key, 93aef2f18c4ab1cdad9713b3729bef59baf5c2ea22e229a8a9e5be67b08700e3)","(last_modified_time, 1623689447614)","(pending_delete, 0)","(size, 374694)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 211)","(key, 092e78101121b5cd0c296f9aea5651b1d828292fbbcf008f71ad9e76e3ed572d)","(last_modified_time, 1624481481822)","(pending_delete, 0)","(size, 374453)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 212)","(key, a2b9562fcec02a2f5df946e65e4f9b2ff3d3077e40ccae589e915c40b69224b8)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 360119)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 213)","(key, 7f31d16b6ca333a099a0ebee5469b906ba6ed576a008470517bf22de39586ecb)","(last_modified_time, 1624481481822)","(pending_delete, 0)","(size, 374480)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 214)","(key, 7dcc25d22f83227d192c9b14ee0b62c0aadb0f9019c62630bd1f9a43240ad372)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 428935)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 215)","(key, 83f8f4810b72faa48853c65330a995fa9ba31a27a16ff788823e3b7020874d79)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1346)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 216)","(key, 1bfe567a15957416001635a72ed7bc962ed16a5b4e942e5d6bbcfc155372381d)","(last_modified_time, 1625719063127)","(pending_delete, 0)","(size, 1952)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 217)","(key, 11d6318e4310304e5e38d3473add80d503aab09b6056685bf5947c975daab996)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 2103)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 218)","(key, 0d73b6dbae3d32c0b1cf228c03eb970972170097333ebfdfe7269dc7786a1d12)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 9831)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 219)","(key, 4a1e4a330324766eb38d6669a20956d737b19f767c192eb35c9d5d4c6a29f632)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 16260)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 220)","(key, 7744c0ce7e25ce006dd38472e8a37103ba39b7d54702eee2ea802603d4ca69f2)","(last_modified_time, 1625719063127)","(pending_delete, 0)","(size, 13642)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 221)","(key, cf12c3012d0610cbc0ac0e39a50b8e8d273e059c747c145d7b7a340681eb2a50)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 20816)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 222)","(key, 9e9e487e9f9f5826fb775752448439cb65d03f0eb4588a6346ef57d3cc71d21c)","(last_modified_time, 1624481495389)","(pending_delete, 0)","(size, 512137)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 223)","(key, 3d7e069896e59939a08848cb48917d76c513310c6cdc784548227a55fb0aa90f)","(last_modified_time, 1624481489650)","(pending_delete, 0)","(size, 446780)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 224)","(key, c2c2d76e5b4a3446ccb54862b066c8e31aae456ae2084f999c38c4ad30476581)","(last_modified_time, 1624481489692)","(pending_delete, 0)","(size, 468623)"
