PID,DN,DP,TN,RL,_id,friendRowId,userId,suggestionReason,suggestionToken,added,hidden,seen,deltaForceKey,hiddenTimestamp,score,rankingProfileId,suggestionReasonForToken
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 59)","(_id, 7459)","(friendRowId, 234)","(userId, b90a96b4-9268-41b5-b304-8714f0b238cd)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAACruuYq8Xq2mKV0IP-NMB1Vr5hrRxwhFqIJafHqNZP21Tp6wMvJ1jt0Vv6GDs5SNv5p1ltu-007OYKXX5Znzw4DN5tdtvuhk-0pnfAAZzLypVd2PpA8GIo6_J4vjyvcnkRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAHWb1Y7wfcEySVD6I-0hBxQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 60)","(_id, 7460)","(friendRowId, 1434)","(userId, 21bb1155-43b6-4039-bf92-0ea56e3b9920)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAPimVSxvAJ-jipZ-mkvwhXHR_CGJKGZZRTsPDDqwWc1y2-RBJtazH5YuhNa0Sad2iAX2RL1j9YXK1ptxYuNBg7SSjZfAO6UDjfVUxq7GdOQa7iSA5W2rvTqaOoLBj2LopRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAZBz9SXKuamJU7aWnvk7slA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 61)","(_id, 7461)","(friendRowId, 622)","(userId, b30c31ec-b5ab-46d9-b7e2-52d8427296a3)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAACcl-x2SKO_wiOzSMSULEX6kzk5-owbZ89IJznK_pboxp1d7ttlQ6Y1ugOfzDERf2p7r4MzUX1QZOc9NvTqCZl7PViXvbDy8bjJN6QcVtN0Z6akEhprrVg67hBbgBCd9MRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAkwSoJOY84fAjoId5Hk45HQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 62)","(_id, 7462)","(friendRowId, 1418)","(userId, 0f383205-a7ce-4e5c-826e-773ae04aef7c)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAPBdEw61StUemAuWmQM0Cv9N3h8uu8YlKvUjymR_mjj_PB7ZtyHccne3sRjUVfJG7yLq-kOG0U9ysqudvmbRVmjDZeSLNLcpFfdXxfm62BOU9zJxBaELwvP5Fbg5nlXC-xUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA6-6tm3MJJhL0kYC9kGOVgA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 63)","(_id, 7463)","(friendRowId, 707)","(userId, a830b2ab-3eac-41a3-bf17-72b37f38c58b)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAACJnr-_9i6lvUrHpJWuBAJhFBu8u6hOgHUWueTRXNefoD7zC1D-mHKmHkXIWBTgHy3swXa3GchDTqcKdx_Mi5ErFtSFCjy6rJKX1PCbTRZIMmfj-UsQz7o0sEnB7pqfXCRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAARY_x_8b_R1YQlWlYy0uxBg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 64)","(_id, 7464)","(friendRowId, 1401)","(userId, 8acab54f-6042-47cd-a9fd-ab21c52f1d27)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAGC0uTavq3osZKF2-8Sf5wUKiZnEwMwOR7HDAKX4qMAdyRLNwcDvTUH4hHKhz7fVZjzaCZQ9iaVpfm7zD10zXs_GcxeV1cQNGDog5-idHxDavFw5u74Megag2dSoUi_1yBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAALnx-eeNbh9c03b2HXHtmLQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 65)","(_id, 7465)","(friendRowId, 1403)","(userId, 2a227028-e5db-4977-828c-76cf5a151149)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAEeNPCq1-5wu0gWs2Ai2UxMbqEU6DmKY1MA_zBkgOHkQVItoYQE2P1s5KDlEaNDZ-o5iRfaTIhUEM1J9JpDuGwBQwyK3KSxf05n9hxFRC6y5snSJ2YV0tB4T_BhNRi6LSBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAWD-Z6GvF4-ZCTEXwbr9dxQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 66)","(_id, 7466)","(friendRowId, 1173)","(userId, 37901132-7779-4a16-9102-b4aa989ae5c3)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAJZDMj3jPFBwlOhpV83x7l7Z6Nv94bYry4OdiXLonT8OVqLpPye1jPQmOdVjXOrNev1p9dssnK4tNyErkUvH2c5QeYvVX0kNsdUk5zRefqionncxVafVZX2Cucs4xhCiJBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAACsCiJVmZxMMUkeY5_be5Xw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 67)","(_id, 7467)","(friendRowId, 1328)","(userId, 397882c2-5f27-4ef9-98e0-ae96389468f5)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAPsySgAan-wjpeEGliq3QwNoGhcExdVsZ5N8d28kRxBxtoappOSOj10Wgk-5y9HhyEj7R0SQwESTZiza-bDWdv4Loi_sZF97aOmOynAAZZ0PXxtCfu-HwSRz8i2RTn3z3hUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAACnjSMQd4nB4B0TTNPCJujQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 68)","(_id, 7468)","(friendRowId, 90)","(userId, 7b2cc225-10d4-4c35-b3ab-b330d78c645f)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAGBhhEHNWte_8JTKucu8HX7r2AEMvNH2iy06LzVTuTj47vdMVuomUOOZ7VIeA0EadGKazdREhrV-qY3LPzBgZzs_B51_3oVTpQl-edOTxhA4qT_1pSe0qxgOF5-A_AetxBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAKri5PWmZdQ4IVOEQmAAnqg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 69)","(_id, 7469)","(friendRowId, 433)","(userId, 78cb5203-42db-49a0-95c5-03ab29d8b9c3)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAJxkqCUIsSO1JQlJiNipyYZgckZmGtiTIReoFHX_dmAQoEOmHgYY7hfEH-WRtxakL4pYNUFfzji5m5m2LNJ7CG-0h2fOTRlhz9YISyHWlq7mTI0dmky5UUbFLj_N5M7jxhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAXiKdfJquW5kMIouYnLbFhQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 70)","(_id, 7470)","(friendRowId, 596)","(userId, ece97269-9231-40ef-bf03-b9d5ed531bff)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAOMGNkFaga9BBG7dPstrcpsOq5gDKfeZ_ahj9rJQCxAKNLkb04-5eVaKbvtftWXaaaiCj3EVhuwDiZmPzWhwMiT23F4Eb5xDqsnElCn7AfVeuPVfWe4trgE6KQlnxMSeMRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA-53A9ztcK-SF9974FW-uVQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 71)","(_id, 7471)","(friendRowId, 1433)","(userId, 58050b15-06ad-4273-8ec5-b14cb642250d)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAKpXEHgHB8l7sRGcyfWpmj6kh9-yRh0W-A_BMZVzSaxmALqvLNGFkO98iyKJ3uLzV2keoHq72raZ3StQK8pQaHXikBtyUQNZx6Fukv89-mRmepDYu680OfO0DJjf1M0SvhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAV1pJVNRyfmbyN9lwkiDLyw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 72)","(_id, 7472)","(friendRowId, 1397)","(userId, 52be9f6e-4232-438b-a41a-572306f5544f)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAKjgoheAINMfHEJYlTiQW4d5YEMVUwcQo4g_yptWeRJfd52ks_13CCOHqDXz4Pgp7-i5mo4gwfLivMS4Z1Pif3mfSBnOQUKPJik4o1eU3eOr317fFB1Ficini1xhEa9EHBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAABq7a0lXmCU5kqtoiRWe8hg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 73)","(_id, 7473)","(friendRowId, 1431)","(userId, 912c5061-e20f-48f8-a17e-cdfbbe398c71)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAEqe2SzeDBPGmaOxKISjYX5tBaRgOmnhVw3cI2YYkRS_MeocpXkuHkgU2_x7BhKZ6rjdVfd0OfX3hDb93GNDJE_dKGghDuMJApbwsCZoPJ9auakiwm-ay0ZXx21P0CA9sRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAeJGPMnr3sbs89ACGM6r58g)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 74)","(_id, 7474)","(friendRowId, 523)","(userId, 51c6618c-8c10-44a2-b774-5166ad09d5a4)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAALszsmDsy9VT-V_zV_F0gVMT_wMs1vodOz8VuxOcrKpnZIN-QYy3x6P1PH7KzMXR0BW2uaGf9HY7q80h_6l0_eqOJQy-NVu4vBq8DXqtiCm5lPeZWe-440Fxl96b8YjUUhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA3_1qT1p3QBd5hSFITKpaEA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 75)","(_id, 7475)","(friendRowId, 400)","(userId, 4f611982-8b34-4a05-bacf-c733d2dc377b)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAANWFxlNqEF4Ljk7SgtjzO8A_4dXyVMFNnOLsK4oqSGO_TLgTMdDu9DPX_Rh1ddnAQbpNjS73Q2mz_Y4YoFNom8jGdgxQok1kjoSytLjy4NIzb-pY7YPCojfcAHIA-QRywxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA2Pbrp6oJGoHrFgOKLLTYsw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 76)","(_id, 7476)","(friendRowId, 853)","(userId, 14f186de-c19e-4050-bc15-1eae6df70ad2)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAMXkBt9b5wGP4ARrslH-hvYMbEtxXRh9wvolxU7nlQeoi724jlAZLsDffH7MFbFmYOW_VX6CKG5KHpYdNoDd6v24KTkLJCc7PQ9CeGk7ph0o_0ebYeM-Op8pwo2yP7Go1hUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAUgbtrSHaIbv9ef4csOug2g)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 77)","(_id, 7477)","(friendRowId, 1421)","(userId, c037ce62-3e39-41f7-a8e3-949ae7340ae9)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAJozGFz3zO9iFBGCKFr8tipk1NIyrHNSPmN76u8ix0Wg_DxnvS1W7UDpW03uJIB5rlCxIQ2pP-qM0HD9AxKYxknSj4z2nswSxnIHookcx7XF5Otbt-NsVPSQ8s8oxNHXvBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA2enDxwYe4ktMZyl47QwU_w)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 78)","(_id, 7478)","(friendRowId, 770)","(userId, 31bdceb6-ec13-42ab-8059-ccb2fc09b498)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAACZCbhpv7Amgc6YlX7JwfbmMniGlcdYG__LNM3EzH7TtPAlEovE9raTMlCddMh0wQ8dXfp6M-rHXwgBVji0oftHO7KwKp6hMnxW2RycFM-cHx5yKP9TexcPSkh1pkKQYRRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAQnaoNVPGHyaBPq97vy1aVg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 79)","(_id, 7479)","(friendRowId, 760)","(userId, d415a7a6-ea8f-47cf-ad4f-fd78e897c3e6)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAOwuk5VQQV9TG6l7pJHEGuSCbdV4QrnZhHyYNnZwtXX7HTaB-xi8rez4qgzNjhsWwZ9AnYXmlXM8CgJFyRHkZV1DgpNEy80QJzR6_zjcRJl8hrvPj3sWlI_KwPzXA7fOPhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAxCS8011MdCkQZfq-cjFBiA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 80)","(_id, 7480)","(friendRowId, 312)","(userId, 29dbbccf-84ba-49d6-be3a-e9cde66aa1e8)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAIOvWOZ-iFtAHhMIZpRZzQdD6_3SBBju_pshujN8OqNpZjoD8iUOWZlU07hFbsoSONRBt78ELuxU2OWreBSxrrV_bbis16YFed_Svs6rp0_4ueeP2nK8EJfS2_LB9jerHxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA-2cWC_1QCAJQKh9FY-oIYw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 81)","(_id, 7481)","(friendRowId, 648)","(userId, 02b7e20e-03d6-40bf-a0ec-b2d01b1807f2)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAJjJjGWS0o8vESzrxpFO1JnNBQeTNOP85Edp0G-nRr4dvYz-pmLfv1zgPlyVbRmrjEpvpbmY2jnojWk1lws4ZrUIBjnpTERRU0rFtVFg-As5ooL1I8MFI0XAcg-Z3hei6BUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAeHSrZrOUuEQHD7g_tlTEkQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 82)","(_id, 7482)","(friendRowId, 284)","(userId, 08db455b-b71a-4b38-9370-6da0ee92d121)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAAheBJ41Js617d4wh2r-z-Wb9f2MzniFv-57xVZUsaX3avltKtFD-yYuUgVu5anaeWoy6FI7B4u7NVmedmaRJKtDybOHY8rgZzqT7cv1WcAAJnd_I6mDY6wh0Hs_qIZRvxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAjoSgBWnZ4JeUMTS0YPasmQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 83)","(_id, 7483)","(friendRowId, 585)","(userId, 3f8a33fb-041b-4ba2-a921-fec0b7f38224)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAGAza028BhVQ_7pthL1l7F_WPJqqARl-w4msC-usVqmbSGz3CkkQ3P2NukS3hJgb3v4PT4niEt4jUR4Xj4xMcmniswU7dTD9EWnopWmC5I05i6F9YYpSyk6hUO2_bQ1ijhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAZ8NEhwJEDMk1fAqeZc07og)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 84)","(_id, 7484)","(friendRowId, 81)","(userId, a5d78d64-1e42-4317-80cb-7ee59f5d36af)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAID6W20LtUY_JY9ioy0nQV353q_0Su1S0KUIsGnpKmd83lCcHr6Z4t6mY7HWDi-6LuNgW48dd6JsrltflU7IuJQF-_ZZoSUrBv2idKiNfOrvDTq1b1UVmf4QRz52sNMHaxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA-n7ETk3OScsgnVZUg7txLA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 85)","(_id, 7485)","(friendRowId, 721)","(userId, 1b23d131-6b74-4bd8-a04b-67d843040139)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAFmyUJEaF8dNguykQyNOtV2EqoVO5lMcEhrIoV1uHtdNQxvxdi4NIkLeZHC_hxTkeQCEub3KtukRQvUzRVCnguT5ES6KvC5Wjqgp8lrUYIkTWHtobNV7IeOlFK7CDKAQfBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAxXU-gVFkYtuaeJvBSAhR2g)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 86)","(_id, 7486)","(friendRowId, 289)","(userId, 44b9fe60-04eb-47bd-ade1-ec4e3ab3ce83)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAFw3RwSsCsnHlxVvTu1-yrO56VtMIm3KmiTPzMHjw6SWGSQy1DyTS9d6CKVn_GqGnnXhBmP6gBe_NElnrP35WAvaFEX_ONwM5nVHG0AeL6feSJ_-cAE5yTOySpJRiGgv1RUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA0WDpj4Uu3BUWQn3efY5atw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 87)","(_id, 7487)","(friendRowId, 1376)","(userId, 5acdc480-7a2a-4992-b0fe-f560e6216936)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAHftyv3fbozijA0G_ukNwhgZoqE9xyhmpkKH2vFabathYQ46iKb2CwR_ZFhuBpdf0-d7aC2T6arG4aHlqPPLSxEt4XgcpsSSrRhkDJt_ubfCKdisL5XW4Pa7NeYNNW939BUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAKwpQeGwaU69ffG5R6bkp-A)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
