PID,DN,DP,TN,RL,_id,hashtag,asset_url,start_time,end_time,animations
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1242)","(_id, 1242)","(hashtag, MitchellsvsMachines)","(asset_url, https://abs.twimg.com/hashflags/Netflix_MitchellvsTheMachines_2021/Netflix_MitchellvsTheMachines_2021.png)","(start_time, 1619593200000)","(end_time, 1627369200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1243)","(_id, 1243)","(hashtag, MixBallantines)","(asset_url, https://abs.twimg.com/hashflags/ballantinesbr_June_2021/ballantinesbr_June_2021.png)","(start_time, 1623049200000)","(end_time, 1630998000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1244)","(_id, 1244)","(hashtag, MiércolesLokis)","(asset_url, https://abs.twimg.com/hashflags/Disney_LokiLaunch_TVA_Jacket_Loki_2021_V2/Disney_LokiLaunch_TVA_Jacket_Loki_2021_V2.png)","(start_time, 1623242700000)","(end_time, 1630047540000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1245)","(_id, 1245)","(hashtag, MKD)","(asset_url, https://abs.twimg.com/hashflags/Euro_UK_2021_MKD/Euro_UK_2021_MKD.png)","(start_time, 1622786400000)","(end_time, 1626457380000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1246)","(_id, 1246)","(hashtag, MladiVode)","(asset_url, https://abs.twimg.com/hashflags/YouthLead_2020/YouthLead_2020.png)","(start_time, 1600905600000)","(end_time, 1630393200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1247)","(_id, 1247)","(hashtag, MNight)","(asset_url, https://abs.twimg.com/hashflags/NBC_OldMovie_May_2021_v2/NBC_OldMovie_May_2021_v2.png)","(start_time, 1622098800000)","(end_time, 1637999940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1248)","(_id, 1248)","(hashtag, MNightNewTrip)","(asset_url, https://abs.twimg.com/hashflags/NBC_OldMovie_May_2021_v2/NBC_OldMovie_May_2021_v2.png)","(start_time, 1622098800000)","(end_time, 1637999940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1249)","(_id, 1249)","(hashtag, MNightShyamalan)","(asset_url, https://abs.twimg.com/hashflags/NBC_OldMovie_May_2021_v2/NBC_OldMovie_May_2021_v2.png)","(start_time, 1622098800000)","(end_time, 1637999940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1250)","(_id, 1250)","(hashtag, MNTwins)","(asset_url, https://abs.twimg.com/hashflags/MLB_Teams_2021_MIN/MLB_Teams_2021_MIN.png)","(start_time, 1617192000000)","(end_time, 1635749940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1251)","(_id, 1251)","(hashtag, MNUFC)","(asset_url, https://abs.twimg.com/hashflags/MLS_2021_MNUFC/MLS_2021_MNUFC.png)","(start_time, 1618200000000)","(end_time, 1639368000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1252)","(_id, 1252)","(hashtag, mnwild)","(asset_url, https://abs.twimg.com/hashflags/NHL_2021_Teams_mnwild/NHL_2021_Teams_mnwild.png)","(start_time, 1610377200000)","(end_time, 1627797600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1253)","(_id, 1253)","(hashtag, Mobius)","(asset_url, https://abs.twimg.com/hashflags/Disney_LokiLaunch_Mobius_2021/Disney_LokiLaunch_Mobius_2021.png)","(start_time, 1623242700000)","(end_time, 1630047540000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1254)","(_id, 1254)","(hashtag, ModernLove)","(asset_url, https://abs.twimg.com/hashflags/AmazonStudios_ModernLove_2021/AmazonStudios_ModernLove_2021.png)","(start_time, 1626350400000)","(end_time, 1634281140000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1255)","(_id, 1255)","(hashtag, MODOK)","(asset_url, https://abs.twimg.com/hashflags/HuluMODOK2021/HuluMODOK2021.png)","(start_time, 1620716400000)","(end_time, 1628578740000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1256)","(_id, 1256)","(hashtag, MODOKHulu)","(asset_url, https://abs.twimg.com/hashflags/HuluMODOK2021/HuluMODOK2021.png)","(start_time, 1620716400000)","(end_time, 1628578740000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1257)","(_id, 1257)","(hashtag, MonicaTurkeyDance)","(asset_url, https://abs.twimg.com/hashflags/HBOMax_Friends_Turkey/HBOMax_Friends_Turkey.png)","(start_time, 1622088000000)","(end_time, 1629864000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1258)","(_id, 1258)","(hashtag, MonicaTurkeyHead)","(asset_url, https://abs.twimg.com/hashflags/HBOMax_Friends_Turkey/HBOMax_Friends_Turkey.png)","(start_time, 1622088000000)","(end_time, 1629864000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1259)","(_id, 1259)","(hashtag, MonstersAtWork)","(asset_url, https://abs.twimg.com/hashflags/DisneuPlus_MonstersatWork_Helmet_2021/DisneuPlus_MonstersatWork_Helmet_2021.png)","(start_time, 1625143500000)","(end_time, 1630565940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1260)","(_id, 1260)","(hashtag, MonstersInc)","(asset_url, https://abs.twimg.com/hashflags/DisneuPlus_MonstersatWork_Helmet_2021/DisneuPlus_MonstersatWork_Helmet_2021.png)","(start_time, 1625143500000)","(end_time, 1630565940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1261)","(_id, 1261)","(hashtag, Moonshot)","(asset_url, https://abs.twimg.com/hashflags/KPOP_NFlying_June_2021/KPOP_NFlying_June_2021.png)","(start_time, 1622991600000)","(end_time, 1630940340000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1262)","(_id, 1262)","(hashtag, morenaluansantana)","(asset_url, https://abs.twimg.com/hashflags/morenaluansantana_June_2021/morenaluansantana_June_2021.png)","(start_time, 1623988800000)","(end_time, 1631955600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1263)","(_id, 1263)","(hashtag, MoreThanAHeadline)","(asset_url, https://abs.twimg.com/hashflags/WaPo_WorldPressFreedom_2021/WaPo_WorldPressFreedom_2021.png)","(start_time, 1619407800000)","(end_time, 1627270200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1264)","(_id, 1264)","(hashtag, MorningMakesYou)","(asset_url, https://abs.twimg.com/hashflags/MountainDewRise_April_2021/MountainDewRise_April_2021.png)","(start_time, 1620392400000)","(end_time, 1628168400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1265)","(_id, 1265)","(hashtag, MostAwaitedReno)","(asset_url, https://abs.twimg.com/hashflags/OPPOReno6Series_2021/OPPOReno6Series_2021.png)","(start_time, 1625529600000)","(end_time, 1627583400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1266)","(_id, 1266)","(hashtag, MotherlandFortSalem)","(asset_url, https://abs.twimg.com/hashflags/MotherlandFortSalem_2021/MotherlandFortSalem_2021.png)","(start_time, 1624345200000)","(end_time, 1632207540000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1267)","(_id, 1267)","(hashtag, MountainDewRise)","(asset_url, https://abs.twimg.com/hashflags/MountainDewRise_April_2021/MountainDewRise_April_2021.png)","(start_time, 1620392400000)","(end_time, 1628168400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1268)","(_id, 1268)","(hashtag, MR10)","(asset_url, https://abs.twimg.com/hashflags/MarcusRashfordBook_2021/MarcusRashfordBook_2021.png)","(start_time, 1622089800000)","(end_time, 1629327540000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1269)","(_id, 1269)","(hashtag, MrInbetween)","(asset_url, https://abs.twimg.com/hashflags/MrInbetweenFX_May_2021/MrInbetweenFX_May_2021.png)","(start_time, 1621580400000)","(end_time, 1629442740000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1270)","(_id, 1270)","(hashtag, MrInbetweenFX)","(asset_url, https://abs.twimg.com/hashflags/MrInbetweenFX_May_2021/MrInbetweenFX_May_2021.png)","(start_time, 1621580400000)","(end_time, 1629442740000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1271)","(_id, 1271)","(hashtag, MSBuild)","(asset_url, https://abs.twimg.com/hashflags/MicrosoftBuild_2021/MicrosoftBuild_2021.png)","(start_time, 1621814400000)","(end_time, 1629849600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1272)","(_id, 1272)","(hashtag, MSBuild2021)","(asset_url, https://abs.twimg.com/hashflags/MicrosoftBuild_2021/MicrosoftBuild_2021.png)","(start_time, 1621814400000)","(end_time, 1629849600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1273)","(_id, 1273)","(hashtag, MSFWIN)","(asset_url, https://abs.twimg.com/hashflags/LEC_EM_2021_MSFWIN/LEC_EM_2021_MSFWIN.png)","(start_time, 1609840800000)","(end_time, 1641020400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1274)","(_id, 1274)","(hashtag, MTGAFR)","(asset_url, https://abs.twimg.com/hashflags/MagicTheGathering_june_2021_/MagicTheGathering_june_2021_.png)","(start_time, 1624561200000)","(end_time, 1632510000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1275)","(_id, 1275)","(hashtag, MTGDND)","(asset_url, https://abs.twimg.com/hashflags/MagicTheGathering_june_2021_/MagicTheGathering_june_2021_.png)","(start_time, 1624561200000)","(end_time, 1632510000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1276)","(_id, 1276)","(hashtag, MTGmeetsDND)","(asset_url, https://abs.twimg.com/hashflags/MagicTheGathering_june_2021_/MagicTheGathering_june_2021_.png)","(start_time, 1624561200000)","(end_time, 1632510000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1277)","(_id, 1277)","(hashtag, MTGxDND)","(asset_url, https://abs.twimg.com/hashflags/MagicTheGathering_june_2021_/MagicTheGathering_june_2021_.png)","(start_time, 1624561200000)","(end_time, 1632510000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1278)","(_id, 1278)","(hashtag, MtnDew3pt)","(asset_url, https://abs.twimg.com/hashflags/MountainDewNBA_June_2021/MountainDewNBA_June_2021.png)","(start_time, 1622592000000)","(end_time, 1630565940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1279)","(_id, 1279)","(hashtag, MtnDewRise)","(asset_url, https://abs.twimg.com/hashflags/MountainDewRise_April_2021/MountainDewRise_April_2021.png)","(start_time, 1620392400000)","(end_time, 1628168400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1280)","(_id, 1280)","(hashtag, MtnDewRiseEnergy)","(asset_url, https://abs.twimg.com/hashflags/MountainDewRise_April_2021/MountainDewRise_April_2021.png)","(start_time, 1620392400000)","(end_time, 1628168400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1281)","(_id, 1281)","(hashtag, MTVMIAW2021)","(asset_url, https://abs.twimg.com/hashflags/PinkCarpetMTVMIAW_2021/PinkCarpetMTVMIAW_2021.png)","(start_time, 1626102240000)","(end_time, 1626663840000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1282)","(_id, 1282)","(hashtag, MTVMIAWTIME)","(asset_url, https://abs.twimg.com/hashflags/PinkCarpetMTVMIAW_2021/PinkCarpetMTVMIAW_2021.png)","(start_time, 1626102240000)","(end_time, 1626663840000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1283)","(_id, 1283)","(hashtag, MTVWednesdays)","(asset_url, https://abs.twimg.com/hashflags/MTV_April_2021/MTV_April_2021.png)","(start_time, 1619582400000)","(end_time, 1627444740000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1284)","(_id, 1284)","(hashtag, MuaHeCuaLuca)","(asset_url, https://abs.twimg.com/hashflags/Disney_PixarLuca_Luca_2021/Disney_PixarLuca_Luca_2021.png)","(start_time, 1623421800000)","(end_time, 1631429940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1285)","(_id, 1285)","(hashtag, MulheresPower)","(asset_url, https://abs.twimg.com/hashflags/PowerCouple_BR_May_2021/PowerCouple_BR_May_2021.png)","(start_time, 1622019600000)","(end_time, 1627030800000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1286)","(_id, 1286)","(hashtag, MUST)","(asset_url, https://abs.twimg.com/hashflags/Kpop_VIT_2PM/Kpop_VIT_2PM.png)","(start_time, 1624806000000)","(end_time, 1632754800000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1287)","(_id, 1287)","(hashtag, MvsM)","(asset_url, https://abs.twimg.com/hashflags/Netflix_MitchellvsTheMachines_2021/Netflix_MitchellvsTheMachines_2021.png)","(start_time, 1619593200000)","(end_time, 1627369200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1288)","(_id, 1288)","(hashtag, MyModernLove)","(asset_url, https://abs.twimg.com/hashflags/AmazonStudios_ModernLove_2021/AmazonStudios_ModernLove_2021.png)","(start_time, 1626350400000)","(end_time, 1634281140000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1289)","(_id, 1289)","(hashtag, MysterySourPatchFlavor)","(asset_url, https://abs.twimg.com/hashflags/SourPatchMystery_May_2021/SourPatchMystery_May_2021.png)","(start_time, 1620889260000)","(end_time, 1627801140000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1290)","(_id, 1290)","(hashtag, MyWhy)","(asset_url, https://abs.twimg.com/hashflags/VaccineCanada_2021/VaccineCanada_2021.png)","(start_time, 1622433660000)","(end_time, 1630555140000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1291)","(_id, 1291)","(hashtag, MYX)","(asset_url, https://abs.twimg.com/hashflags/MYXAwards2021/MYXAwards2021.png)","(start_time, 1622156400000)","(end_time, 1630079400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1292)","(_id, 1292)","(hashtag, MYXAwards)","(asset_url, https://abs.twimg.com/hashflags/MYXAwards2021/MYXAwards2021.png)","(start_time, 1622156400000)","(end_time, 1630079400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1293)","(_id, 1293)","(hashtag, MYXAwards2021)","(asset_url, https://abs.twimg.com/hashflags/MYXAwards2021/MYXAwards2021.png)","(start_time, 1622156400000)","(end_time, 1630079400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1294)","(_id, 1294)","(hashtag, nabakunahan)","(asset_url, https://abs.twimg.com/hashflags/vaccinated_2021_add/vaccinated_2021_add.png)","(start_time, 1614729600000)","(end_time, 1641024000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1295)","(_id, 1295)","(hashtag, NaisiinKohdistuvaVäkivalta)","(asset_url, https://abs.twimg.com/hashflags/StopViolenceAgainstWomen_2020/StopViolenceAgainstWomen_2020.png)","(start_time, 1583388300000)","(end_time, 2056665600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1296)","(_id, 1296)","(hashtag, NaistenOikeudet)","(asset_url, https://abs.twimg.com/hashflags/StopViolenceAgainstWomen_2020/StopViolenceAgainstWomen_2020.png)","(start_time, 1583388300000)","(end_time, 2056665600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1297)","(_id, 1297)","(hashtag, NaoTemJeitoErrado)","(asset_url, https://abs.twimg.com/hashflags/ballantinesbr_June_2021/ballantinesbr_June_2021.png)","(start_time, 1623049200000)","(end_time, 1630998000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1298)","(_id, 1298)","(hashtag, NatashaRomanoff)","(asset_url, https://abs.twimg.com/hashflags/Disney_BlackWidow_BWNatasha_again_2021/Disney_BlackWidow_BWNatasha_again_2021.png)","(start_time, 1625834760000)","(end_time, 1631429940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1299)","(_id, 1299)","(hashtag, NationalCultureAwards)","(asset_url, https://abs.twimg.com/hashflags/NationalCulturalAwardsFinalEvent_2021/NationalCulturalAwardsFinalEvent_2021.png)","(start_time, 1618963200000)","(end_time, 1627715940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1300)","(_id, 1300)","(hashtag, Natitude)","(asset_url, https://abs.twimg.com/hashflags/MLB_Teams_2021_WAS/MLB_Teams_2021_WAS.png)","(start_time, 1617192000000)","(end_time, 1635749940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1301)","(_id, 1301)","(hashtag, navination)","(asset_url, https://abs.twimg.com/hashflags/NaVi_Esports_2021_v2/NaVi_Esports_2021_v2.png)","(start_time, 1625184000000)","(end_time, 1641020400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1302)","(_id, 1302)","(hashtag, NBA)","(asset_url, https://abs.twimg.com/hashflags/NBALeague_2021/NBALeague_2021.png)","(start_time, 1608249600000)","(end_time, 1629467940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1303)","(_id, 1303)","(hashtag, NBA2K22)","(asset_url, https://abs.twimg.com/hashflags/NBA2K22_July_2021/NBA2K22_July_2021.png)","(start_time, 1626246000000)","(end_time, 1641020340000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1304)","(_id, 1304)","(hashtag, NBAonTNT)","(asset_url, https://abs.twimg.com/hashflags/NBAPlayoffsonTNT_2021/NBAPlayoffsonTNT_2021.png)","(start_time, 1621296000000)","(end_time, 1629086400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1305)","(_id, 1305)","(hashtag, NBAPlayoffsonTNT)","(asset_url, https://abs.twimg.com/hashflags/NBAPlayoffsonTNT_2021/NBAPlayoffsonTNT_2021.png)","(start_time, 1621296000000)","(end_time, 1629086400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1306)","(_id, 1306)","(hashtag, NBATopShotThis)","(asset_url, https://abs.twimg.com/hashflags/NBATopShotThis_2021/NBATopShotThis_2021.png)","(start_time, 1621900800000)","(end_time, 1627801140000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1307)","(_id, 1307)","(hashtag, NBATwitterLive)","(asset_url, https://abs.twimg.com/hashflags/NBATwitterLive_2021/NBATwitterLive_2021.png)","(start_time, 1608249600000)","(end_time, 1629467940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 1308)","(_id, 1308)","(hashtag, NED)","(asset_url, https://abs.twimg.com/hashflags/Euro_UK_2021_NED/Euro_UK_2021_NED.png)","(start_time, 1622786400000)","(end_time, 1626457380000)","(animations, None)"
