Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,feedback_action
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1789)","(_id, 6994)","(feedback_action, b'J\x02j\x08SeeFewerj&The associated content is not relevantj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_irrelevant_content_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1790)","(_id, 7131)","(feedback_action, b'J\x02j\x08SeeFewerj\x16Not interested in thisj1Thanks. Refresh this page to update these trends.jG/2/guide/insert_feedback/trend_not_interested_in_this_feedback_key.json0I\x08\x01\x11\tX\x12\x018j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1791)","(_id, 7132)","(feedback_action, b'J\x02j\x08SeeFewerj\x1fThis trend is harmful or spammyj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_abusive_or_harmful_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1792)","(_id, 7133)","(feedback_action, b'J\x02j\x08SeeFewerj\x16Not interested in thisj1Thanks. Refresh this page to update these trends.jG/2/guide/insert_feedback/trend_not_interested_in_this_feedback_key.json0I\x08\x01\x11\tX\x12\x018j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1793)","(_id, 7134)","(feedback_action, b'J\x02j\x08SeeFewerj\x1fThis trend is harmful or spammyj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_abusive_or_harmful_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1794)","(_id, 7135)","(feedback_action, b'J\x02j\x08SeeFewerj\x16Not interested in thisj1Thanks. Refresh this page to update these trends.jG/2/guide/insert_feedback/trend_not_interested_in_this_feedback_key.json0I\x08\x01\x11\tX\x12\x018j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1795)","(_id, 7136)","(feedback_action, b'J\x02j\x08SeeFewerj\x1fThis trend is harmful or spammyj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_abusive_or_harmful_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1796)","(_id, 7137)","(feedback_action, b'J\x02j\x08SeeFewerj\x16Not interested in thisj1Thanks. Refresh this page to update these trends.jG/2/guide/insert_feedback/trend_not_interested_in_this_feedback_key.json0I\x08\x01\x11\tX\x12\x018j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1797)","(_id, 7138)","(feedback_action, b'J\x02j\x08SeeFewerj\x1fThis trend is harmful or spammyj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_abusive_or_harmful_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1798)","(_id, 7139)","(feedback_action, b'J\x02j\x08SeeFewerj&The associated content is not relevantj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_irrelevant_content_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1799)","(_id, 7160)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaMwLLFoYmKgCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj\x1bShow fewer Tweets from KyleB*Thanks. You\xe2\x80\x99ll see fewer Tweets from Kyle.j_/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJo69otkSABaAoPanEwA%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUCFQIpHCaOvaLZEgAWgKD2pxMAAAA=XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaMwLLFoYmKgCcAFoCg9qcTAA%3D%3D1\x83\x01\x91\x118j\x04NONE8j(LBUOHBUCORwWjMCyxaGJioAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaMwLLFoYmKgCcAFoCg9qcTAA%3D%3D1\x83\x01\x91\x118j\x04NONE8j(LBUEHBUCORwWjMCyxaGJioAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWjMCyxaGJioAnABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1800)","(_id, 7161)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.jg/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaCgLPtzNCy%2FyYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj&Show fewer Tweets from Heather MahalikB5Thanks. You\xe2\x80\x99ll see fewer Tweets from Heather Mahalik.j_/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJtjFmsUDABaAoPanEwA%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUkFQIpHCbYxZrFAwAWgKD2pxMAAAA=XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jh/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaCgLPtzNCy%2FyYAFoCg9qcTAA%3D%3D1\x83\x01\xa9\x118j\x04NONE8j(LBUOHBUkORwWgoCz7czQsv8mABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.jg/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaCgLPtzNCy%2FyYAFoCg9qcTAA%3D%3D1\x83\x01\xa9\x118j\x04NONE8j(LBUEHBUkORwWgoCz7czQsv8mABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWgoCz7czQsv8mABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1801)","(_id, 7162)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.jg/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaCgLPtzNCy%2FyYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj&Show fewer Tweets from Heather MahalikB5Thanks. You\xe2\x80\x99ll see fewer Tweets from Heather Mahalik.j_/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJtjFmsUDABaAoPanEwA%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUkFQIpHCbYxZrFAwAWgKD2pxMAAAA=XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jh/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaCgLPtzNCy%2FyYAFoCg9qcTAA%3D%3D1\x83\x01\xa9\x118j\x04NONE8j(LBUOHBUkORwWgoCz7czQsv8mABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.jg/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaCgLPtzNCy%2FyYAFoCg9qcTAA%3D%3D1\x83\x01\xa9\x118j\x04NONE8j(LBUEHBUkORwWgoCz7czQsv8mABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWgoCz7czQsv8mABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1802)","(_id, 7163)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaMwLLFoYmKgCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj\x1bShow fewer Tweets from KyleB*Thanks. You\xe2\x80\x99ll see fewer Tweets from Kyle.j_/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJo69otkSABaAoPanEwA%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUCFQIpHCaOvaLZEgAWgKD2pxMAAAA=XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaMwLLFoYmKgCcAFoCg9qcTAA%3D%3D1\x83\x01\x91\x118j\x04NONE8j(LBUOHBUCORwWjMCyxaGJioAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaMwLLFoYmKgCcAFoCg9qcTAA%3D%3D1\x83\x01\x91\x118j\x04NONE8j(LBUEHBUCORwWjMCyxaGJioAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWjMCyxaGJioAnABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1803)","(_id, 7186)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaAwLKdydShgCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj$Show fewer Tweets from Galaxy SurferB3Thanks. You\xe2\x80\x99ll see fewer Tweets from Galaxy Surfer.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJorAvZWOioLcJgAWgKD2pxMA1M\x08\x01\x11\tX\x118j\x04NONE8j(LBUEHBUCFQIpHCaKwL2VjoqC3CYAFoCg9qcTAAAAXJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaAwLKdydShgCcAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUOHBUCORwWgMCyncnUoYAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaAwLKdydShgCcAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUEHBUCORwWgMCyncnUoYAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWgMCyncnUoYAnABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1804)","(_id, 7187)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaAwLKdydShgCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj$Show fewer Tweets from Galaxy SurferB3Thanks. You\xe2\x80\x99ll see fewer Tweets from Galaxy Surfer.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJorAvZWOioLcJgAWgKD2pxMA1M\x08\x01\x11\tX\x118j\x04NONE8j(LBUEHBUCFQIpHCaKwL2VjoqC3CYAFoCg9qcTAAAAXJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaAwLKdydShgCcAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUOHBUCORwWgMCyncnUoYAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaAwLKdydShgCcAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUEHBUCORwWgMCyncnUoYAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWgMCyncnUoYAnABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1805)","(_id, 7188)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaAgL3h1I2mgCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj Show fewer Tweets from CRYPTOTAGB/Thanks. You\xe2\x80\x99ll see fewer Tweets from CRYPTOTAG.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJoCAvJ2U0pb9GAAWgKD2pxMA1M\x08\x01\x11\tX\x118j\x04NONE8j(LBUEHBUCFQIpHCaAgLydlNKW/RgAFoCg9qcTAAAAXJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaAgL3h1I2mgCcAFoCg9qcTAA%3D%3D1\x83\x01\x9d\x118j\x04NONE8j(LBUOHBUCORwWgIC94dSNpoAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaAgL3h1I2mgCcAFoCg9qcTAA%3D%3D1\x83\x01\x9d\x118j\x04NONE8j(LBUEHBUCORwWgIC94dSNpoAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWgIC94dSNpoAnABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1806)","(_id, 7189)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaQgLLlubOigCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj+Show fewer Tweets from Crypto Noob ThoughtsB:Thanks. You\xe2\x80\x99ll see fewer Tweets from Crypto Noob Thoughts.jc/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJobAsp3y%2BczeJgAWgKD2pxMA1M\x08\x01\x11\tX\x118j\x04NONE8j(LBUEHBUCFQIpHCaGwLKd8vnM3iYAFoCg9qcTAAAAXJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaQgLLlubOigCcAFoCg9qcTAA%3D%3D1\x83\x01\xb5\x118j\x04NONE8j(LBUOHBUCORwWkICy5bmzooAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaQgLLlubOigCcAFoCg9qcTAA%3D%3D1\x83\x01\xb5\x118j\x04NONE8j(LBUEHBUCORwWkICy5bmzooAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWkICy5bmzooAnABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1807)","(_id, 7254)","(feedback_action, b""J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaIgKz97buggCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj'Show fewer Tweets from Chanandaler BongB6Thanks. You\xe2\x80\x99ll see fewer Tweets from Chanandaler Bong.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJpqgnQIAFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUCFQIpHCaaoJ0CABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaIgKz97buggCcAFoCg9qcTAA%3D%3D1\x83\x01\xab\x118j\x04NONE8j(LBUOHBUCORwWiICs/e27oIAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaIgKz97buggCcAFoCg9qcTAA%3D%3D1\x83\x01\xab\x118j\x04NONE8j(LBUEHBUCORwWiICs/e27oIAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWiICs/e27oIAnABaAoPanEwAAAA==X"")"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1808)","(_id, 7255)","(feedback_action, b""J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaIgKz97buggCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj'Show fewer Tweets from Chanandaler BongB6Thanks. You\xe2\x80\x99ll see fewer Tweets from Chanandaler Bong.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJpqgnQIAFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUCFQIpHCaaoJ0CABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaIgKz97buggCcAFoCg9qcTAA%3D%3D1\x83\x01\xab\x118j\x04NONE8j(LBUOHBUCORwWiICs/e27oIAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaIgKz97buggCcAFoCg9qcTAA%3D%3D1\x83\x01\xab\x118j\x04NONE8j(LBUEHBUCORwWiICs/e27oIAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWiICs/e27oIAnABaAoPanEwAAAA==X"")"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1809)","(_id, 7256)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaEwLjJ3YaggCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj!Show fewer Tweets from Matic BullB0Thanks. You\xe2\x80\x99ll see fewer Tweets from Matic Bull.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJoSAstHunaXsJQAWgKD2pxMA1M\x08\x01\x11\tX\x118j\x04NONE8j(LBUEHBUCFQIpHCaEgLLR7p2l7CUAFoCg9qcTAAAAXJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaEwLjJ3YaggCcAFoCg9qcTAA%3D%3D1\x83\x01\x9f\x118j\x04NONE8j(LBUOHBUCORwWhMC4yd2GoIAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaEwLjJ3YaggCcAFoCg9qcTAA%3D%3D1\x83\x01\x9f\x118j\x04NONE8j(LBUEHBUCORwWhMC4yd2GoIAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWhMC4yd2GoIAnABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 1810)","(_id, 7257)","(feedback_action, b""J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FQI5HBaEwKil7tOlgCcAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerB'Show fewer Tweets from Cr'/pto Mike \xe2\x82\xb3\xe2\x82\xb3\xe2\x82\xb3B6Thanks. You\xe2\x80\x99ll see fewer Tweets from Cr'/pto Mike \xe2\x82\xb3\xe2\x82\xb3\xe2\x82\xb3.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQIVAikcJoDAqfXjzq7FGwAWgKD2pxMA1M\x08\x01\x11\tX\x118j\x04NONE8j(LBUEHBUCFQIpHCaAwKn1486uxRsAFoCg9qcTAAAAXJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FQI5HBaEwKil7tOlgCcAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUOHBUCORwWhMCope7TpYAnABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FQI5HBaEwKil7tOlgCcAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUEHBUCORwWhMCope7TpYAnABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUCORwWhMCope7TpYAnABaAoPanEwAAAA==X"")"
