PID,DN,DP,TN,RL,update_id,permission
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 194)","(update_id, 67)","(permission, android.permission.ACCESS_COARSE_LOCATION)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 195)","(update_id, 67)","(permission, com.instagram.direct.permission.PROTECTED_DEEPLINKING)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 196)","(update_id, 67)","(permission, android.permission.WAKE_LOCK)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 197)","(update_id, 67)","(permission, android.permission.ACCESS_WIFI_STATE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 198)","(update_id, 67)","(permission, com.google.android.c2dm.permission.RECEIVE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 199)","(update_id, 67)","(permission, android.permission.READ_MEDIA_AUDIO)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 200)","(update_id, 67)","(permission, android.permission.BLUETOOTH_SCAN)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 201)","(update_id, 67)","(permission, android.permission.ACCESS_BACKGROUND_LOCATION)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 202)","(update_id, 67)","(permission, com.android.vending.BILLING)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 203)","(update_id, 67)","(permission, android.permission.RECORD_AUDIO)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 204)","(update_id, 67)","(permission, com.instagram.direct.permission.DIRECT_APP_THREAD_STORE_SERVICE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 205)","(update_id, 67)","(permission, android.permission.CHANGE_WIFI_STATE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 206)","(update_id, 67)","(permission, android.permission.INTERNET)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 207)","(update_id, 67)","(permission, android.permission.USE_FULL_SCREEN_INTENT)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 208)","(update_id, 67)","(permission, android.permission.BLUETOOTH_CONNECT)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 209)","(update_id, 67)","(permission, android.permission.READ_CONTACTS)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 210)","(update_id, 67)","(permission, android.permission.GET_ACCOUNTS)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 211)","(update_id, 67)","(permission, android.permission.ACCESS_MEDIA_LOCATION)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 212)","(update_id, 67)","(permission, android.permission.CALL_PHONE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 213)","(update_id, 67)","(permission, com.sonyericsson.home.permission.BROADCAST_BADGE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 214)","(update_id, 67)","(permission, com.htc.launcher.permission.READ_SETTINGS)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 215)","(update_id, 67)","(permission, android.permission.FOREGROUND_SERVICE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 216)","(update_id, 67)","(permission, android.permission.BLUETOOTH_ADMIN)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 217)","(update_id, 67)","(permission, com.amazon.device.messaging.permission.RECEIVE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 218)","(update_id, 67)","(permission, android.permission.READ_PROFILE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 219)","(update_id, 67)","(permission, android.permission.RECEIVE_BOOT_COMPLETED)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 220)","(update_id, 67)","(permission, android.permission.WRITE_EXTERNAL_STORAGE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 221)","(update_id, 67)","(permission, android.permission.BLUETOOTH_ADVERTISE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 222)","(update_id, 67)","(permission, android.permission.ACCESS_FINE_LOCATION)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 223)","(update_id, 67)","(permission, com.android.launcher.permission.UNINSTALL_SHORTCUT)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 224)","(update_id, 67)","(permission, android.permission.ACCESS_NETWORK_STATE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 225)","(update_id, 67)","(permission, .permission.RECEIVE_ADM_MESSAGE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 226)","(update_id, 67)","(permission, android.permission.USE_FINGERPRINT)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 227)","(update_id, 67)","(permission, com.android.launcher.permission.INSTALL_SHORTCUT)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 228)","(update_id, 67)","(permission, android.permission.READ_MEDIA_VIDEO)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 229)","(update_id, 67)","(permission, android.permission.READ_MEDIA_IMAGES)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 230)","(update_id, 67)","(permission, android.permission.VIBRATE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 231)","(update_id, 67)","(permission, android.permission.REORDER_TASKS)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 232)","(update_id, 67)","(permission, com.huawei.android.launcher.permission.CHANGE_BADGE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 233)","(update_id, 67)","(permission, com.facebook.services.dev.identity.FEO2)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 234)","(update_id, 67)","(permission, com.htc.launcher.permission.UPDATE_SHORTCUT)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 235)","(update_id, 67)","(permission, android.permission.USE_CREDENTIALS)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 236)","(update_id, 67)","(permission, android.permission.USE_BIOMETRIC)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 237)","(update_id, 67)","(permission, com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 238)","(update_id, 67)","(permission, android.permission.CAMERA)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 239)","(update_id, 67)","(permission, android.permission.MODIFY_AUDIO_SETTINGS)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 240)","(update_id, 67)","(permission, android.permission.READ_EXTERNAL_STORAGE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 241)","(update_id, 67)","(permission, android.permission.BLUETOOTH)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 242)","(update_id, 67)","(permission, android.permission.READ_PHONE_STATE)"
"(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 243)","(update_id, 67)","(permission, android.permission.UPDATE_APP_BADGE)"
