PID,DN,DP,TN,RL,tag,lensId,lensIconContentUri
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 221)","(tag, لذيذ)","(lensId, 51285820877)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2Fjl9461F587BCQleM5ufOF%3Fbo%3DEhgaABoAMgF9OgEEQgYIjMTu-QVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 222)","(tag, ضحك)","(lensId, 55635580895)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FLyQtA8BaalbOqmWDavA0D%3Fbo%3DEhgaABoAMgF9OgEEQgYIsYa8_AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 223)","(tag, جميل)","(lensId, 47076330875)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FSat4I2MTGRtEOQFPYiM9T%3Fbo%3DEhgaABoAMgF9OgEEQgYI0sLW9AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 224)","(tag, حبي)","(lensId, 49314240966)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FmUhDq8OEL2eMdFM7ZnJ0e%3Fbo%3DEhgaABoAMgF9OgEEQgYI8K3F-QVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 225)","(tag, بوسه)","(lensId, 20919147253)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FnoQD2ixerkd0DzICddkvo%3Fbo%3DEhgaABoAMgF9OgEEQgYIq-v19QVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 226)","(tag, جوع)","(lensId, 46273830883)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FdiTX283j3PAnwN5lC7X7u%3Fbo%3DEhgaABoAMgF9OgEEQgYI0suF9QVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 227)","(tag, الو)","(lensId, 43573551152)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FIXr8DeHXuKrw4gm1d82F5%3Fbo%3DEhgaABoAMgF9OgEEQgYIzrjR8QVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 228)","(tag, عيد مولد سعيد)","(lensId, 30973717251)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FgOL3fO5FcVACN7XTM59Pe%3Fbo%3DEhgaABoAMgF9OgEEQgYI8LO68AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 229)","(tag, يوم ميلاد سعيد)","(lensId, 30973717251)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FgOL3fO5FcVACN7XTM59Pe%3Fbo%3DEhgaABoAMgF9OgEEQgYI8LO68AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 230)","(tag, gute)","(lensId, 39131210951)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FeZFaxUTh648pbSsa7vbEN%3Fbo%3DEhgaABoAMgF9OgEEQgYIs8nT8AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 231)","(tag, gut)","(lensId, 39131210951)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FeZFaxUTh648pbSsa7vbEN%3Fbo%3DEhgaABoAMgF9OgEEQgYIs8nT8AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 232)","(tag, gute nacht)","(lensId, 45693770899)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FUglBUfbpfNYZ2Pn440hQD%3Fbo%3DEhgaABoAMgF9OgEEQgYI7Ou79AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 233)","(tag, nacht)","(lensId, 45693770899)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FUglBUfbpfNYZ2Pn440hQD%3Fbo%3DEhgaABoAMgF9OgEEQgYI7Ou79AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 234)","(tag, schlaf)","(lensId, 49132030905)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FU9BJzeWp5Db6fLw8D6fS7%3Fbo%3DEhgaABoAMgF9OgEEQgYI67fx9wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 235)","(tag, schlafen)","(lensId, 49132030905)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FU9BJzeWp5Db6fLw8D6fS7%3Fbo%3DEhgaABoAMgF9OgEEQgYI67fx9wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 236)","(tag, schlafe)","(lensId, 49132030905)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FU9BJzeWp5Db6fLw8D6fS7%3Fbo%3DEhgaABoAMgF9OgEEQgYI67fx9wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 237)","(tag, herz)","(lensId, 53891240888)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2Fi44c59cuB8MLBbBhN4368%3Fbo%3DEhgaABoAMgF9OgEEQgYIw9jA_AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 238)","(tag, müde)","(lensId, 47810311215)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FCcIJE9GQRAkiSR32Ar7K7%3Fbo%3DEhgaABoAMgF9OgEEQgYI0LvZ9gVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 239)","(tag, schlaflos)","(lensId, 48640510933)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FRUgtelJ1VecpPApKSsrYB%3Fbo%3DEhgaABoAMgF9OgEEQgYI9-WQ-AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 240)","(tag, guten morgen)","(lensId, 55620831131)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F4pTyt1IqiQtp1H10OnieL%3Fbo%3DEhgaABoAMgF9OgEEQgYIttuR_wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 241)","(tag, guten morge)","(lensId, 55620831131)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F4pTyt1IqiQtp1H10OnieL%3Fbo%3DEhgaABoAMgF9OgEEQgYIttuR_wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 242)","(tag, kaffee)","(lensId, 50137600974)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2Fs5nO2Ufunt0eUmnDRra6Z%3Fbo%3DEhgaABoAMgF9OgEEQgYIqeb6-AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 243)","(tag, feierabend)","(lensId, 45693770899)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FUglBUfbpfNYZ2Pn440hQD%3Fbo%3DEhgaABoAMgF9OgEEQgYI7Ou79AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 244)","(tag, feier)","(lensId, 25445737229)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FWhPA0JSiEr184lT2qpyjK%3Fbo%3DEhgaABoAMgF9OgEEQgYIz5rM8AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 245)","(tag, liebe)","(lensId, 47076330875)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FSat4I2MTGRtEOQFPYiM9T%3Fbo%3DEhgaABoAMgF9OgEEQgYI0sLW9AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 246)","(tag, traurig)","(lensId, 47810311215)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FCcIJE9GQRAkiSR32Ar7K7%3Fbo%3DEhgaABoAMgF9OgEEQgYI0LvZ9gVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 247)","(tag, langweilig)","(lensId, 37328131098)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F6TDkhMrEdm1lz6Goq1MAu%3Fbo%3DEhgaABoAMgF9OgEEQgYI9v7D8AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 248)","(tag, langeweile)","(lensId, 37328131098)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F6TDkhMrEdm1lz6Goq1MAu%3Fbo%3DEhgaABoAMgF9OgEEQgYI9v7D8AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 249)","(tag, arbeit)","(lensId, 55779870905)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FKihhoPvnz4HBXoq1V7Pj7%3Fbo%3DEhgaABoAMgF9OgEEQgYIgqKs_wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 250)","(tag, arbeiten)","(lensId, 55779870905)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FKihhoPvnz4HBXoq1V7Pj7%3Fbo%3DEhgaABoAMgF9OgEEQgYIgqKs_wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 251)","(tag, ich liebe dich)","(lensId, 43741870990)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FRgr2VBxcmVe8q7Z8370OM%3Fbo%3DEhgaABoAMgF9OgEEQgYIlP-q8QVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 252)","(tag, liebe dich)","(lensId, 55581201944)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FgiTOWq47vmLzdPSA8o5O4%3Fbo%3DEhgaABoAMgF9OgEEQgYI1eWj_gVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 253)","(tag, geburtstag)","(lensId, 30973717251)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FgOL3fO5FcVACN7XTM59Pe%3Fbo%3DEhgaABoAMgF9OgEEQgYI8LO68AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 254)","(tag, iyi gece)","(lensId, 45693770899)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FUglBUfbpfNYZ2Pn440hQD%3Fbo%3DEhgaABoAMgF9OgEEQgYI7Ou79AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 255)","(tag, iyi geceler)","(lensId, 45693770899)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FUglBUfbpfNYZ2Pn440hQD%3Fbo%3DEhgaABoAMgF9OgEEQgYI7Ou79AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 256)","(tag, iyi gecel)","(lensId, 45693770899)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FUglBUfbpfNYZ2Pn440hQD%3Fbo%3DEhgaABoAMgF9OgEEQgYI7Ou79AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 257)","(tag, iyi gecele)","(lensId, 45693770899)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FUglBUfbpfNYZ2Pn440hQD%3Fbo%3DEhgaABoAMgF9OgEEQgYI7Ou79AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 258)","(tag, iyi gecelr)","(lensId, 45693770899)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FUglBUfbpfNYZ2Pn440hQD%3Fbo%3DEhgaABoAMgF9OgEEQgYI7Ou79AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 259)","(tag, günaydın)","(lensId, 55620831131)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F4pTyt1IqiQtp1H10OnieL%3Fbo%3DEhgaABoAMgF9OgEEQgYIttuR_wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 260)","(tag, gunaydin)","(lensId, 55620831131)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F4pTyt1IqiQtp1H10OnieL%3Fbo%3DEhgaABoAMgF9OgEEQgYIttuR_wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 261)","(tag, gunayd)","(lensId, 55620831131)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2F4pTyt1IqiQtp1H10OnieL%3Fbo%3DEhgaABoAMgF9OgEEQgYIttuR_wVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 262)","(tag, sabahlar)","(lensId, 45980010892)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FtQmbtuHdyHHrfyTSXKyt9%3Fbo%3DEhgaABoAMgF9OgEEQgYIrqfc9AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 263)","(tag, sabah)","(lensId, 45980010892)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FtQmbtuHdyHHrfyTSXKyt9%3Fbo%3DEhgaABoAMgF9OgEEQgYIrqfc9AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 264)","(tag, mutlu)","(lensId, 38965010875)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FAUTDHkfWx7umVtT3WlN0Q%3Fbo%3DEhgaABoAMgF9OgEEQgYI8evP8AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 265)","(tag, gün)","(lensId, 49856000881)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FpjxCHhbR7cp2XPxeTcP37%3Fbo%3DEhgaABoAMgF9OgEEQgYI8unB-AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 266)","(tag, kahve)","(lensId, 50137600974)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2Fs5nO2Ufunt0eUmnDRra6Z%3Fbo%3DEhgaABoAMgF9OgEEQgYIqeb6-AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 267)","(tag, üzgün)","(lensId, 47810311215)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FCcIJE9GQRAkiSR32Ar7K7%3Fbo%3DEhgaABoAMgF9OgEEQgYI0LvZ9gVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 268)","(tag, müzik)","(lensId, 37387970884)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FOQ0NKupaiC1h4bIxbkdRY%3Fbo%3DEhgaABoAMgF9OgEEQgYIjvfO8AVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 269)","(tag, yorgun)","(lensId, 47810311215)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FCcIJE9GQRAkiSR32Ar7K7%3Fbo%3DEhgaABoAMgF9OgEEQgYI0LvZ9gVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 270)","(tag, üz)","(lensId, 47810311215)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FCcIJE9GQRAkiSR32Ar7K7%3Fbo%3DEhgaABoAMgF9OgEEQgYI0LvZ9gVIAlASYAE%253D%26uc%3D18)"
"(PID, com.snapchat.android)","(DN, feature)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/feature)","(TN, LensesToSuggest)","(RL, 271)","(tag, güne)","(lensId, 49856000881)","(lensIconContentUri, content://com.snapchat.android.provider/lens_icon/https%3A%2F%2Fbolt-gcdn.sc-cdn.net%2F3%2FpjxCHhbR7cp2XPxeTcP37%3Fbo%3DEhgaABoAMgF9OgEEQgYI8unB-AVIAlASYAE%253D%26uc%3D18)"
