PID,DN,DP,TN,RL,frosting_id,apk_path,last_updated,pk,data
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 392)","(frosting_id, 0)","(apk_path, /system/priv-app/TaPackAuthFw/TaPackAuthFw.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.tapack.authfw)","(data, CiFjb20uc2Ftc3VuZy5hbmRyb2lkLnRhcGFjay5hdXRoZncQgNO77OgjGi4vc3lzdGVtL3ByaXYtYXBwL1RhUGFja0F1dGhGdy9UYVBhY2tBdXRoRncuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 393)","(frosting_id, 0)","(apk_path, /system/priv-app/BioFaceService/BioFaceService.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.bio.face.service)","(data, CiRjb20uc2Ftc3VuZy5hbmRyb2lkLmJpby5mYWNlLnNlcnZpY2UQgNO77OgjGjIvc3lzdGVtL3ByaXYtYXBwL0Jpb0ZhY2VTZXJ2aWNlL0Jpb0ZhY2VTZXJ2aWNlLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 394)","(frosting_id, 0)","(apk_path, /system/priv-app/BixbyAgentStub/BixbyAgentStub.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.bixby.agent.dummy)","(data, CiVjb20uc2Ftc3VuZy5hbmRyb2lkLmJpeGJ5LmFnZW50LmR1bW15EIDTu+zoIxoyL3N5c3RlbS9wcml2LWFwcC9CaXhieUFnZW50U3R1Yi9CaXhieUFnZW50U3R1Yi5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 395)","(frosting_id, 0)","(apk_path, /system/priv-app/SamsungVideoPlayer/SamsungVideoPlayer.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.video)","(data, Chljb20uc2Ftc3VuZy5hbmRyb2lkLnZpZGVvEIDTu+zoIxo6L3N5c3RlbS9wcml2LWFwcC9TYW1zdW5nVmlkZW9QbGF5ZXIvU2Ftc3VuZ1ZpZGVvUGxheWVyLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 396)","(frosting_id, 0)","(apk_path, /vendor/overlay/framework-res__auto_generated_rro_vendor.apk)","(last_updated, 1230735600000)","(pk, android.auto_generated_rro_vendor__)","(data, CiNhbmRyb2lkLmF1dG9fZ2VuZXJhdGVkX3Jyb192ZW5kb3JfXxCA07vs6CMaPC92ZW5kb3Ivb3ZlcmxheS9mcmFtZXdvcmstcmVzX19hdXRvX2dlbmVyYXRlZF9ycm9fdmVuZG9yLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 397)","(frosting_id, 0)","(apk_path, /vendor/overlay/IconPackCircularAndroid/IconPackCircularAndroidOverlay.apk)","(last_updated, 1230735600000)","(pk, com.android.theme.icon_pack.circular.android)","(data, Cixjb20uYW5kcm9pZC50aGVtZS5pY29uX3BhY2suY2lyY3VsYXIuYW5kcm9pZBCA07vs6CMaSi92ZW5kb3Ivb3ZlcmxheS9JY29uUGFja0NpcmN1bGFyQW5kcm9pZC9JY29uUGFja0NpcmN1bGFyQW5kcm9pZE92ZXJsYXkuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 398)","(frosting_id, 0)","(apk_path, /system/priv-app/GoogleRestore/GoogleRestore.apk)","(last_updated, 1230735600000)","(pk, com.google.android.apps.restore)","(data, Ch9jb20uZ29vZ2xlLmFuZHJvaWQuYXBwcy5yZXN0b3JlEIDTu+zoIxowL3N5c3RlbS9wcml2LWFwcC9Hb29nbGVSZXN0b3JlL0dvb2dsZVJlc3RvcmUuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 399)","(frosting_id, 0)","(apk_path, /data/app/~~AjVpq5qdaMG80At_CeShPA==/android.autoinstalls.config.samsung-Ub37Sfb1LM7djWfLKH1rvA==/base.apk)","(last_updated, 1617477780320)","(pk, android.autoinstalls.config.samsung)","(data, CiNhbmRyb2lkLmF1dG9pbnN0YWxscy5jb25maWcuc2Ftc3VuZxDghsHJiS8aai9kYXRhL2FwcC9+fkFqVnBxNXFkYU1HODBBdF9DZVNoUEE9PS9hbmRyb2lkLmF1dG9pbnN0YWxscy5jb25maWcuc2Ftc3VuZy1VYjM3U2ZiMUxNN2RqV2ZMS0gxcnZBPT0vYmFzZS5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 400)","(frosting_id, 0)","(apk_path, /system/framework/framework-res.apk)","(last_updated, 1230735600000)","(pk, android)","(data, CgdhbmRyb2lkEIDTu+zoIxojL3N5c3RlbS9mcmFtZXdvcmsvZnJhbWV3b3JrLXJlcy5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 401)","(frosting_id, 0)","(apk_path, /vendor/app/CACertService/CACertService.apk)","(last_updated, 1230735600000)","(pk, vendor.qti.hardware.cacert.server)","(data, CiF2ZW5kb3IucXRpLmhhcmR3YXJlLmNhY2VydC5zZXJ2ZXIQgNO77OgjGisvdmVuZG9yL2FwcC9DQUNlcnRTZXJ2aWNlL0NBQ2VydFNlcnZpY2UuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 402)","(frosting_id, 0)","(apk_path, /system/priv-app/SmartThingsKit/SmartThingsKit.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.service.stplatform)","(data, CiZjb20uc2Ftc3VuZy5hbmRyb2lkLnNlcnZpY2Uuc3RwbGF0Zm9ybRCA07vs6CMaMi9zeXN0ZW0vcHJpdi1hcHAvU21hcnRUaGluZ3NLaXQvU21hcnRUaGluZ3NLaXQuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 403)","(frosting_id, 0)","(apk_path, /system/priv-app/LocaleOverlayManager/LocaleOverlayManager.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.localeoverlaymanager)","(data, Cihjb20uc2Ftc3VuZy5hbmRyb2lkLmxvY2FsZW92ZXJsYXltYW5hZ2VyEIDTu+zoIxo+L3N5c3RlbS9wcml2LWFwcC9Mb2NhbGVPdmVybGF5TWFuYWdlci9Mb2NhbGVPdmVybGF5TWFuYWdlci5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 404)","(frosting_id, 0)","(apk_path, /system/priv-app/MCFDeviceSync/MCFDeviceSync.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.mcfds)","(data, Chljb20uc2Ftc3VuZy5hbmRyb2lkLm1jZmRzEIDTu+zoIxowL3N5c3RlbS9wcml2LWFwcC9NQ0ZEZXZpY2VTeW5jL01DRkRldmljZVN5bmMuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 405)","(frosting_id, 2)","(apk_path, /data/app/~~CnTlZbr4nyG1SHGYCidVlA==/com.sec.android.app.myfiles-zaEY5uhvugWI8O4z-CfJKA==/base.apk)","(last_updated, 1620204187257)","(pk, com.sec.android.app.myfiles)","(data, Chtjb20uc2VjLmFuZHJvaWQuYXBwLm15ZmlsZXMQ+dzH3ZMvGmIvZGF0YS9hcHAvfn5DblRsWmJyNG55RzFTSEdZQ2lkVmxBPT0vY29tLnNlYy5hbmRyb2lkLmFwcC5teWZpbGVzLXphRVk1dWh2dWdXSThPNHotQ2ZKS0E9PS9iYXNlLmFwayLTGAgCEAAgiaCG2a8vKr8YQggKAggeMAMwAkoICgYIg42PwQRSqBgKHv//////////////////////h4BoIJPJCFlVs4ZQOBqFGAqAGN11i65TJzn/KXme4bxcywqPmI3DoJz64YLtCzrkbdzD9eEg2QiOH8hpd00MdOZ+kltvQ5GAcZ+56Bf9XmTiMel3LfYPWq8iL4phJQxrk3A1xlwQkSXpJ5pJMzEle9tpbwadBNEFTXAQNv/Bm6AygXWVBxCnkmbOHfJ/Zoa+vBkHx5GqVbKj1WRPZzhb07SIF47mm7gESTIgHIHcwN5dLwXW4Kphv/JepZxe+GTH5l8Hy68rBl3t4N5oUFn33YIwGUV749oBErQ5KmQCiIuSwPOMkMdRfMw/uwUriLx0dkjxB+tHBWYpq2lRlGZs3mtq3hxLllf8xrJwkiPS2mpGSTXCoRN6O90cD9oCggV+eLNBX2BNbja52tpcIeCcu8KfcssnKViwHKFFbsij0MwaSGwPOElxaoV8Hce2cN809NO7o3qWjgehHVlSfFwn6vmnhhwVppF2QLxhkHPQYvu8vJYU9NMDkq9kmBgzHmx29X5CtGDvyqUSmo/mLrxNlf3gz12pFIPy6FIKtYm2CrhI8k9Qo/gPQ1p1DjFoafeh6K6SZ/vClyBxFBA+E0cQSrOu22Z2E6PE0cKGFBg9JJDp5RyZTwNrI5a6Nllf6Nsuzy/quEOq1HYq5x3PFZfqu59fVU3Nfa9ftdSO/vLvKcs1gMIboXWTjWvL8QhDX8JcMMsygL/rLbyQ+DiWYsLqTMIP2SAWDYA2Amb0AsxQ7rzH4b4U/96FUcQ8HsXYs8Wqj4gdobWmXAI02b186bwPU5sskM7uzZvcOMLszZoCFrPQnsbNjn105AqiivK11GQlm2RXABpxa09xnknJ+dFsZGazXr8hp1yOLN3GGLGkbtKgo0uPMxQHVoWxFr7kutpd5MrxgcYcA2NWVooYAWJBlA0UOuYbE1V8QBYV8luDXB5ZduJmtKHg7Q5zJijuJCmtsBaguB1gF0/oMyVH90fP8Lwq/OQhwPq8oFs2EkLjalUEkOyxjVnvBSFPNwnOeptBWWCchjJJwSbwIHArgXILG5gfVnMRjBBy1hqjNObpmTtL7ZsFsDzYEaO/pTa3/cyJBci5XjEMCNib5i65D2Brd3ExVLsLqZ4ygS4wpaKsP8CRf0E/1+jA1u/LtP2i05VCGo8R91edrrdCleilFSjOAUIarHTcjpPgutQzR5ZjSoYzz0ZPU7GY0HGU6ihoUSO4eyHwLBNuyz+K5MDJfgq2wbWxOKZOSddsbjU2pPw/zD7DR3P+RR2D5qZyaT4WxUkqdC0++3CKq0wHBGbbzu04aKmqMkRDp6eCTBPmu3WWnWDrj/gTe2rsZ3D4zEyNfdaZ30k5DpK7HeNwB4cWEiBTFvmYMxj+PO/H0daCKSttYqxXPhzCQCdexgzxsjaeiuHBxSm4QtiioCZzb+SxsVcx4lDYlv086MM4/q7vWPSzzQZkdx7wO3hVVBYpL9ftil/ah624KuqHzQutauocFSqTOqOh3L5Ub0ujO+4r4jVQq0RtBa7ZVHQoN4Dxf4EXYoUCTqpAJSiefi5X3cnWkAB0HeJG2f949tEWNDps4c4GT6p3zigzK3c9ggrDZTr5FKSkXYQj2CZvtSfvYG6vgHlZwM3dOtOqHICKpfPhzm+oGKsX+qFRdI8v2EVJMGayUGTNnCiZ7G/9+WecJheTy/IjtkJ5xiToT6Q737jNAwOxHBT0MGDAagT1PNdVkiukW1JY7oYGsajfW/PuVv/c/weyHPQ29A49DydhZX2eyeNMFYaLwM2yEykY15Lt3MS1CqPFlbBEvAnRtDRgrGL5t6W7TGrJO3mhEEJtbyVxYCYKo3uUx8MWubLDHZMcrALfA9P7MNYgnnRHu/oNf9Z/i2p1R7J2hQfXTMPUsI1PUQDtrYtRtAeJYEQ6lYUKtVwbfulgOcsnjhzIGjNcSt1a49p9UGEDcNIo9Mi/ZKPqtoALhjPM7k9mVDJpTMhYc3RV4AbJb2X9N/7EoEMqHHUTZWampQsJTY+6XHP4vyAeE1SmLHa098dSWFRz8P/J+R5iko7xojXyYgySO1HGrcIs2XMrV9PnzqpH9Sc2sDBVgxea20TeY0LR+MFyLwVVFb9bZbQpWR2KXLWjis7Gp2HQ0K721LGbN16VR3Aecln0eDr+FgPmEzlfKjGq58+hwu9Yh5YVQw5bIgffXPFo+XYm8K/ludgLt08UzsJLIomzaZq6+3MYFijRe6Zhg4RBAu5vcjFNcNIj+xLeIBzkYAb3SAsJO8/nVyfIHYkVC5msdWVqciZDuhatJTbqrC4Jg/oQAVzUPUA7CMy8FndBz7QPOgoJB4YhiJ+YXX5fsDQOPPbAQ3OVJZEFRh/klzyxbnnpkLtcEhjZf3VvVIHDG/34tkGPoOaxSdH0krF94GZZ9X74iycnyBfp8EB1TQYJYfmbNwBX5eFqssBaT7JkAY9d8kospF1ttKUnTUxn3BFfqyUv1CbBZmKWq+t7bAHkXe8J0WrYL5R84xoPR1p74ohL4qyomrmY4Aqn8LLyOsdUJxRxyEH3btMKVrTYAmumLgXkd3sFvCQ0YzfTbz1qEJqnpOuRlwUENYDb5rjbOI/XuzuJ7c/i/gtmz91xchTjBHSKBB4mDWVs9nowKcNDEbqaY6+/n65y+c5eE4U2X6QqIBh2bwPATtUgIXvppo36nMQrFWiUTDIsip6dkik3KhjVlDniJ2oRDROM9NC8Fr0UmjRFj13ibqCmAwIvXC4bHL4wQo7/ER/btoic0yvqEQm7jIThfmQuE+P+9Tejmnk5m642AhwkWhoRS5tJt126kJTw9BKgRlDGF1bTYk4zP7v3kYRjdEerSTOdy/frm/CZO6r6d96zRDZqVAonelNOAJMr/YKcbYOZ9rpmJNcwfaQVBtaRwno+0Iu2GUABet4ADq/TmHINdKTkhYbpFTgIIpbAtJAUkUR8Cl0fYixkofvhiA2nOdlY8YlzIutFAJvcHjradqC7Zr//dgR288N9Md1IfuZvs2ccFYIqsNZ4kN0SRPlTSnvESIrSw1Ba6/AKx2T8pBSsBMgq3wWrT7RvwgeHmH4cOIU1uiVljVJZ2FjVNXzlXRu+2R9F1Xf1x+FWOnAuLAfBli0excySgsb59tyXj9bEfCTTlY8fb7gTroHFIUS19sXwEidKUEixq2zIgwhvHAru9NRd96r9akZ4aOfQIp7vEhKDgrHeATFTSSXLU3snQw/cju8hdcMLxRS9Ln62FoQ3NJIuvQxGytQTGIa0dGklt8v9aXUUnKjTPkutmu8FXEqmW7945+yss1wDvoJHqLO1AiFeLezPfnghk8kc56LSdoNqEkaeebSwzqqatFUPaznCHqO3nQWn1BSgFoCXFp5Kcwvdh0TTP9YDDcJWNpqVKwdECTcx8rDlhhPtXNojO3RG/5x7Bg10wwswvfzZG5xpMoG5RyxnGuU3XEViY+57QTxfMRnoO/lWn5gvI6DXY5/28i7HCsINoA54I2KZVPl0RIyNx0d8JaZ12l0f17P7IQeukHDDsmQ+AMkJ1l0ApPHMZa4OKDCIcbmMrM/yyn0+fEuoW4GVWWsSnbsAwDA8wC3Fvss5H2IsbO48u8kuvjOABgWwG8Izu53rnN0Mp3XCyRmv+I3kSoaWyNKRKvK2xzb6FGRMdCh3VMAKD+bI1Yp0DQoKm8SgC5nopojwaXI4RJpjdsiqWMhtFnsj2Hfftwq+NpA5mcX/JaSMHIo1IEEs+B3i3bryX/GYmhlSaQSKiBMQ4BaLHZw1zsjxYKH5aa6iZs4OIX30R2tfwvyQponRA+Z0rGDawkTNz4C8yDokM3PedcDSKFco8eePZzlE9gcvbU2azxz0ZpVlbvbLNorrfLMo+nHMBzYkzxs14QcW/xm+yIDXgeKH4SRo/eFMPidQgBQ2eBbX8mnajnvUduTb8bros+QITSYuEKMLcKk8amReO1puzz6QDTVpFBrO5DrGnFQz3CuN4UpMILMLV1MTSda9T8xd0uGUEJZ+CyYVw13SIf4m/Cl71kAg48ni6wkSXR7VODxcI2uVOAtghY9eZamnEAVq27T/iy2KfeZmhvSHbAxCIxMiyeAJc5LfTQYVMm8O0U/+xnlveLw579YTDRANQAFIAhgB)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 406)","(frosting_id, 3)","(apk_path, /data/app/~~uo5Ws_8ySiRQNvoj9w3HTw==/com.google.android.apps.turbo-mRMAAjIQqmvPtDGH_6CjeQ==/base.apk)","(last_updated, 1620204222400)","(pk, com.google.android.apps.turbo)","(data, Ch1jb20uZ29vZ2xlLmFuZHJvaWQuYXBwcy50dXJibxDA78ndky8aZC9kYXRhL2FwcC9+fnVvNVdzXzh5U2lSUU52b2o5dzNIVHc9PS9jb20uZ29vZ2xlLmFuZHJvaWQuYXBwcy50dXJiby1tUk1BQWpJUXFtdlB0REdIXzZDamVRPT0vYmFzZS5hcGsiRQgDEAEg8O33yrAvKjJCBgoCCBwwA0oHCgUIjfXwBFIfCh3//////////////////////4OAaCCTyQhZVbOGUEABSAEYAQ==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 407)","(frosting_id, 9)","(apk_path, /data/app/~~FZqyglNKI0A-H6teX5yauw==/com.dsi.ant.service.socket-eIxL5nSoZVoc4NgmeWOFtQ==/base.apk)","(last_updated, 1620206632037)","(pk, com.dsi.ant.service.socket)","(data, Chpjb20uZHNpLmFudC5zZXJ2aWNlLnNvY2tldBDl+Nzeky8aYS9kYXRhL2FwcC9+fkZacXlnbE5LSTBBLUg2dGVYNXlhdXc9PS9jb20uZHNpLmFudC5zZXJ2aWNlLnNvY2tldC1lSXhMNW5Tb1pWb2M0TmdtZVdPRnRRPT0vYmFzZS5hcGsiOggJEAAgtqj3pawvKidCBAoCCAdSHwod//////////////////////+HgGggk8kIWVWzhlBAAUgCGAA=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 408)","(frosting_id, 5)","(apk_path, /data/app/~~Q9asi2xtEjGkYq7SZLKyYw==/com.google.android.tts-XZXo4JoTfK9nRQJBqus_OA==/base.apk)","(last_updated, 1620277400396)","(pk, com.google.android.tts)","(data, ChZjb20uZ29vZ2xlLmFuZHJvaWQudHRzEMymvICULxpdL2RhdGEvYXBwL35+UTlhc2kyeHRFakdrWXE3U1pMS3lZdz09L2NvbS5nb29nbGUuYW5kcm9pZC50dHMtWFpYbzRKb1RmSzluUlFKQnF1c19PQT09L2Jhc2UuYXBrIloIBRAAIIm5ztyxLypHQgYKAggXMANKGxIHIAUIt9qkZBIHIAQItdqkZAoHCLPapGQgA1IgCh7//////////////////////4eAaCCTyQhZVbOGUAhAAUgCGAE=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 409)","(frosting_id, 4)","(apk_path, /data/app/~~ZxoCmgPuQGzTE1WXl7uV2w==/com.sec.spp.push-yRMVG_SpevmgqhukqAIOWQ==/base.apk)","(last_updated, 1621789882885)","(pk, com.sec.spp.push)","(data, ChBjb20uc2VjLnNwcC5wdXNoEIX01tGZLxpXL2RhdGEvYXBwL35+WnhvQ21nUHVRR3pURTFXWGw3dVYydz09L2NvbS5zZWMuc3BwLnB1c2gteVJNVkdfU3Bldm1ncWh1a3FBSU9XUT09L2Jhc2UuYXBrIpYBCAQQACD6o9OUsy8qggE6AggBQgQKAggXSggKBgiE+vydAVJsCh7//////////////////////4eAaCCTyQhZVbOGUDgaSgpGJZ/BhvAYXdF7RklS8ihUPONUUORbRl0z4wOj69CFM7ncArb5VDxLlKUoF7czMhMRGR9Sjfy65JOqbV9A0NF6HVC1UrPTYRANQAFIAhgB)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 410)","(frosting_id, 1)","(apk_path, /data/app/~~vYL_H84bne9KMJae4ATe_Q==/com.sec.penup-BUaQzUc6kydq8mLs8CSWpg==/base.apk)","(last_updated, 1622047185219)","(pk, com.sec.penup)","(data, Cg1jb20uc2VjLnBlbnVwEMOyr8yaLxpUL2RhdGEvYXBwL35+dllMX0g4NGJuZTlLTUphZTRBVGVfUT09L2NvbS5zZWMucGVudXAtQlVhUXpVYzZreWRxOG1MczhDU1dwZz09L2Jhc2UuYXBrIm0IARAAINa9nfS0LypaOgIIAUIICgIIFzADMAJSSgoe/////////73/3////////e8GAAAAAAAAAAAAAAAIKgIQARokCiAnZ+fnpubERvFVffVxbfA03JzdnMwNXIxFdERHdkYHcxAsQAFIAhgA)"
