Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,text,data,path,storage_type,text_type,update_time
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 158)","(text, in 200 feet)",,"(path, database//Jane//1625260856-659202-153.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 159)","(text, in 300 feet)",,"(path, database//Jane//1625260856-659203-154.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 160)","(text, in 400 feet)",,"(path, database//Jane//1625260856-659203-155.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 161)","(text, in 600 feet)",,"(path, database//Jane//1625260856-683091-156.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 162)","(text, in 700 feet)",,"(path, database//Jane//1625260856-683108-157.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 163)","(text, in 800 feet)",,"(path, database//Jane//1625260856-683109-158.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 164)","(text, in 900 feet)",,"(path, database//Jane//1625260856-683110-159.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 165)","(text, in 1 mile)",,"(path, database//Jane//1625260874-900259-164.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 166)","(text, in 1.1 miles)",,"(path, database//Jane//1625260874-900264-165.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 167)","(text, in 1.2 miles)",,"(path, database//Jane//1625260874-900266-166.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 168)","(text, in 1.3 miles)",,"(path, database//Jane//1625260874-900267-167.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 169)","(text, in 1.4 miles)",,"(path, database//Jane//1625260874-901333-168.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 170)","(text, in 1.5 miles)",,"(path, database//Jane//1625260874-901338-169.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 171)","(text, in 1.6 miles)",,"(path, database//Jane//1625260874-901339-170.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 172)","(text, in 1.7 miles)",,"(path, database//Jane//1625260874-901340-171.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 173)","(text, in 1.8 miles)",,"(path, database//Jane//1625260875-327768-172.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 174)","(text, in 1.9 miles)",,"(path, database//Jane//1625260875-327779-173.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260875)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 175)","(text, in 2.4 miles)",,"(path, database//Jane//1625260894-900692-178.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 176)","(text, in 2.5 miles)",,"(path, database//Jane//1625260894-900695-179.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 177)","(text, in 2.6 miles)",,"(path, database//Jane//1625260894-900696-180.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 178)","(text, in 2.7 miles)",,"(path, database//Jane//1625260894-900697-181.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 179)","(text, in 2 miles)",,"(path, database//Jane//1625260894-899387-174.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 180)","(text, in 2.1 miles)",,"(path, database//Jane//1625260894-899390-175.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 181)","(text, in 2.2 miles)",,"(path, database//Jane//1625260894-899391-176.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 182)","(text, in 2.3 miles)",,"(path, database//Jane//1625260894-899392-177.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 183)","(text, in 2.8 miles)",,"(path, database//Jane//1625260895-302848-182.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 184)","(text, in 2.9 miles)",,"(path, database//Jane//1625260895-302854-183.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260895)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 185)","(text, in 3 miles)",,"(path, database//Jane//1625260914-904231-184.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 186)","(text, in 3.1 miles)",,"(path, database//Jane//1625260914-904246-185.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 187)","(text, in 3.2 miles)",,"(path, database//Jane//1625260914-904251-186.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 188)","(text, in 3.3 miles)",,"(path, database//Jane//1625260914-904256-187.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 189)","(text, in 3.4 miles)",,"(path, database//Jane//1625260914-906363-188.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 190)","(text, in 3.5 miles)",,"(path, database//Jane//1625260914-906372-189.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 191)","(text, in 3.6 miles)",,"(path, database//Jane//1625260914-906378-190.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 192)","(text, in 3.7 miles)",,"(path, database//Jane//1625260914-906383-191.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 193)","(text, in 3.8 miles)",,"(path, database//Jane//1625260915-45635-192.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 194)","(text, in 3.9 miles)",,"(path, database//Jane//1625260915-45642-193.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260915)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 195)","(text, keep left)",,"(path, database//Jane//1625510205-134151-6.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 196)","(text, keep right)",,"(path, database//Jane//1625510205-134154-7.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 197)","(text, Average speed check zone ahead)",,"(path, database//Jane//1625510205-132329-4.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 198)","(text, Entering average speed check zone)",,"(path, database//Jane//1625510205-132332-5.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 199)","(text, speed camera ahead)",,"(path, database//Jane//1625510205-130215-0.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 200)","(text, watch out, crash reported ahead)",,"(path, database//Jane//1625510205-130957-1.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 201)","(text, watch out, vehicle on shoulder ahead)",,"(path, database//Jane//1625510205-130963-2.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 202)","(text, red light camera ahead)",,"(path, database//Jane//1625510205-130964-3.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625510205)"
