PID,DN,DP,TN,RL,_id,originalUsername,mutableUsername,encodedUsername
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1)","(_id, 1)","(originalUsername, heisenbergcarro)","(mutableUsername, heisenbergcarro)","(encodedUsername, heisenbergcarro|heisenbergcarro)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 778)","(_id, 913)","(originalUsername, rinamccullo2020)","(mutableUsername, None)","(encodedUsername, rinamccullo2020|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 779)","(_id, 914)","(originalUsername, leeannisme)","(mutableUsername, None)","(encodedUsername, leeannisme|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 780)","(_id, 915)","(originalUsername, j_daniel4378)","(mutableUsername, None)","(encodedUsername, j_daniel4378|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 781)","(_id, 916)","(originalUsername, drill190)","(mutableUsername, None)","(encodedUsername, drill190|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 782)","(_id, 917)","(originalUsername, felicityangela1)","(mutableUsername, None)","(encodedUsername, felicityangela1|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 783)","(_id, 918)","(originalUsername, noemimeme1222)","(mutableUsername, None)","(encodedUsername, noemimeme1222|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 784)","(_id, 919)","(originalUsername, qveenbeyatch123)","(mutableUsername, None)","(encodedUsername, qveenbeyatch123|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 785)","(_id, 920)","(originalUsername, eli.brennan1)","(mutableUsername, None)","(encodedUsername, eli.brennan1|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 786)","(_id, 921)","(originalUsername, droptopdeath65)","(mutableUsername, None)","(encodedUsername, droptopdeath65|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 787)","(_id, 922)","(originalUsername, haydenmorris24)","(mutableUsername, None)","(encodedUsername, haydenmorris24|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 788)","(_id, 923)","(originalUsername, takeyourgirltyb)","(mutableUsername, None)","(encodedUsername, takeyourgirltyb|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 789)","(_id, 924)","(originalUsername, wyatt.keene)","(mutableUsername, None)","(encodedUsername, wyatt.keene|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 790)","(_id, 925)","(originalUsername, soheyl2709)","(mutableUsername, None)","(encodedUsername, soheyl2709|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 791)","(_id, 926)","(originalUsername, tckdeejay)","(mutableUsername, None)","(encodedUsername, tckdeejay|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 792)","(_id, 927)","(originalUsername, dashaunm1234)","(mutableUsername, None)","(encodedUsername, dashaunm1234|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 793)","(_id, 928)","(originalUsername, sawyerdelallata)","(mutableUsername, None)","(encodedUsername, sawyerdelallata|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 794)","(_id, 929)","(originalUsername, a_cook6374)","(mutableUsername, None)","(encodedUsername, a_cook6374|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 795)","(_id, 930)","(originalUsername, jesana.20)","(mutableUsername, None)","(encodedUsername, jesana.20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 796)","(_id, 931)","(originalUsername, dgondalia65)","(mutableUsername, None)","(encodedUsername, dgondalia65|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 797)","(_id, 932)","(originalUsername, cmccurdy145)","(mutableUsername, None)","(encodedUsername, cmccurdy145|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 798)","(_id, 933)","(originalUsername, haikyuu7)","(mutableUsername, None)","(encodedUsername, haikyuu7|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 799)","(_id, 934)","(originalUsername, preston_shands)","(mutableUsername, None)","(encodedUsername, preston_shands|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 800)","(_id, 935)","(originalUsername, deborahanne2018)","(mutableUsername, None)","(encodedUsername, deborahanne2018|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 801)","(_id, 936)","(originalUsername, zi_youngin)","(mutableUsername, None)","(encodedUsername, zi_youngin|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 802)","(_id, 937)","(originalUsername, hola_chelsi247)","(mutableUsername, None)","(encodedUsername, hola_chelsi247|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 803)","(_id, 938)","(originalUsername, babybullet542)","(mutableUsername, None)","(encodedUsername, babybullet542|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 804)","(_id, 939)","(originalUsername, carls_jr12345)","(mutableUsername, None)","(encodedUsername, carls_jr12345|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 805)","(_id, 940)","(originalUsername, mroelle17)","(mutableUsername, None)","(encodedUsername, mroelle17|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 806)","(_id, 941)","(originalUsername, https.lillith)","(mutableUsername, None)","(encodedUsername, https.lillith|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 807)","(_id, 942)","(originalUsername, ejkitkat7)","(mutableUsername, None)","(encodedUsername, ejkitkat7|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 808)","(_id, 943)","(originalUsername, mya23450)","(mutableUsername, None)","(encodedUsername, mya23450|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 809)","(_id, 944)","(originalUsername, baby_joker8483)","(mutableUsername, None)","(encodedUsername, baby_joker8483|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 810)","(_id, 945)","(originalUsername, dbuckanaga2)","(mutableUsername, None)","(encodedUsername, dbuckanaga2|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 811)","(_id, 946)","(originalUsername, erandyv2019)","(mutableUsername, None)","(encodedUsername, erandyv2019|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 812)","(_id, 947)","(originalUsername, kryptonic2000)","(mutableUsername, None)","(encodedUsername, kryptonic2000|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 813)","(_id, 948)","(originalUsername, skaikala1)","(mutableUsername, None)","(encodedUsername, skaikala1|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 814)","(_id, 949)","(originalUsername, traviskinani)","(mutableUsername, None)","(encodedUsername, traviskinani|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 815)","(_id, 950)","(originalUsername, katiehuxen)","(mutableUsername, None)","(encodedUsername, katiehuxen|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 816)","(_id, 951)","(originalUsername, lita_sanchez13)","(mutableUsername, None)","(encodedUsername, lita_sanchez13|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 817)","(_id, 952)","(originalUsername, samuelu.m727)","(mutableUsername, None)","(encodedUsername, samuelu.m727|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 818)","(_id, 953)","(originalUsername, goat_god206)","(mutableUsername, None)","(encodedUsername, goat_god206|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 819)","(_id, 954)","(originalUsername, sierraaa76)","(mutableUsername, None)","(encodedUsername, sierraaa76|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 820)","(_id, 955)","(originalUsername, freeze_driedh20)","(mutableUsername, None)","(encodedUsername, freeze_driedh20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 821)","(_id, 956)","(originalUsername, noahboatt19)","(mutableUsername, None)","(encodedUsername, noahboatt19|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 822)","(_id, 957)","(originalUsername, pmorales5252)","(mutableUsername, None)","(encodedUsername, pmorales5252|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 823)","(_id, 963)","(originalUsername, stackzzzmula)","(mutableUsername, None)","(encodedUsername, stackzzzmula|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 824)","(_id, 964)","(originalUsername, coldhearted_e20)","(mutableUsername, None)","(encodedUsername, coldhearted_e20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 825)","(_id, 965)","(originalUsername, big_boystuff05)","(mutableUsername, None)","(encodedUsername, big_boystuff05|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 826)","(_id, 966)","(originalUsername, ivan_martin1581)","(mutableUsername, None)","(encodedUsername, ivan_martin1581|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 827)","(_id, 967)","(originalUsername, billy_eyelashx)","(mutableUsername, None)","(encodedUsername, billy_eyelashx|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 828)","(_id, 968)","(originalUsername, mo_lindelof20)","(mutableUsername, None)","(encodedUsername, mo_lindelof20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 829)","(_id, 969)","(originalUsername, kay.0823)","(mutableUsername, None)","(encodedUsername, kay.0823|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 830)","(_id, 970)","(originalUsername, t_tylorryan19)","(mutableUsername, None)","(encodedUsername, t_tylorryan19|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 831)","(_id, 971)","(originalUsername, desiree_bailey0)","(mutableUsername, None)","(encodedUsername, desiree_bailey0|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 832)","(_id, 972)","(originalUsername, hendersj59)","(mutableUsername, None)","(encodedUsername, hendersj59|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 833)","(_id, 973)","(originalUsername, king_alan504)","(mutableUsername, None)","(encodedUsername, king_alan504|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 834)","(_id, 974)","(originalUsername, gunarwilson23)","(mutableUsername, None)","(encodedUsername, gunarwilson23|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 835)","(_id, 975)","(originalUsername, italian_staly)","(mutableUsername, None)","(encodedUsername, italian_staly|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 836)","(_id, 976)","(originalUsername, imadamking)","(mutableUsername, None)","(encodedUsername, imadamking|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 837)","(_id, 977)","(originalUsername, mattie_colbert)","(mutableUsername, None)","(encodedUsername, mattie_colbert|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 838)","(_id, 978)","(originalUsername, lilbabytanz01)","(mutableUsername, None)","(encodedUsername, lilbabytanz01|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 839)","(_id, 979)","(originalUsername, tripp_3rd)","(mutableUsername, None)","(encodedUsername, tripp_3rd|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 840)","(_id, 980)","(originalUsername, queenroxylove19)","(mutableUsername, None)","(encodedUsername, queenroxylove19|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 841)","(_id, 981)","(originalUsername, sheloveshaddy54)","(mutableUsername, None)","(encodedUsername, sheloveshaddy54|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 842)","(_id, 982)","(originalUsername, webb_kool31)","(mutableUsername, None)","(encodedUsername, webb_kool31|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 843)","(_id, 983)","(originalUsername, tiaramartin191)","(mutableUsername, None)","(encodedUsername, tiaramartin191|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 844)","(_id, 984)","(originalUsername, jeremiah3942)","(mutableUsername, None)","(encodedUsername, jeremiah3942|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 845)","(_id, 985)","(originalUsername, jacobson8227)","(mutableUsername, None)","(encodedUsername, jacobson8227|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 846)","(_id, 986)","(originalUsername, wendy_herna8986)","(mutableUsername, None)","(encodedUsername, wendy_herna8986|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 847)","(_id, 987)","(originalUsername, ksimer85)","(mutableUsername, None)","(encodedUsername, ksimer85|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 848)","(_id, 988)","(originalUsername, tatitotes19)","(mutableUsername, None)","(encodedUsername, tatitotes19|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 849)","(_id, 989)","(originalUsername, alisaaa.trannn)","(mutableUsername, None)","(encodedUsername, alisaaa.trannn|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 850)","(_id, 990)","(originalUsername, dominiccoffman)","(mutableUsername, None)","(encodedUsername, dominiccoffman|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 851)","(_id, 991)","(originalUsername, csarmiento1239)","(mutableUsername, None)","(encodedUsername, csarmiento1239|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 852)","(_id, 992)","(originalUsername, s_olomai)","(mutableUsername, None)","(encodedUsername, s_olomai|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 853)","(_id, 993)","(originalUsername, jacksonstef20)","(mutableUsername, None)","(encodedUsername, jacksonstef20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 854)","(_id, 994)","(originalUsername, jessica22omg)","(mutableUsername, None)","(encodedUsername, jessica22omg|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 855)","(_id, 995)","(originalUsername, muhammed_3342)","(mutableUsername, None)","(encodedUsername, muhammed_3342|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 856)","(_id, 996)","(originalUsername, a_cooco2020)","(mutableUsername, None)","(encodedUsername, a_cooco2020|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 857)","(_id, 997)","(originalUsername, emilycortes2363)","(mutableUsername, None)","(encodedUsername, emilycortes2363|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 858)","(_id, 998)","(originalUsername, mparsons_j)","(mutableUsername, None)","(encodedUsername, mparsons_j|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 859)","(_id, 999)","(originalUsername, adzzz.x127)","(mutableUsername, None)","(encodedUsername, adzzz.x127|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 860)","(_id, 1000)","(originalUsername, young_goat72)","(mutableUsername, None)","(encodedUsername, young_goat72|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 861)","(_id, 1001)","(originalUsername, vx.vaney)","(mutableUsername, None)","(encodedUsername, vx.vaney|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 862)","(_id, 1009)","(originalUsername, elaina_fulsom1)","(mutableUsername, None)","(encodedUsername, elaina_fulsom1|)"
