PID,DN,DP,TN,RL,packageName,count
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 201)","(packageName, com.google.android.gms.vision)","(count, 3)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 202)","(packageName, com.google.android.gms.icing.mdd#com.google.android.googlequicksearchbox)","(count, 25)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 203)","(packageName, com.google.android.gms.icing.mdd)","(count, 22)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 204)","(packageName, com.google.android.gms.audit)","(count, 4)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 205)","(packageName, com.google.android.tts#com.google.android.tts)","(count, 11)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 206)","(packageName, com.google.android.libraries.notifications#com.google.android.googlequicksearchbox)","(count, 29)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 207)","(packageName, com.google.android.libraries.notifications#com.google.android.gm)","(count, 12)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 208)","(packageName, com.google.android.libraries.notifications#com.google.android.apps.docs)","(count, 13)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 209)","(packageName, com.google.android.libraries.notifications#com.google.android.apps.maps)","(count, 15)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 210)","(packageName, com.google.android.libraries.notifications#com.google.android.syncadapters.calendar)","(count, 10)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 211)","(packageName, com.google.android.libraries.subscriptions#com.google.android.apps.photos)","(count, 23)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 212)","(packageName, com.google.android.videos)","(count, 38)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 213)","(packageName, com.google.android.libraries.subscriptions#com.google.android.apps.docs)","(count, 22)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 214)","(packageName, com.google.android.platform.device_personalization_services)","(count, 38)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 215)","(packageName, com.google.android.gms.chimera)","(count, 10)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 216)","(packageName, com.google.android.gms.auth.api.credentials)","(count, 8)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 217)","(packageName, com.google.android.gms.icing)","(count, 38)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 218)","(packageName, com.google.android.gms.instantapps)","(count, 13)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 219)","(packageName, com.google.android.platform.app_compat_overrides)","(count, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 220)","(packageName, com.google.android.platform.alarm_manager)","(count, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 221)","(packageName, com.google.android.platform.surface_flinger_native_boot)","(count, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 222)","(packageName, com.google.android.platform.media)","(count, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 223)","(packageName, com.google.android.setupwizard)","(count, 11)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 224)","(packageName, com.google.android.gms.credential_manager)","(count, 5)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 225)","(packageName, com.google.android.gms.contextmanager)","(count, 27)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 226)","(packageName, com.google.android.gms.games)","(count, 30)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 227)","(packageName, com.google.android.libraries.notifications#com.google.android.apps.photos)","(count, 23)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 228)","(packageName, com.google.android.gms.cast)","(count, 15)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 229)","(packageName, com.google.android.gms.accountsettings)","(count, 21)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 230)","(packageName, com.google.android.libraries.search.rendering.xuikit.device#com.android.chrome)","(count, 7)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 231)","(packageName, com.google.android.gms.gcm)","(count, 25)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 232)","(packageName, assistant_auto_tng_libraries_user#com.google.android.googlequicksearchbox)","(count, 22)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 233)","(packageName, com.google.android.libraries.mediahome.providers.video#com.google.android.videos)","(count, 15)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 234)","(packageName, com.google.android.platform.netd_native)","(count, 4)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 235)","(packageName, com.google.android.gms.trustlet_place)","(count, 14)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 236)","(packageName, com.google.ar.core.services)","(count, 13)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 237)","(packageName, com.google.android.gms.maps)","(count, 9)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 238)","(packageName, com.google.android.libraries.search.rendering.xuikit.device#com.google.android.googlequicksearchbox)","(count, 29)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 239)","(packageName, com.google.android.gms.autofill)","(count, 51)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 240)","(packageName, com.google.android.gms.trustagent)","(count, 8)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 241)","(packageName, com.google.android.gms.locationsharing)","(count, 9)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 242)","(packageName, com.google.android.gms.auth_account)","(count, 53)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 243)","(packageName, com.google.android.gms.auth.blockstore)","(count, 16)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 244)","(packageName, com.google.android.gms.nnapi.drivermanager)","(count, 5)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 245)","(packageName, com.google.android.libraries.surveys#com.google.android.gms)","(count, 20)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 246)","(packageName, com.google.android.gms.presencemanager)","(count, 3)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 247)","(packageName, com.google.android.gms.gmscompliance.gservices)","(count, 11)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 248)","(packageName, com.google.android.gms.permissions)","(count, 19)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 249)","(packageName, com.google.android.gms.ads)","(count, 17)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 250)","(packageName, com.google.android.gms.ulr)","(count, 18)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 251)","(packageName, com.google.android.gms.setupservices)","(count, 19)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 252)","(packageName, com.google.android.gms.constellation)","(count, 29)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 253)","(packageName, com.google.android.gms.feedback)","(count, 17)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 254)","(packageName, com.google.android.gms.adsidentity)","(count, 14)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 255)","(packageName, com.google.android.gms.auth_cryptauth)","(count, 19)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 256)","(packageName, com.google.android.gms.fitness)","(count, 35)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 257)","(packageName, com.google.android.gms.locationsharingreporter)","(count, 11)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 258)","(packageName, com.google.android.gms.auth_managed)","(count, 19)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 259)","(packageName, com.google.android.gms.potokens)","(count, 31)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 260)","(packageName, com.google.android.gms.learning.platformservices.sharing)","(count, 14)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 261)","(packageName, com.google.android.gms.statementservice)","(count, 5)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 262)","(packageName, com.google.android.gms.chimera_debug)","(count, 14)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 263)","(packageName, com.google.android.gms.fido)","(count, 19)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 264)","(packageName, com.google.android.gms.gass)","(count, 19)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 265)","(packageName, com.google.android.gms.gmscompliance)","(count, 17)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 266)","(packageName, com.google.android.gms.findmydevice)","(count, 9)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 267)","(packageName, com.google.android.gms.checkin)","(count, 18)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 268)","(packageName, com.google.android.gms.smartdevice)","(count, 42)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 269)","(packageName, com.google.lighter.android#com.google.android.gms)","(count, 34)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 270)","(packageName, com.google.android.libraries.vpn.gcs.autowifi#com.google.android.gms)","(count, 16)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 271)","(packageName, com.google.android.libraries.user.profile.photopicker#com.google.android.gm)","(count, 12)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 272)","(packageName, com.google.android.libraries.performance.primes#com.google.android.videos)","(count, 21)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 273)","(packageName, com.google.android.libraries.performance.primes#com.google.android.apps.tachyon)","(count, 18)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 274)","(packageName, com.google.android.libraries.performance.primes#com.google.android.gm)","(count, 6)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 275)","(packageName, com.google.android.libraries.performance.primes#com.google.android.music)","(count, 15)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 276)","(packageName, com.google.android.libraries.performance.primes#com.google.android.projection.gearhead)","(count, 5)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 277)","(packageName, com.google.android.libraries.performance.primes#com.google.ar.core)","(count, 17)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 278)","(packageName, com.google.android.libraries.performance.primes#com.google.android.googlequicksearchbox)","(count, 31)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 279)","(packageName, com.google.android.libraries.performance.primes#com.google.android.apps.turbo)","(count, 8)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 280)","(packageName, com.google.android.libraries.performance.primes#com.google.android.apps.maps)","(count, 14)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 281)","(packageName, com.google.android.libraries.performance.primes#com.google.android.youtube)","(count, 17)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 282)","(packageName, com.google.android.libraries.performance.primes#com.google.android.tts)","(count, 8)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 283)","(packageName, com.google.android.libraries.performance.primes#com.google.android.apps.photos)","(count, 29)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 284)","(packageName, com.google.android.libraries.performance.primes#com.google.android.gms)","(count, 24)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 285)","(packageName, com.google.android.libraries.performance.primes#com.google.android.apps.docs)","(count, 21)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 286)","(packageName, com.google.android.gms.auth_api_phone)","(count, 21)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 287)","(packageName, com.google.android.apps.search.transcription.device#com.google.android.googlequicksearchbox)","(count, 29)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 288)","(packageName, com.google.android.libraries.search.device#com.google.android.googlequicksearchbox)","(count, 28)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 289)","(packageName, com.google.android.gms.growth)","(count, 7)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 290)","(packageName, com.google.android.libraries.social.populous#com.google.android.apps.photos)","(count, 16)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 291)","(packageName, com.google.android.libraries.communications.conference.device#com.google.android.gm)","(count, 17)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 292)","(packageName, com.google.android.gms.vision.sdk)","(count, 8)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 293)","(packageName, com.google.android.gms.thunderbird)","(count, 21)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 294)","(packageName, com.google.android.gms.kids)","(count, 34)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 295)","(packageName, com.google.android.gms.semanticlocation)","(count, 16)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 296)","(packageName, com.google.android.gms.auth.proximity)","(count, 21)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 297)","(packageName, com.google.android.gms.security)","(count, 28)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 298)","(packageName, com.google.android.gms.netrec)","(count, 7)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 299)","(packageName, com.google.android.gms.backup)","(count, 40)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 300)","(packageName, com.google.android.gms.measurement)","(count, 9)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 301)","(packageName, com.google.android.gms.matchstick)","(count, 43)"
