Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,category_id,version,expiry_timestamp,last_update_timestamp,key,value,data_size_bytes
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 330)","(_id, 706)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768661068)","(last_update_timestamp, 1623992661068)","(key, 1405696618876194818)","(value, b'I1\t\x08\x02j\x131405737090141913056X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 331)","(_id, 708)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768687748)","(last_update_timestamp, 1623992687748)","(key, 1405707572406063110)","(value, b'I1\t\x08\x02j\x131405737090141913056X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 332)","(_id, 710)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768661069)","(last_update_timestamp, 1623992661069)","(key, 1405587123843911685)","(value, b'I1\t\x08\x02j\x131405737090141913056X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 333)","(_id, 712)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768690328)","(last_update_timestamp, 1623992690328)","(key, 1405417931006091266)","(value, b'I1\t\x08\x02j\x131405737090141913054X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 334)","(_id, 713)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768661068)","(last_update_timestamp, 1623992661068)","(key, 1405723617866907650)","(value, b'I1\t\x08\x02j\x131405737090141913053X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 335)","(_id, 714)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768746482)","(last_update_timestamp, 1623992746482)","(key, 1405595147933569026)","(value, b'I1\t\x08\x02j\x131405737090141913055X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 336)","(_id, 716)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768746482)","(last_update_timestamp, 1623992746482)","(key, 1405569175163052039)","(value, b'I1\t\x08\x02j\x131405737090141913044X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 337)","(_id, 717)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768746482)","(last_update_timestamp, 1623992746482)","(key, 1405390664523608064)","(value, b'I1\t\x08\x02j\x131405737090141913047X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 338)","(_id, 718)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768746481)","(last_update_timestamp, 1623992746481)","(key, 1405476494185361408)","(value, b'I1\t\x08\x02j\x131405737090141913059X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 339)","(_id, 720)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768746481)","(last_update_timestamp, 1623992746481)","(key, 1405556855649312786)","(value, b'I1\t\x08\x02j\x131405737090141913070X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 340)","(_id, 724)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768746481)","(last_update_timestamp, 1623992746481)","(key, 1405593908139151360)","(value, b'I1\t\x08\x02j\x131405737090141913043X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 341)","(_id, 726)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768746481)","(last_update_timestamp, 1623992746481)","(key, 1405616650196557837)","(value, b'I1\t\x08\x02j\x131405737090141913039X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 342)","(_id, 727)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768821745)","(last_update_timestamp, 1623992821745)","(key, 1405152429440593921)","(value, b'I1\t\t\x08\x01\x12\x02\tj\x131405737090141913040j\x131405737090141913011X')","(data_size_bytes, 52)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 343)","(_id, 728)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768778108)","(last_update_timestamp, 1623992778108)","(key, 1405583102429208576)","(value, b'I1\t\x08\x02j\x131405737090141913041X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 344)","(_id, 729)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768821747)","(last_update_timestamp, 1623992821747)","(key, 1405330258476167172)","(value, b'I1\t\t\x08\x01\x12\x02\tj\x131405737090141913040j\x131405737090141913011X')","(data_size_bytes, 52)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 345)","(_id, 733)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768821732)","(last_update_timestamp, 1623992821732)","(key, 1405657834130341890)","(value, b'I1\t\x08\x02j\x131405737090141913032X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 346)","(_id, 735)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768778108)","(last_update_timestamp, 1623992778108)","(key, 1405658193917890566)","(value, b'I1\t\x08\x02j\x131405737090141913032X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 347)","(_id, 737)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768778107)","(last_update_timestamp, 1623992778107)","(key, 1405365860978528257)","(value, b'I1\t\x08\x02j\x131405737090141913028X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 348)","(_id, 739)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768778106)","(last_update_timestamp, 1623992778106)","(key, 1405497787786137601)","(value, b'I1\t\x08\x02j\x131405737090141913027X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 349)","(_id, 741)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768778108)","(last_update_timestamp, 1623992778108)","(key, 1405407859366563842)","(value, b'I1\t\x08\x02j\x131405737090141913018X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 350)","(_id, 743)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768778108)","(last_update_timestamp, 1623992778108)","(key, 1405616872503058436)","(value, b'I1\t\x08\x02j\x131405737090141913019X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 351)","(_id, 745)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768778107)","(last_update_timestamp, 1623992778107)","(key, 1385228896489119749)","(value, b'I1\t\x08\x02j\x131405737090141913017X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 352)","(_id, 746)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768781304)","(last_update_timestamp, 1623992781304)","(key, 1405606372415209474)","(value, b'I1\t\x08\x02j\x131405737090141913015X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 353)","(_id, 747)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768859676)","(last_update_timestamp, 1623992859676)","(key, 1405645901628993536)","(value, b'I1\t\x08\x02j\x131405737090141913029X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 354)","(_id, 748)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768835657)","(last_update_timestamp, 1623992835657)","(key, 1405647420407623681)","(value, b'I1\t\t\x08\x01\x12\x02\tj\x131405737090141912990j\x131405737090141913029X')","(data_size_bytes, 52)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 355)","(_id, 749)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768781299)","(last_update_timestamp, 1623992781299)","(key, 1405343426791497738)","(value, b'I1\t\x08\x02j\x131405737090141913016X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 356)","(_id, 750)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768799922)","(last_update_timestamp, 1623992799922)","(key, 1405735320742555656)","(value, b'I1\t\x08\x02j\x131405737090141913014X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 357)","(_id, 751)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768859688)","(last_update_timestamp, 1623992859688)","(key, 1405647663631044609)","(value, b'I1\t\t\x08\x01\x12\x02\tj\x131405737090141912990j\x131405737090141913029X')","(data_size_bytes, 52)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 358)","(_id, 752)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768833760)","(last_update_timestamp, 1623992833760)","(key, 1405683897401188352)","(value, b'I1\t\x08\x02j\x131405737090141913013X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 359)","(_id, 754)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768833760)","(last_update_timestamp, 1623992833760)","(key, 1405685088755630082)","(value, b'I1\t\x08\x02j\x131405737090141913012X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 360)","(_id, 756)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1633026813044)","(last_update_timestamp, 1625250813044)","(key, 1387255137060544512)","(value, b'I1\t\t\x08\x01\x12\x02\tj\x131411029581489504243j\x131405737090141913003X')","(data_size_bytes, 52)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 361)","(_id, 757)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768849947)","(last_update_timestamp, 1623992849947)","(key, 1396833058863583236)","(value, b'I1\t\x08\x02j\x131405737090141912989X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 362)","(_id, 759)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768849946)","(last_update_timestamp, 1623992849946)","(key, 1405586087783718920)","(value, b'I1\t\x08\x02j\x131405737090141912985X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 363)","(_id, 760)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768849947)","(last_update_timestamp, 1623992849947)","(key, 1405630873278435330)","(value, b'I1\t\x08\x02j\x131405737090141912984X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 364)","(_id, 762)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768849947)","(last_update_timestamp, 1623992849947)","(key, 1405586397365346306)","(value, b'I1\t\x08\x02j\x131405737090141912985X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 365)","(_id, 765)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768849947)","(last_update_timestamp, 1623992849947)","(key, 1405511110447538180)","(value, b'I1\t\x08\x02j\x131405737090141912972X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 366)","(_id, 767)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768849946)","(last_update_timestamp, 1623992849946)","(key, 1405629911461613568)","(value, b'I1\t\x08\x02j\x131405737090141912974X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 367)","(_id, 768)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768849947)","(last_update_timestamp, 1623992849947)","(key, 1405631770628919296)","(value, b'I1\t\x08\x02j\x131405737090141912973X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 368)","(_id, 771)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768849947)","(last_update_timestamp, 1623992849947)","(key, 1405511248343601154)","(value, b'I1\t\x08\x02j\x131405737090141912970X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 369)","(_id, 772)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768856011)","(last_update_timestamp, 1623992856011)","(key, 1404850673188024323)","(value, b'I1\t\x08\x02j\x131405737090141912926X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 370)","(_id, 773)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631768856012)","(last_update_timestamp, 1623992856012)","(key, 1404702911167451138)","(value, b'I1\t\x08\x02j\x131405737090141912927X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 371)","(_id, 776)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631768855612)","(last_update_timestamp, 1623992855612)","(key, 1404850673188024323)","(value, b'I0\t\x08\x02j\x137818521363666751484X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 372)","(_id, 777)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631768855621)","(last_update_timestamp, 1623992855621)","(key, 1404850673188024323)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 373)","(_id, 781)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631906481489)","(last_update_timestamp, 1624130481489)","(key, 1406193856681549828)","(value, b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137817178180173225979X')","(data_size_bytes, 34)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 374)","(_id, 782)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631906481492)","(last_update_timestamp, 1624130481492)","(key, 1406193856681549828)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 375)","(_id, 784)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1632379337323)","(last_update_timestamp, 1624603337323)","(key, 1404779935286321160)","(value, b'I1\t\x08\x02j\x131405737090141912929X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 376)","(_id, 785)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1632379337324)","(last_update_timestamp, 1624603337324)","(key, 1404914581575700487)","(value, b'I1\t\x08\x02j\x131405737090141912928X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 377)","(_id, 792)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1632379478338)","(last_update_timestamp, 1624603478338)","(key, 1405255226911756292)","(value, b'I1\t\x08\x02j\x131406331290839416831X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 378)","(_id, 793)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1632379479067)","(last_update_timestamp, 1624603479067)","(key, 1406291022821347328)","(value, b'I1\t\x08\x02j\x131406331290839416832X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 379)","(_id, 797)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1632379334880)","(last_update_timestamp, 1624603334880)","(key, 1408235056905269248)","(value, b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137815136979949506559X')","(data_size_bytes, 34)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 380)","(_id, 798)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1632379334884)","(last_update_timestamp, 1624603334884)","(key, 1408235056905269248)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 381)","(_id, 799)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1632379334876)","(last_update_timestamp, 1624603334876)","(key, 1408257403053826053)","(value, b'I0\t\x08\x02j\x137815136979949506549X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 382)","(_id, 800)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1632379334883)","(last_update_timestamp, 1624603334883)","(key, 1408246108774703110)","(value, b'I0\t\x08\x02j\x137815136979949506549X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 383)","(_id, 801)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1632379334884)","(last_update_timestamp, 1624603334884)","(key, 1408257403053826053)","(value, b'1')","(data_size_bytes, 1)"
