PID,DN,DP,TN,RL,id,page_url,icon_id
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 84)","(id, 112)","(page_url, https://www.sans.org/mlp/ken-johnson-scholarship-2021/?msc=home?utm_medium=Social&utm_source=Twitter&utm_content=KEN+JOHNSON_VMR&utm_campaign=Digital+Forensics+Summit+Training)","(icon_id, 32)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 85)","(id, 113)","(page_url, https://www.sans.org/u/1euU)","(icon_id, 32)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 86)","(id, 114)","(page_url, https://survey.sans.org/jfe/form/SV_0iYXkJGxxGMQV9k?_ga=2.19831672.1796572569.1623900060-769600534.1623900060)","(icon_id, 33)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 87)","(id, 115)","(page_url, https://survey.sans.org/jfe/form/SV_0iYXkJGxxGMQV9k?_ga=2.19831672.1796572569.1623900060-769600534.1623900060)","(icon_id, 34)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 88)","(id, 116)","(page_url, https://t.co/do0Vf3Jf6A?amp=1)","(icon_id, 35)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 89)","(id, 117)","(page_url, https://thebinaryhick.blog/2021/06/17/corroboration-that-is-all/amp/)","(icon_id, 35)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 90)","(id, 118)","(page_url, https://thebinaryhick.blog/2021/06/17/corroboration-that-is-all/amp/#click=https://t.co/do0Vf3Jf6A)","(icon_id, 35)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 91)","(id, 119)","(page_url, https://thebinaryhick.blog/2021/06/17/corroboration-that-is-all/amp/?__twitter_impression=true)","(icon_id, 35)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 92)","(id, 120)","(page_url, http://www.southernchryslerjeepdodge.com/inventory/-5J6RW2H81HL075693/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings)","(icon_id, 36)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 93)","(id, 121)","(page_url, http://www.southernchryslerjeepdodge.com/inventory/-5J6RW2H81HL075693?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings)","(icon_id, 36)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 94)","(id, 122)","(page_url, https://www.cargurus.com/Cars/Link?url=http%3A%2F%2Fwww.southernchryslerjeepdodge.com%2Finventory%2F-5J6RW2H81HL075693%3Futm_source%3Dcargurus.com%26utm_medium%3Dreferral%26utm_campaign%3Dcargurus_listings&hmac=B98BE7707D9CA6F36B97A3EF6A194844C5308B31)","(icon_id, 36)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 95)","(id, 123)","(page_url, http://www.southernchryslerjeepdodge.com/inventory/-5J6RW2H81HL075693/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings)","(icon_id, 37)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 96)","(id, 124)","(page_url, http://www.southernchryslerjeepdodge.com/inventory/-5J6RW2H81HL075693?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings)","(icon_id, 37)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 97)","(id, 125)","(page_url, https://www.cargurus.com/Cars/Link?url=http%3A%2F%2Fwww.southernchryslerjeepdodge.com%2Finventory%2F-5J6RW2H81HL075693%3Futm_source%3Dcargurus.com%26utm_medium%3Dreferral%26utm_campaign%3Dcargurus_listings&hmac=B98BE7707D9CA6F36B97A3EF6A194844C5308B31)","(icon_id, 37)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 98)","(id, 126)","(page_url, http://www.carfax.com/VehicleHistory/p/Report.cfx?partner=DEY_0&vin=5J6RW2H81HL075693&_ga=2.191029290.1041620341.1625509391-262632043.1625509391)","(icon_id, 38)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 99)","(id, 127)","(page_url, https://www.carfax.com/VehicleHistory/p/Report.cfx?partner=DEY_0&vin=5J6RW2H81HL075693&_ga=2.191029290.1041620341.1625509391-262632043.1625509391)","(icon_id, 38)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 100)","(id, 128)","(page_url, https://accounts.google.com/o/oauth2/auth/identifier?response_type=code&redirect_uri=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback&scope=email%20profile&state=2ilasIyVAWa_3Hz-t4El0zlxTruP3qoi&client_id=710798668330-2qg72pkkquprfkur47ut4kmj28s360le.apps.googleusercontent.com&flowName=GeneralOAuthFlow)","(icon_id, 39)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 101)","(id, 129)","(page_url, https://auth.carfax.com/authorize?audience=https%3A%2F%2Fwww.carfax.com%2Fapi&auth0Client=eyJuYW1lIjoiQXV0aDAuQW5kcm9pZCIsImVudiI6eyJhbmRyb2lkIjoiMzAifSwidmVyc2lvbiI6IjEuMjMuMCJ9&scope=openid%20email%20profile&response_type=code&connection=facebook&code_challenge_method=S256&redirect_uri=carfax%3A%2F%2Fauth.carfax.com%2Fandroid%2Fcom.carfax.consumer%2Fcallback&state=cbKKr5Bb_oyA9KMUImFtyWib2PTpiL6ybtK8BRaK3qM&nonce=vDzRmnfX3TLqN3hoGCiwqdWDN-jnjWCuFoB7zShTIwY&code_challenge=eEq9JqDmreYwHHb707asldkAaOy8lUiZ9ATEB1LrO70&client_id=jsTd8pkAqICRlYm4RMllP21PvuAzg71r)","(icon_id, 40)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 102)","(id, 130)","(page_url, https://m.facebook.com/dialog/oauth?encrypted_query_string=AeDz0aP4BWauIcTOgpL5E7it6aQlmNzRuY9iZ0f4DCb9Xw_HXUVd2mxIneQcFxYRUoG5aL-xhFfeni1CxjC4VN9taS9kLce-AF2ndVPKjWl6laCxzNzMI8C__YPPHYPIrs1VplxrEbmsqVd5d64LmkyXt2h5NzTodlXrvD-Co5SkIZOXITlSnIl83W9bhSIECCbrTL3ewX_ExFFBJ8WHAlxsXNDAZdu9K0h7voYWpA7P4OkYUxTGHZp5b7TXWaE96iGHa-Cz3XZrIWNT3oRNRrv-fdhT1AxNwnYHHGShYTixdOojVhM)","(icon_id, 40)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 103)","(id, 131)","(page_url, https://m.facebook.com/login.php?skip_api_login=1&api_key=299084426848078&kid_directed_site=0&app_id=299084426848078&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fdialog%2Foauth%3Fdisplay%3Dtouch%26response_type%3Dcode%26redirect_uri%3Dhttps%253A%252F%252Fauth.carfax.com%252Flogin%252Fcallback%26scope%3Dpublic_profile%252Cemail%26state%3DcNFtSPlqNQNg10ePlWe4Scv4sEfuYEy0%26client_id%3D299084426848078%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3D5d9c71e2-11c0-4adc-892b-de4167327793%26tp%3Dunspecified&cancel_url=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3DcNFtSPlqNQNg10ePlWe4Scv4sEfuYEy0%23_%3D_&display=touch&locale=en_US&pl_dbl=0&refsrc=deprecated&_rdr)","(icon_id, 40)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 104)","(id, 132)","(page_url, https://www.facebook.com/dialog/oauth?display=touch&response_type=code&redirect_uri=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback&scope=public_profile%2Cemail&state=cNFtSPlqNQNg10ePlWe4Scv4sEfuYEy0&client_id=299084426848078)","(icon_id, 40)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 105)","(id, 133)","(page_url, https://accounts.google.com/o/oauth2/auth?response_type=code&redirect_uri=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback&scope=email%20profile&state=orvNFeKbC9KY6b-2XjbSXXmPIxjQ7Wla&client_id=710798668330-2qg72pkkquprfkur47ut4kmj28s360le.apps.googleusercontent.com)","(icon_id, 39)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 106)","(id, 134)","(page_url, https://auth.carfax.com/authorize?audience=https%3A%2F%2Fwww.carfax.com%2Fapi&auth0Client=eyJuYW1lIjoiQXV0aDAuQW5kcm9pZCIsImVudiI6eyJhbmRyb2lkIjoiMzAifSwidmVyc2lvbiI6IjEuMjMuMCJ9&scope=openid%20email%20profile&response_type=code&connection=google-oauth2&code_challenge_method=S256&redirect_uri=carfax%3A%2F%2Fauth.carfax.com%2Fandroid%2Fcom.carfax.consumer%2Fcallback&state=YHCylZAT2gWANiEsdQrmOlop22qT5bfV90AE66XCHjU&nonce=OawDAYfI_JeuzuJraQjdwjFQcjH6YsCatruV-9Mfd2Y&code_challenge=SnRf-d-7lasz8wCT5uPbND8pjQoAHIE79Hk87Y3WZQc&client_id=jsTd8pkAqICRlYm4RMllP21PvuAzg71r)","(icon_id, 39)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 107)","(id, 135)","(page_url, https://accounts.google.com/o/oauth2/auth/identifier?response_type=code&redirect_uri=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback&scope=email%20profile&state=orvNFeKbC9KY6b-2XjbSXXmPIxjQ7Wla&client_id=710798668330-2qg72pkkquprfkur47ut4kmj28s360le.apps.googleusercontent.com&flowName=GeneralOAuthFlow)","(icon_id, 39)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 108)","(id, 136)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 109)","(id, 137)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:3.809523820877075)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 110)","(id, 138)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:42.66666793823242)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 111)","(id, 139)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:44.57143020629883)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 112)","(id, 140)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:46.47618865966797)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 113)","(id, 141)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:66.28571319580078)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 114)","(id, 142)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:72.38095092773438)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 115)","(id, 143)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:75.04762268066406)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 116)","(id, 144)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:77.33333587646484)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 117)","(id, 145)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:78.0952377319336)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 118)","(id, 146)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:81.52381134033203)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 119)","(id, 147)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:91.42857360839844)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 120)","(id, 148)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:97.9047622680664)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 121)","(id, 149)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:94.0952377319336)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 122)","(id, 150)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:79.23809814453125)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 123)","(id, 151)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:68.57142639160156)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 124)","(id, 152)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:63.619049072265625)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 125)","(id, 153)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:67.80952453613281)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 126)","(id, 154)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:70.85713958740234)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 127)","(id, 155)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:76.95237731933594)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 128)","(id, 156)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:158.85714721679688)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 129)","(id, 157)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:159.61904907226562)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 130)","(id, 158)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:164.57142639160156)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 131)","(id, 159)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:212.95237731933594)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 132)","(id, 160)","(page_url, https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:267.80950927734375)","(icon_id, 3)"
