PID,DN,DP,TN,RL,_id,event_id,name,value
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 808)","(_id, 808)","(event_id, 74)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 809)","(_id, 809)","(event_id, 74)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 810)","(_id, 810)","(event_id, 74)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 811)","(_id, 811)","(event_id, 74)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 812)","(_id, 812)","(event_id, 74)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 813)","(_id, 813)","(event_id, 74)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 814)","(_id, 814)","(event_id, 74)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 815)","(_id, 815)","(event_id, 75)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 816)","(_id, 816)","(event_id, 75)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 817)","(_id, 817)","(event_id, 75)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 818)","(_id, 818)","(event_id, 75)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 819)","(_id, 819)","(event_id, 75)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 820)","(_id, 820)","(event_id, 75)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 821)","(_id, 821)","(event_id, 75)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 822)","(_id, 822)","(event_id, 75)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 823)","(_id, 823)","(event_id, 75)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 824)","(_id, 824)","(event_id, 75)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 825)","(_id, 825)","(event_id, 75)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 826)","(_id, 826)","(event_id, 76)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 827)","(_id, 827)","(event_id, 76)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 828)","(_id, 828)","(event_id, 76)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 829)","(_id, 829)","(event_id, 76)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 830)","(_id, 830)","(event_id, 76)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 831)","(_id, 831)","(event_id, 76)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 832)","(_id, 832)","(event_id, 76)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 833)","(_id, 833)","(event_id, 76)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 834)","(_id, 834)","(event_id, 76)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 835)","(_id, 835)","(event_id, 76)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 836)","(_id, 836)","(event_id, 76)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 837)","(_id, 837)","(event_id, 77)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 838)","(_id, 838)","(event_id, 77)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 839)","(_id, 839)","(event_id, 77)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 840)","(_id, 840)","(event_id, 77)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 841)","(_id, 841)","(event_id, 77)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 842)","(_id, 842)","(event_id, 77)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 843)","(_id, 843)","(event_id, 77)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 844)","(_id, 844)","(event_id, 77)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 845)","(_id, 845)","(event_id, 77)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 846)","(_id, 846)","(event_id, 77)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 847)","(_id, 847)","(event_id, 77)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 848)","(_id, 848)","(event_id, 78)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 849)","(_id, 849)","(event_id, 78)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 850)","(_id, 850)","(event_id, 78)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 851)","(_id, 851)","(event_id, 78)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 852)","(_id, 852)","(event_id, 78)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 853)","(_id, 853)","(event_id, 78)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 854)","(_id, 854)","(event_id, 78)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 855)","(_id, 855)","(event_id, 78)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 856)","(_id, 856)","(event_id, 78)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 857)","(_id, 857)","(event_id, 78)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 858)","(_id, 858)","(event_id, 78)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 859)","(_id, 859)","(event_id, 79)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 860)","(_id, 860)","(event_id, 79)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 861)","(_id, 861)","(event_id, 79)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 862)","(_id, 862)","(event_id, 79)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 863)","(_id, 863)","(event_id, 79)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 864)","(_id, 864)","(event_id, 79)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 865)","(_id, 865)","(event_id, 79)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 866)","(_id, 866)","(event_id, 79)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 867)","(_id, 867)","(event_id, 79)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 868)","(_id, 868)","(event_id, 79)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 869)","(_id, 869)","(event_id, 79)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 870)","(_id, 870)","(event_id, 80)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 871)","(_id, 871)","(event_id, 80)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 872)","(_id, 872)","(event_id, 80)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 873)","(_id, 873)","(event_id, 80)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 874)","(_id, 874)","(event_id, 80)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 875)","(_id, 875)","(event_id, 80)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 876)","(_id, 876)","(event_id, 80)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 877)","(_id, 877)","(event_id, 80)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 878)","(_id, 878)","(event_id, 80)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 879)","(_id, 879)","(event_id, 80)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 880)","(_id, 880)","(event_id, 80)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 881)","(_id, 881)","(event_id, 81)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 882)","(_id, 882)","(event_id, 81)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 883)","(_id, 883)","(event_id, 81)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 884)","(_id, 884)","(event_id, 81)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 885)","(_id, 885)","(event_id, 81)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 886)","(_id, 886)","(event_id, 81)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 887)","(_id, 887)","(event_id, 81)","(name, model)","(value, SM-N970U1)"
