PID,DN,DP,TN,RL,row_id,items_row_id,clusters_row_id,view_type,rank,cluster_rank,write_sequence_id,do_not_show_before_timestamp_ms,do_not_show_after_timestamp_ms,nested_cluster_row_id,display_timestamp_ms,messages_in_view_bitmap
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1417)","(row_id, 5874)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 45)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1418)","(row_id, 5875)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 51)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1419)","(row_id, 5876)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 98)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1420)","(row_id, 5877)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 88)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1421)","(row_id, 5878)","(items_row_id, 251)","(clusters_row_id, 8)","(view_type, 62)","(rank, 9223370411768648004)","(cluster_rank, 9223370411768648004)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1422)","(row_id, 5879)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 57)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1423)","(row_id, 5880)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 109)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1424)","(row_id, 5881)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 108)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1425)","(row_id, 5882)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 58)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1426)","(row_id, 5883)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 117)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1427)","(row_id, 5884)","(items_row_id, 251)","(clusters_row_id, None)","(view_type, 59)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1428)","(row_id, 5885)","(items_row_id, 251)","(clusters_row_id, 8)","(view_type, 2)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1429)","(row_id, 5886)","(items_row_id, 251)","(clusters_row_id, 8)","(view_type, 107)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1430)","(row_id, 5887)","(items_row_id, 251)","(clusters_row_id, 1)","(view_type, 2)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1431)","(row_id, 5888)","(items_row_id, 251)","(clusters_row_id, 1)","(view_type, 107)","(rank, 9223370411768648004)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625086127803)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1432)","(row_id, 5907)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 100)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1433)","(row_id, 5908)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 116)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1434)","(row_id, 5909)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 45)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1435)","(row_id, 5910)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 51)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1436)","(row_id, 5911)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 98)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1437)","(row_id, 5912)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 88)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1438)","(row_id, 5913)","(items_row_id, 253)","(clusters_row_id, 8)","(view_type, 62)","(rank, 9223370411743504072)","(cluster_rank, 9223370411743504072)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1439)","(row_id, 5914)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 57)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1440)","(row_id, 5915)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 109)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1441)","(row_id, 5916)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 108)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1442)","(row_id, 5917)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 58)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1443)","(row_id, 5918)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 117)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1444)","(row_id, 5919)","(items_row_id, 253)","(clusters_row_id, None)","(view_type, 59)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1445)","(row_id, 5920)","(items_row_id, 253)","(clusters_row_id, 8)","(view_type, 2)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1446)","(row_id, 5921)","(items_row_id, 253)","(clusters_row_id, 8)","(view_type, 107)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1447)","(row_id, 5922)","(items_row_id, 253)","(clusters_row_id, 1)","(view_type, 2)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1448)","(row_id, 5923)","(items_row_id, 253)","(clusters_row_id, 1)","(view_type, 107)","(rank, 9223370411743504072)","(cluster_rank, None)","(write_sequence_id, 817)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625111271735)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1449)","(row_id, 5924)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 100)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1450)","(row_id, 5925)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 116)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1451)","(row_id, 5926)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 45)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1452)","(row_id, 5927)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 51)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1453)","(row_id, 5928)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 98)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1454)","(row_id, 5929)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 88)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1455)","(row_id, 5930)","(items_row_id, 254)","(clusters_row_id, 8)","(view_type, 62)","(rank, 9223370411705938294)","(cluster_rank, 9223370411705938294)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1456)","(row_id, 5931)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 57)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1457)","(row_id, 5932)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 109)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1458)","(row_id, 5933)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 108)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1459)","(row_id, 5934)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 58)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1460)","(row_id, 5935)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 117)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1461)","(row_id, 5936)","(items_row_id, 254)","(clusters_row_id, None)","(view_type, 59)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1462)","(row_id, 5937)","(items_row_id, 254)","(clusters_row_id, 8)","(view_type, 2)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 1463)","(row_id, 5938)","(items_row_id, 254)","(clusters_row_id, 8)","(view_type, 107)","(rank, 9223370411705938294)","(cluster_rank, None)","(write_sequence_id, 822)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1625148837513)","(messages_in_view_bitmap, 3)"
