PID,DN,DP,TN,RL,id,queryString,vehicleListingId
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 316)","(id, 366)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&radius=500&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB9GU212249C50XD9CNXZ20210629)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 317)","(id, 367)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB6GU236492BCCQ2YVL1R20210328)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 318)","(id, 368)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB0JU273481919CR35S8120210312)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 319)","(id, 369)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EBXHU264023QEM4FKF9RT20210701)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 320)","(id, 370)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK3DB8BU434514Y2GKFRGJAH20210521)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 321)","(id, 371)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB8GU049796ALJIZHUDNQ20210705)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 322)","(id, 372)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BF28B23U2838095PRGBNU00120210703)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 323)","(id, 373)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK36B18U314320USZFMJG00120210609)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 324)","(id, 374)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB7DU006269XEDDJQK1HX20210616)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 325)","(id, 375)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB9GU212249C50XD9CNXZ20210629)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 326)","(id, 376)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB1EU084747CESPGU2DW120210617)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 327)","(id, 377)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB2FU168514NMFV9HTRO420210520)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 328)","(id, 378)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB2DU0153504ZPVYST00120210613)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 329)","(id, 379)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK36BX7U185704MHKQ49KDJ120210626)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 330)","(id, 380)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK36B65U0489973Y8GHYJ9AD20210707)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 331)","(id, 381)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK3DB0AU357894IO8TW7U3S120210409)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 332)","(id, 382)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK3DB7AU368004SYIPLAT00120210624)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 333)","(id, 383)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB4FU152167POGMMBD00120210706)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 334)","(id, 384)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB5GU214709XLCJUHN00120210328)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 335)","(id, 385)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK3DB0CU4576439A7XSAH00120210609)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 336)","(id, 386)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB8FU179243U6KEWIHSR120210704)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 337)","(id, 387)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BF28B74U356092XJZJDX200120210618)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 338)","(id, 388)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB0EU106723H2FC6L300120210616)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 339)","(id, 389)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK3DB9BU3797171EWHI5A00120210515)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 340)","(id, 390)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK3DB8CU4479612I69UAPNB120210516)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 341)","(id, 391)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK36B67U213823CEZXNKC00120210529)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 342)","(id, 392)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB6GU236492BCCQ2YVL1R20210328)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 343)","(id, 393)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB0JU273481919CR35S8120210312)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 344)","(id, 394)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EBXHU264023QEM4FKF9RT20210701)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 345)","(id, 395)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB8GU049796ALJIZHUDNQ20210705)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 346)","(id, 396)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB9GU212249C50XD9CNXZ20210629)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 347)","(id, 397)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB5GU214709XLCJUHN00120210328)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 348)","(id, 398)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB0GU2378336H5WJS5AJX20210701)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 349)","(id, 399)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB7GU203078919CR35S8120210421)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 350)","(id, 400)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB8GU232007SF1MYFLPB120210704)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 351)","(id, 401)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB2GU0501212BWR07BFK120210423)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 352)","(id, 402)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB7JU062319XG42HVSAB120210702)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 353)","(id, 403)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB6GU236492BCCQ2YVL1R20210328)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 354)","(id, 404)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB0JU273481919CR35S8120210312)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 355)","(id, 405)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EBXHU264023QEM4FKF9RT20210701)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 356)","(id, 406)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB8GU049796ALJIZHUDNQ20210705)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 357)","(id, 407)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB9GU212249C50XD9CNXZ20210629)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 358)","(id, 408)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB5GU214709XLCJUHN00120210328)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 359)","(id, 409)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB7GU203078919CR35S8120210421)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 360)","(id, 410)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB8GU232007SF1MYFLPB120210704)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 361)","(id, 411)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB2GU0501212BWR07BFK120210423)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 362)","(id, 412)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB7JU062319XG42HVSAB120210702)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 363)","(id, 413)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB8GU232007SF1MYFLPB120210704)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 364)","(id, 414)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB2GU0501212BWR07BFK120210423)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 365)","(id, 415)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB8HU247740UM3EKW0GYH20210113)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 366)","(id, 416)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB1GU0537856G9R83IKP120210516)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 367)","(id, 417)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB1HU059202EPMAQSYJGH20210610)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 368)","(id, 418)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB8JU059932QOGH42400120210517)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 369)","(id, 419)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB7GU232273T7HP46L00120210624)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 370)","(id, 420)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB8JU063351SI4TWRY00120210616)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 371)","(id, 421)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB4GU213941XN8Y4747D120210704)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 372)","(id, 422)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB2GU051964DG2FN7C39120210606)"
"(PID, com.carfax.consumer)","(DN, room-ucl-db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.carfax.consumer/databases/room-ucl-db)","(TN, searchVehicles)","(RL, 373)","(id, 423)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB5GU24032481IJHLE00120210427)"
