PID,DN,DP,TN,RL,itag,width,height,audio_channels,drm_type,is_dash,is_multi,dynamic_range_type,mime_type
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 142)","(itag, 273)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 143)","(itag, 274)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 144)","(itag, 275)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 145)","(itag, 276)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 146)","(itag, 277)","(width, 14336)","(height, 14336)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 147)","(itag, 278)","(width, 256)","(height, 144)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 148)","(itag, 279)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 149)","(itag, 280)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 150)","(itag, 302)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 151)","(itag, 303)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 152)","(itag, 308)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 153)","(itag, 313)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 154)","(itag, 314)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 155)","(itag, 315)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 156)","(itag, 317)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 157)","(itag, 318)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 158)","(itag, 325)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 159)","(itag, 326)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 160)","(itag, 328)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 161)","(itag, 329)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 162)","(itag, 330)","(width, 256)","(height, 144)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 163)","(itag, 331)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 164)","(itag, 332)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 165)","(itag, 333)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 166)","(itag, 334)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 167)","(itag, 335)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 168)","(itag, 336)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 169)","(itag, 337)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 170)","(itag, 350)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 171)","(itag, 351)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 172)","(itag, 352)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 173)","(itag, 353)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 174)","(itag, 354)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 175)","(itag, 355)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 176)","(itag, 356)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 177)","(itag, 357)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 178)","(itag, 358)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 179)","(itag, 359)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 180)","(itag, 360)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 181)","(itag, 361)","(width, 256)","(height, 144)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 182)","(itag, 362)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 183)","(itag, 363)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 184)","(itag, 364)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 185)","(itag, 365)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 186)","(itag, 366)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 187)","(itag, 367)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 188)","(itag, 368)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 2)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 189)","(itag, 380)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 190)","(itag, 381)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 191)","(itag, 432)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 192)","(itag, 433)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 193)","(itag, 434)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 194)","(itag, 435)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 195)","(itag, 436)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 196)","(itag, 437)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 197)","(itag, 438)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 198)","(itag, 439)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 199)","(itag, 440)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 200)","(itag, 441)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 201)","(itag, 442)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 202)","(itag, 443)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 203)","(itag, 444)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 204)","(itag, 445)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 205)","(itag, 446)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 206)","(itag, 447)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 207)","(itag, 448)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 208)","(itag, 449)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 209)","(itag, 450)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 210)","(itag, 451)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 211)","(itag, 452)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 212)","(itag, 453)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
