PID,DN,DP,TN,RL,row_id,items_row_id,sync_reasons_row_id,subscription_rank
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 159)","(row_id, 722)","(items_row_id, 342)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410804177222)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 160)","(row_id, 723)","(items_row_id, 343)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410816398906)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 161)","(row_id, 724)","(items_row_id, 344)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410802485669)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 162)","(row_id, 725)","(items_row_id, 345)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410737000642)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 163)","(row_id, 726)","(items_row_id, 346)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410718982302)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 164)","(row_id, 728)","(items_row_id, 348)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410716067064)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 165)","(row_id, 729)","(items_row_id, 347)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410717829973)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 166)","(row_id, 730)","(items_row_id, 341)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410837907265)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 167)","(row_id, 731)","(items_row_id, 349)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410667818122)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 168)","(row_id, 732)","(items_row_id, 335)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410924181711)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 169)","(row_id, 733)","(items_row_id, 333)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410975553512)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 170)","(row_id, 734)","(items_row_id, 332)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410976916037)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 171)","(row_id, 735)","(items_row_id, 339)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410890636957)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 172)","(row_id, 736)","(items_row_id, 328)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370411063354517)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 173)","(row_id, 737)","(items_row_id, 350)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410647705181)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 174)","(row_id, 741)","(items_row_id, 354)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410543553292)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 175)","(row_id, 743)","(items_row_id, 356)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410503811230)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 176)","(row_id, 744)","(items_row_id, 357)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410495125232)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 177)","(row_id, 745)","(items_row_id, 358)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410470453014)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 178)","(row_id, 746)","(items_row_id, 355)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410543595517)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 179)","(row_id, 747)","(items_row_id, 353)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410578557171)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 180)","(row_id, 748)","(items_row_id, 352)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410629632816)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 181)","(row_id, 749)","(items_row_id, 351)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410631383705)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 182)","(row_id, 750)","(items_row_id, 359)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410457048549)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 183)","(row_id, 751)","(items_row_id, 360)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410370833582)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 184)","(row_id, 752)","(items_row_id, 361)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410381112039)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 185)","(row_id, 753)","(items_row_id, 362)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410322408466)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 186)","(row_id, 754)","(items_row_id, 363)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410319711231)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 187)","(row_id, 755)","(items_row_id, 364)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410298407903)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 188)","(row_id, 756)","(items_row_id, 365)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410283960023)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 189)","(row_id, 757)","(items_row_id, 366)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410280252347)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 190)","(row_id, 758)","(items_row_id, 367)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410197683442)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 191)","(row_id, 759)","(items_row_id, 368)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410149245017)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 192)","(row_id, 760)","(items_row_id, 369)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410127545688)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 193)","(row_id, 761)","(items_row_id, 370)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410110854399)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 194)","(row_id, 762)","(items_row_id, 371)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410038584058)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 195)","(row_id, 763)","(items_row_id, 372)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370410024960075)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 196)","(row_id, 764)","(items_row_id, 373)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370409976532374)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 197)","(row_id, 766)","(items_row_id, 375)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370409938733654)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 198)","(row_id, 767)","(items_row_id, 374)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370409957751211)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 199)","(row_id, 768)","(items_row_id, 376)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370409899043483)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_sync_reasons)","(RL, 200)","(row_id, 770)","(items_row_id, 377)","(sync_reasons_row_id, 1)","(subscription_rank, 9223370409887499412)"
