Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,name,displayName,prevalence
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 455)","(name, LENDINGTREE, LLC)","(displayName, LendingTree)","(prevalence, 0.0802)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 456)","(name, LiveIntent Inc.)","(displayName, LiveIntent)","(prevalence, 5.87)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 457)","(name, Digioh, LLC)","(displayName, Digioh)","(prevalence, 0.339)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 458)","(name, Sovrn Holdings)","(displayName, Sovrn Holdings)","(prevalence, 8.65)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 459)","(name, Naver Corporation)","(displayName, Naver)","(prevalence, 0.296)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 460)","(name, LinkConnector Corporation)","(displayName, LinkConnector)","(prevalence, 0.0603)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 461)","(name, Rakuten, Inc.)","(displayName, Rakuten)","(prevalence, 0.78)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 462)","(name, Shopify Inc.)","(displayName, Shopify)","(prevalence, 1.35)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 463)","(name, Listhub)","(displayName, Listhub)","(prevalence, 0.013)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 464)","(name, Listrak)","(displayName, Listrak)","(prevalence, 0.418)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 465)","(name, Lithium Technologies)","(displayName, Lithium)","(prevalence, 0.0206)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 466)","(name, Mux, Inc.)","(displayName, Mux)","(prevalence, 0.0384)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 467)","(name, Pantheon Systems, Inc.)","(displayName, Pantheon Systems)","(prevalence, 0.0322)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 468)","(name, LiveChat Inc)","(displayName, LiveChat)","(prevalence, 0.499)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 469)","(name, LiveHelpNow, Inc)","(displayName, LiveHelpNow)","(prevalence, 0.0569)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 470)","(name, Rambler Internet Holding, LLC)","(displayName, Rambler Internet Holding)","(prevalence, 0.238)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 471)","(name, LivePerson, Inc)","(displayName, LivePerson)","(prevalence, 0.469)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 472)","(name, Nexstar Media Group)","(displayName, Nexstar Media Group)","(prevalence, 0.426)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 473)","(name, Limelight Networks, Inc.)","(displayName, Limelight Networks)","(prevalence, 0.18)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 474)","(name, Upland Software Inc.)","(displayName, Upland Software)","(prevalence, 0.037)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 475)","(name, LockerDome, LLC)","(displayName, LockerDome)","(prevalence, 0.209)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 476)","(name, SolarWinds Worldwide, LLC)","(displayName, SolarWinds Worldwide)","(prevalence, 0.0911)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 477)","(name, Loop11)","(displayName, Loop11)","(prevalence, 0.0185)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 478)","(name, Loop Commerce)","(displayName, Loop Commerce)","(prevalence, 0.0123)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 479)","(name, LoopMe Ltd)","(displayName, LoopMe)","(prevalence, 2.96)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 480)","(name, Lucky Orange LLC)","(displayName, Lucky Orange)","(prevalence, 0.437)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 481)","(name, Lytics)","(displayName, Lytics)","(prevalence, 0.155)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 482)","(name, eSell Solutions Ltd. DBA MonetizeMore)","(displayName, MonetizeMore)","(prevalence, 0.115)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 483)","(name, Macromill, Inc.)","(displayName, Macromill)","(prevalence, 0.0918)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 484)","(name, Higher Logic)","(displayName, Higher Logic)","(prevalence, 0.0069)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 485)","(name, Mail.Ru Group, OOO)","(displayName, Mail.Ru)","(prevalence, 0.7)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 486)","(name, ZOHO Corporation)","(displayName, ZOHO)","(prevalence, 0.169)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 487)","(name, Mapbox Inc.)","(displayName, Mapbox)","(prevalence, 0.276)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 488)","(name, Marchex, Inc.)","(displayName, Marchex)","(prevalence, 0.0863)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 489)","(name, Sharpspring Inc)","(displayName, Sharpspring)","(prevalence, 0.259)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 490)","(name, Spredfast, Inc)","(displayName, Spredfast)","(prevalence, 0.0027)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 491)","(name, Webtrekk GmbH)","(displayName, Webtrekk)","(prevalence, 0.264)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 492)","(name, Mather Economics)","(displayName, Mather Economics)","(prevalence, 0.108)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 493)","(name, MediaMath, Inc.)","(displayName, MediaMath)","(prevalence, 11.2)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 494)","(name, MaxMind Inc.)","(displayName, MaxMind)","(prevalence, 0.137)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 495)","(name, Media.net Advertising FZ-LLC)","(displayName, Media.net Advertising)","(prevalence, 4.37)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 496)","(name, Dynamic 1001 GmbH)","(displayName, Dynamic 1001)","(prevalence, 0.0027)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 497)","(name, Dstillery Inc.)","(displayName, Dstillery)","(prevalence, 0.681)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 498)","(name, Enliple INC)","(displayName, Enliple)","(prevalence, 0.0117)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 499)","(name, MEDIACORP PTE. LTD.)","(displayName, MEDIACORP)","(prevalence, 0.0062)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 500)","(name, mediarithmics SAS)","(displayName, mediarithmics)","(prevalence, 0.435)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 501)","(name, R.T.I S.p.A.)","(displayName, R.T.I)","(prevalence, 0.0384)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 502)","(name, Mediavine, Inc.)","(displayName, Mediavine)","(prevalence, 1.15)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 503)","(name, Japan Business Press Co.,Ltd.)","(displayName, Japan Business Press)","(prevalence, 0.015)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 504)","(name, A Medium Corporation)","(displayName, Medium)","(prevalence, 0.0466)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 505)","(name, Dogan Internet Yayinciligi ve Yatirim A.S.)","(displayName, Dogan Internet Yayinciligi ve Yatirim)","(prevalence, 0.0124)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 506)","(name, Merkle Inc)","(displayName, Merkle)","(prevalence, 1.44)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 507)","(name, Ellipsis Technologies, Inc.)","(displayName, Ellipsis)","(prevalence, 0.0082)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 508)","(name, MGID Inc)","(displayName, MGID)","(prevalence, 0.32)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 509)","(name, Movable Ink)","(displayName, Movable Ink)","(prevalence, 0.253)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 510)","(name, MicroAd, Inc.)","(displayName, MicroAd)","(prevalence, 0.356)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 511)","(name, Mindbox Ltd.)","(displayName, Mindbox)","(prevalence, 0.0274)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 512)","(name, Minute Spoteam Ltd.)","(displayName, Minute Spoteam)","(prevalence, 0.0569)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 513)","(name, Pro Sportority (Israel) Ltd)","(displayName, Pro Sportority)","(prevalence, 0.0431)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 514)","(name, Mixpanel, Inc.)","(displayName, Mixpanel)","(prevalence, 0.442)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 515)","(name, Mixpo Inc.)","(displayName, Mixpo)","(prevalence, 0.0137)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 516)","(name, Bombora Inc.)","(displayName, Bombora)","(prevalence, 2.02)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 517)","(name, MercadoLibre Inc.)","(displayName, MercadoLibre)","(prevalence, 0.0165)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 518)","(name, Medianova Internet Hizmetleri A.S.)","(displayName, Medianova Internet Hizmetleri)","(prevalence, 0.0199)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 519)","(name, Monetate, Inc.)","(displayName, Monetate)","(prevalence, 0.309)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 520)","(name, Monsido Inc.)","(displayName, Monsido)","(prevalence, 0.169)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 521)","(name, Monumetric (The Blogger Network, LLC))","(displayName, Monumetric (The Blogger Network, LLC))","(prevalence, 0.138)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 522)","(name, Xaxis)","(displayName, Xaxis)","(prevalence, 5.53)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 523)","(name, Mouseflow)","(displayName, Mouseflow)","(prevalence, 0.391)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 524)","(name, mParticle, Inc)","(displayName, mParticle)","(prevalence, 0.138)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 525)","(name, MQL5 Ltd.)","(displayName, MQL5)","(prevalence, 0.0089)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 526)","(name, MARKET RESOURCE PARTNERS LIMITED)","(displayName, MARKET RESOURCE PARTNERS)","(prevalence, 0.0055)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 527)","(name, Meetrics GmbH)","(displayName, Meetrics)","(prevalence, 0.158)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 528)","(name, Valassis Digital)","(displayName, Valassis Digital)","(prevalence, 5.3)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 529)","(name, WENGO SAS)","(displayName, WENGO)","(prevalence, 0.0069)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 530)","(name, MyFinance, Inc.)","(displayName, MyFinance)","(prevalence, 0.0171)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 531)","(name, My Life Registry LLC)","(displayName, My Life Registry)","(prevalence, 0.0096)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 532)","(name, User Local,Inc.)","(displayName, User Local)","(prevalence, 0.202)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 533)","(name, Nationwide Mutual Insurance Company)","(displayName, Nationwide Mutual Insurance Company)","(prevalence, 0.0027)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 534)","(name, Native Media Limited Liability Company)","(displayName, Native Media)","(prevalence, 0.0178)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 535)","(name, Navegg S.A.)","(displayName, Navegg)","(prevalence, 0.238)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 536)","(name, IgnitionOne, LLC)","(displayName, IgnitionOne)","(prevalence, 0.842)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 537)","(name, New Relic)","(displayName, New Relic)","(prevalence, 5.79)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 538)","(name, News Digital Media Pty Limited)","(displayName, News Digital Media)","(prevalence, 0.0254)"
"(Package Name, com.duckduckgo.mobile.android)","(Original Database Name, app.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(Table Name, tds_entity)","(Line ID, 539)","(name, News Limited)","(displayName, News)","(prevalence, 0.0473)"
