Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,key,type,value
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 176)","(key, /settings/connection_manager/conn_tracking/20/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 177)","(key, /settings/connection_manager/conn_tracking/20/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 178)","(key, /settings/connection_manager/conn_tracking/21/0)","(type, 4)","(value, 148324)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 179)","(key, /settings/connection_manager/conn_tracking/21/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 180)","(key, /settings/connection_manager/conn_tracking/21/2)","(type, 4)","(value, 3451675)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 181)","(key, /settings/connection_manager/conn_tracking/21/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 182)","(key, /settings/connection_manager/conn_tracking/22/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 183)","(key, /settings/connection_manager/conn_tracking/22/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 184)","(key, /settings/connection_manager/conn_tracking/22/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 185)","(key, /settings/connection_manager/conn_tracking/22/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 186)","(key, /settings/connection_manager/conn_tracking/23/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 187)","(key, /settings/connection_manager/conn_tracking/23/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 188)","(key, /settings/connection_manager/conn_tracking/23/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 189)","(key, /settings/connection_manager/conn_tracking/23/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 190)","(key, /settings/connection_manager/conn_tracking/24/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 191)","(key, /settings/connection_manager/conn_tracking/24/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 192)","(key, /settings/connection_manager/conn_tracking/24/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 193)","(key, /settings/connection_manager/conn_tracking/24/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 194)","(key, /settings/connection_manager/conn_tracking/25/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 195)","(key, /settings/connection_manager/conn_tracking/25/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 196)","(key, /settings/connection_manager/conn_tracking/25/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 197)","(key, /settings/connection_manager/conn_tracking/25/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 198)","(key, /settings/connection_manager/conn_tracking/26/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 199)","(key, /settings/connection_manager/conn_tracking/26/2)","(type, 4)","(value, 1217602)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 200)","(key, /settings/connection_manager/conn_tracking/26/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 201)","(key, /settings/connection_manager/conn_tracking/26/0)","(type, 4)","(value, 2382398)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 202)","(key, /settings/connection_manager/conn_tracking/27/2)","(type, 4)","(value, 1714509)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 203)","(key, /settings/connection_manager/conn_tracking/27/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 204)","(key, /settings/connection_manager/conn_tracking/27/0)","(type, 4)","(value, 1885491)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 205)","(key, /settings/connection_manager/conn_tracking/27/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 206)","(key, /settings/connection_manager/conn_tracking/28/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 207)","(key, /settings/connection_manager/conn_tracking/28/0)","(type, 4)","(value, 1852703)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 208)","(key, /settings/connection_manager/conn_tracking/28/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 209)","(key, /settings/connection_manager/conn_tracking/28/2)","(type, 4)","(value, 1747296)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 210)","(key, /config/path_provider/eviction.v2/1598825742)","(type, 1)","(value, {""size_config"":{""max_size"":62914560,""max_size_low_space_bytes"":20971520,""max_size_very_low_space_bytes"":4194304,""delete_only_on_init"":false,""is_itemized"":false},""staleness_config"":{""stale_age_s"":5184000,""is_itemized"":false},""eviction_type"":""stash"",""cache_name"":""fresco"",""feature_name"":""image"",""path"":""\/data\/user\/0\/com.facebook.orca\/cache\/image""})"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 211)","(key, /config/path_provider/eviction.v2/1361508925)","(type, 1)","(value, {""size_config"":{""max_size"":4194304,""max_size_low_space_bytes"":4194304,""max_size_very_low_space_bytes"":262144,""delete_only_on_init"":false,""is_itemized"":false},""staleness_config"":{""stale_age_s"":5184000,""is_itemized"":false},""eviction_type"":""stash"",""cache_name"":""fresco_small"",""feature_name"":""image"",""path"":""\/data\/user\/0\/com.facebook.orca\/app_image""})"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 212)","(key, /version/)","(type, 3)","(value, 3)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 213)","(key, /messenger/debug_messenger_notificaiton_service_last_intent_action)","(type, 1)","(value, com.facebook.orca.notify.ACTION_CLEAR_SWITCH_TO_FB_ACCOUNT_NOTIFICATION)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 214)","(key, /messenger/debug_messenger_notificaiton_service_last_intent_timestamp)","(type, 4)","(value, 7394797)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 215)","(key, /netchecker/last_not_captive_portal_time)","(type, 4)","(value, 65286)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 216)","(key, /netchecker/last_not_captive_portal_network_name)","(type, 1)","(value, WIFI/)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 217)","(key, /config/path_provider/eviction.v2/1444009522)","(type, 1)","(value, {""size_config"":{""max_size"":104857600,""max_size_low_space_bytes"":104857600,""max_size_very_low_space_bytes"":104857600,""delete_only_on_init"":false,""is_itemized"":true},""staleness_config"":{""stale_age_s"":259200,""is_itemized"":true},""eviction_type"":""stash"",""cache_name"":""two_phase_states_cache"",""feature_name"":""two_phase_states_cache"",""path"":""\/data\/user\/0\/com.facebook.orca\/app_two_phase_states_cache\/__out_of_scope__""})"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 218)","(key, /settings/connection_manager/conn_tracking/29/0)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 219)","(key, /settings/connection_manager/conn_tracking/29/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 220)","(key, /settings/connection_manager/conn_tracking/index)","(type, 4)","(value, 30)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 221)","(key, /settings/connection_manager/conn_tracking/29/2)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 222)","(key, /settings/connection_manager/conn_tracking/29/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 223)","(key, /settings/is_presence_enabled_migrated)","(type, 2)","(value, 1)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 224)","(key, /settings/messages/notifications/voip_channel_updated)","(type, 2)","(value, 1)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 225)","(key, /messenger/notification_channel_creation_count)","(type, 3)","(value, 7)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 226)","(key, /settings/messages/notifications/ringtone_uri_v3_in_use)","(type, 2)","(value, 1)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 227)","(key, /messenger/notification/LOGGER_BUFFER_SIZE)","(type, 3)","(value, 3)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 228)","(key, /messenger/notification/LOGGER_BUFFER_HEAD)","(type, 3)","(value, 2)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 229)","(key, /messenger/mqtt/LOGGER_BUFFER_HEAD)","(type, 3)","(value, 3)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 230)","(key, /messenger/mqtt/LOGGER_BUFFER_SIZE)","(type, 3)","(value, 4)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 231)","(key, /app_version/)","(type, 3)","(value, 293821968)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 232)","(key, /interstitial/query_uid)","(type, 1)","(value, 4001443503243218)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 233)","(key, /settings/app_version_name_prev)","(type, 1)","(value, 318.0.0.20.123)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 234)","(key, /settings/app_state/last_first_run_time)","(type, 4)","(value, 1625202554367)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 235)","(key, /settings/app_version_name_current)","(type, 1)","(value, 319.0.0.22.170)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 236)","(key, /settings/analyticsmetainf_fbmeta_version_code)","(type, 3)","(value, 301916814)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 237)","(key, /messenger/override/inappfbns)","(type, 2)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 238)","(key, /messenger/fcm/token_registration_time)","(type, 4)","(value, 1626879476528)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 239)","(key, /messenger/fcm/last_register_time)","(type, 4)","(value, 1626879476527)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 240)","(key, /messenger/fcm/fb_server_last_register_time)","(type, 4)","(value, 1626879546274)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 241)","(key, /messenger/fcm/token)","(type, 1)","(value, )"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 242)","(key, /messenger/fcm/family_device_id)","(type, 1)","(value, )"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 243)","(key, /messenger/fcm/fb_server_build)","(type, 3)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 244)","(key, /messenger/fcm/fb_server_registered)","(type, 2)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 245)","(key, /messenger/fcm/fb_server_device_id)","(type, 1)","(value, )"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 246)","(key, /config/path_provider/user_scope/1444009522)","(type, 1)","(value, {""is_user_scoped"":true,""keep_data_between_sessions"":false,""userid_in_path"":true,""allow_out_of_scope"":false,""keep_data_on_account_removal"":false,""feature_name"":""two_phase_states_cache"",""user_id"":""__invalid__"",""last_access_time"":1626981939922,""path"":""\/data\/user\/0\/com.facebook.orca\/app_two_phase_states_cache\/__out_of_scope__""})"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 247)","(key, /config/path_provider/user_scope/1598825742)","(type, 1)","(value, {""is_user_scoped"":true,""keep_data_between_sessions"":false,""userid_in_path"":false,""allow_out_of_scope"":false,""keep_data_on_account_removal"":false,""feature_name"":""image"",""user_id"":""__invalid__"",""last_access_time"":1626981939774,""path"":""\/data\/user\/0\/com.facebook.orca\/cache\/image""})"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 248)","(key, /settings/dextr/last_remaining_bytes_update_time)","(type, 4)","(value, 1626981775)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 249)","(key, /config/path_provider/user_scope/1361508925)","(type, 1)","(value, {""is_user_scoped"":true,""keep_data_between_sessions"":false,""userid_in_path"":false,""allow_out_of_scope"":false,""keep_data_on_account_removal"":false,""feature_name"":""image"",""user_id"":""__invalid__"",""last_access_time"":1626981939774,""path"":""\/data\/user\/0\/com.facebook.orca\/app_image""})"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 250)","(key, /messenger/fcm/last_change_time)","(type, 4)","(value, 1626981940030)"
