PID,DN,DP,TN,RL,id,url,visit_time,from_visit,transition,segment_id,visit_duration,incremented_omnibox_typed_score,publicly_routable
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 143)","(id, 187)","(url, 94)","(visit_time, 13268163414245702)","(from_visit, 0)","(transition, 838860805)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 144)","(id, 188)","(url, 95)","(visit_time, 13268163528782675)","(from_visit, 0)","(transition, 838860805)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 145)","(id, 189)","(url, 95)","(visit_time, 13268163583560176)","(from_visit, 0)","(transition, 805306376)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 146)","(id, 190)","(url, 96)","(visit_time, 13268163584050801)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 147)","(id, 191)","(url, 95)","(visit_time, 13268163588396949)","(from_visit, 0)","(transition, 822083592)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 148)","(id, 192)","(url, 97)","(visit_time, 13268163588589147)","(from_visit, 0)","(transition, 805306375)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 149)","(id, 193)","(url, 97)","(visit_time, 13268163589225755)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 150)","(id, 194)","(url, 98)","(visit_time, 13268163613020479)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 151)","(id, 195)","(url, 97)","(visit_time, 13268163822972208)","(from_visit, 0)","(transition, 822083591)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 152)","(id, 196)","(url, 95)","(visit_time, 13268163823319928)","(from_visit, 0)","(transition, 822083592)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 153)","(id, 197)","(url, 94)","(visit_time, 13268163823574304)","(from_visit, 0)","(transition, 855638021)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 154)","(id, 198)","(url, 99)","(visit_time, 13268252794865518)","(from_visit, 0)","(transition, 838860805)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 155)","(id, 199)","(url, 100)","(visit_time, 13268373648180195)","(from_visit, 0)","(transition, 402653184)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 156)","(id, 200)","(url, 101)","(visit_time, 13268373649192707)","(from_visit, 199)","(transition, 1073741824)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 157)","(id, 201)","(url, 102)","(visit_time, 13268373649954197)","(from_visit, 200)","(transition, 1073741824)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 158)","(id, 202)","(url, 103)","(visit_time, 13268373649954197)","(from_visit, 201)","(transition, 2147483648)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 159)","(id, 203)","(url, 104)","(visit_time, 13268373658208930)","(from_visit, 202)","(transition, 1610612736)","(segment_id, 0)","(visit_duration, 396786635)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 160)","(id, 204)","(url, 105)","(visit_time, 13268374011354401)","(from_visit, 203)","(transition, 1610612736)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 161)","(id, 205)","(url, 104)","(visit_time, 13268374054995565)","(from_visit, 203)","(transition, 1895825408)","(segment_id, 0)","(visit_duration, 2397089)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 162)","(id, 206)","(url, 106)","(visit_time, 13268462438257382)","(from_visit, 0)","(transition, 402653184)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 163)","(id, 207)","(url, 107)","(visit_time, 13268462439005725)","(from_visit, 206)","(transition, 1073741824)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 164)","(id, 208)","(url, 108)","(visit_time, 13268462439553022)","(from_visit, 207)","(transition, 1073741824)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 165)","(id, 209)","(url, 109)","(visit_time, 13268462439757492)","(from_visit, 208)","(transition, 1610612736)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 166)","(id, 210)","(url, 110)","(visit_time, 13269982984099359)","(from_visit, 0)","(transition, 402653184)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 167)","(id, 211)","(url, 111)","(visit_time, 13269982989040653)","(from_visit, 210)","(transition, 1073741824)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 168)","(id, 212)","(url, 112)","(visit_time, 13269982989040653)","(from_visit, 211)","(transition, 2684354560)","(segment_id, 0)","(visit_duration, 15618562)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 169)","(id, 213)","(url, 113)","(visit_time, 13269982999568607)","(from_visit, 0)","(transition, 268435456)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 170)","(id, 214)","(url, 114)","(visit_time, 13269982999568607)","(from_visit, 213)","(transition, 2684354560)","(segment_id, 0)","(visit_duration, 2552092)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 171)","(id, 215)","(url, 115)","(visit_time, 13269983947712976)","(from_visit, 0)","(transition, 268435456)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 172)","(id, 216)","(url, 116)","(visit_time, 13269983947712976)","(from_visit, 215)","(transition, 2684354560)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 173)","(id, 217)","(url, 117)","(visit_time, 13269983948473990)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 2140144)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 174)","(id, 218)","(url, 118)","(visit_time, 13269983953670910)","(from_visit, 0)","(transition, 268435456)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 175)","(id, 219)","(url, 119)","(visit_time, 13269983953670910)","(from_visit, 218)","(transition, 2147483648)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 176)","(id, 220)","(url, 120)","(visit_time, 13269983953670910)","(from_visit, 219)","(transition, 2147483648)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 177)","(id, 221)","(url, 121)","(visit_time, 13269983953670910)","(from_visit, 220)","(transition, 2684354560)","(segment_id, 0)","(visit_duration, 2186964)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 178)","(id, 222)","(url, 122)","(visit_time, 13269984022419234)","(from_visit, 0)","(transition, 268435456)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 179)","(id, 223)","(url, 123)","(visit_time, 13269984022419234)","(from_visit, 222)","(transition, 2684354560)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 180)","(id, 224)","(url, 124)","(visit_time, 13269984023156970)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 1297897)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 181)","(id, 225)","(url, 125)","(visit_time, 13269984247912720)","(from_visit, 0)","(transition, 838860805)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 182)","(id, 226)","(url, 126)","(visit_time, 13269984256689625)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 183)","(id, 227)","(url, 127)","(visit_time, 13269984256994848)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 184)","(id, 228)","(url, 128)","(visit_time, 13269984257295515)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 185)","(id, 229)","(url, 129)","(visit_time, 13269984257612556)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 186)","(id, 230)","(url, 130)","(visit_time, 13269984257914197)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 187)","(id, 231)","(url, 131)","(visit_time, 13269984258214003)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 188)","(id, 232)","(url, 132)","(visit_time, 13269984258515673)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 189)","(id, 233)","(url, 133)","(visit_time, 13269984258818040)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 190)","(id, 234)","(url, 134)","(visit_time, 13269984259115822)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 191)","(id, 235)","(url, 135)","(visit_time, 13269984259415771)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 192)","(id, 236)","(url, 136)","(visit_time, 13269984259717755)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 193)","(id, 237)","(url, 137)","(visit_time, 13269984260021445)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 194)","(id, 238)","(url, 138)","(visit_time, 13269984260323026)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 195)","(id, 239)","(url, 139)","(visit_time, 13269984260622494)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 196)","(id, 240)","(url, 140)","(visit_time, 13269984260931175)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 197)","(id, 241)","(url, 141)","(visit_time, 13269984261231060)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 198)","(id, 242)","(url, 142)","(visit_time, 13269984261530862)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 199)","(id, 243)","(url, 143)","(visit_time, 13269984261838532)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 200)","(id, 244)","(url, 144)","(visit_time, 13269984262321063)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 201)","(id, 245)","(url, 145)","(visit_time, 13269984262621475)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 202)","(id, 246)","(url, 146)","(visit_time, 13269984262925846)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 203)","(id, 247)","(url, 147)","(visit_time, 13269984263372507)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 204)","(id, 248)","(url, 148)","(visit_time, 13269984263671088)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 205)","(id, 249)","(url, 149)","(visit_time, 13269984263971757)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 206)","(id, 250)","(url, 150)","(visit_time, 13269984264271818)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 207)","(id, 251)","(url, 151)","(visit_time, 13269984264571947)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 208)","(id, 252)","(url, 152)","(visit_time, 13269984264872466)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 209)","(id, 253)","(url, 153)","(visit_time, 13269984265172266)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 210)","(id, 254)","(url, 154)","(visit_time, 13269984265477033)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 211)","(id, 255)","(url, 155)","(visit_time, 13269984265967878)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 212)","(id, 256)","(url, 156)","(visit_time, 13269984266268549)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 213)","(id, 257)","(url, 157)","(visit_time, 13269984266569881)","(from_visit, 0)","(transition, 805306368)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
