Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,rule_id,config_id,priority,config_result,namespace
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1068)","(_id, 1254)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, dev_snap_store_cell_deeplink)","(priority, -1)","(config_result, b'\n\x1cdev_snap_store_cell_deeplink\x12b*`https://www.snapchat.com/unlock/?type=SNAPCODE&uuid=F789F0661A4947829268CAC1EBA67B7B&metadata=01\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018?`\xe7\x9e\x06')","(namespace, 63)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1069)","(_id, 1255)","(rule_id, b'\xdcu\xf5\xd6\xeabE\x07\x8ciI\xf7\xfbz\xe8~')","(config_id, device_cluster_0up)","(priority, 0)","(config_result, b'\n\x12device_cluster_0up\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\xdcu\xf5\xd6\xeabE\x07\x8ciI\xf7\xfbz\xe8~`\xfbw')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1070)","(_id, 1256)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, device_cluster_0up_Unknown)","(priority, -1)","(config_result, b'\n\x1adevice_cluster_0up_Unknown\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xf9w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1071)","(_id, 1257)","(rule_id, b'\xb5\xf6\x80\x03MO@\x1c\xbfs\xe7\x1aG\xe3\xb24')","(config_id, device_cluster_1up)","(priority, 0)","(config_result, b'\n\x12device_cluster_1up\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\xb5\xf6\x80\x03MO@\x1c\xbfs\xe7\x1aG\xe3\xb24`\xe8r')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1072)","(_id, 1258)","(rule_id, b'.H\x1f\xdeY_K\x10\xbeVk\xdf@\xacm\x0f')","(config_id, device_cluster_2up)","(priority, 0)","(config_result, b'\n\x12device_cluster_2up\x12\x02 \x01\x1a\x00 \x90\x1c*\x10.H\x1f\xdeY_K\x10\xbeVk\xdf@\xacm\x0f`\xf8w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1073)","(_id, 1259)","(rule_id, b'\xc6\x80\x0c!|\x1bL\xe7\xa31\xeb\xdd\x95\xc10\xb5')","(config_id, device_cluster_3up)","(priority, 0)","(config_result, b'\n\x12device_cluster_3up\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\xc6\x80\x0c!|\x1bL\xe7\xa31\xeb\xdd\x95\xc10\xb5`\xdf\x9a\x01')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1074)","(_id, 1260)","(rule_id, b'sR\xab<\x91WD\xb3\xa2\x01""F\xa3\xf2:O')","(config_id, device_cluster_map)","(priority, 0)","(config_result, b'\n\x12device_cluster_map\x12\x02\x08\x06\x1a\x00 \x90\x1c*\x10sR\xab<\x91WD\xb3\xa2\x01""F\xa3\xf2:O8\x02`\xf5w')","(namespace, 2)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1075)","(_id, 1261)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, device_has_soft_nav_bar)","(priority, -1)","(config_result, b'\n\x17device_has_soft_nav_bar\x12\x07*\x05UNSET\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x01`\xba\xa6\x01')","(namespace, 1)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1076)","(_id, 1262)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, device_newport_incompatible)","(priority, -1)","(config_result, b'\n\x1bdevice_newport_incompatible\x12\x02 \x00\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xf2w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1077)","(_id, 1263)","(rule_id, b'\xb0\x00\xc3\xe9""\x02O""\x90C\x14\xe8\xda%B\xfc')","(config_id, device_supports_hevc)","(priority, 0)","(config_result, b'\n\x14device_supports_hevc\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\xb0\x00\xc3\xe9""\x02O""\x90C\x14\xe8\xda%B\xfc8\x02`\xebp')","(namespace, 2)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1078)","(_id, 1264)","(rule_id, b'\xfcI\x13\xf4n\x06Jg\xb3\xf3?o/Y\x89J')","(config_id, df_auto_advance_sub_to_for_you)","(priority, 0)","(config_result, b'\n\x1edf_auto_advance_sub_to_for_you\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\xfcI\x13\xf4n\x06Jg\xb3\xf3?o/Y\x89J`\xf0w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1079)","(_id, 1265)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, df_client_feed_refresh_interval_in_ms)","(priority, -1)","(config_result, b'\n%df_client_feed_refresh_interval_in_ms\x12\x04\x10\xa0\xf76\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xdfq')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1080)","(_id, 1266)","(rule_id, b'\xa4\xf0n*\x8eONH\x90#|\xef\xf2\x9e\x8b%')","(config_id, df_instant_logging_gate)","(priority, 0)","(config_result, b'\n\x17df_instant_logging_gate\x12`*^STORY_FEED_ITEM_LONG_IMP,STORY_FEED_ITEM_VIEW_SESSION_CRITICAL,STORY_FEED_ITEM_ACTION_CRITICAL\x1a\x00 \x90\x1c*\x10\xa4\xf0n*\x8eONH\x90#|\xef\xf2\x9e\x8b%`\xecw')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1081)","(_id, 1267)","(rule_id, b'\xedt\xefl\xbdbA\xee\xaa\x15\xd0\x01\xf7\xde2\xc8')","(config_id, df_management_interest_selection)","(priority, 0)","(config_result, b'\n df_management_interest_selection\x12\x02 \x00\x1a\x00 \x90\x1c*\x10\xedt\xefl\xbdbA\xee\xaa\x15\xd0\x01\xf7\xde2\xc8`\xf1w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1082)","(_id, 1268)","(rule_id, b'\x15\x8b\xaf5\x83\xd4I\xc7\x9c\x11r\x9b\x93\xab\x99\x04')","(config_id, df_management_interest_selection_android)","(priority, 0)","(config_result, b'\n(df_management_interest_selection_android\x12\x02 \x00\x1a\x00 \x90\x1c*\x10\x15\x8b\xaf5\x83\xd4I\xc7\x9c\x11r\x9b\x93\xab\x99\x04`\xedw')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1083)","(_id, 1269)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, df_quick_add_max_row_count_android)","(priority, -1)","(config_result, b'\n""df_quick_add_max_row_count_android\x12\x02\x08\x01\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x01`\xa1\x93\x0b')","(namespace, 1)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1084)","(_id, 1270)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, df_shows_page_andorid)","(priority, -1)","(config_result, b'\n\x15df_shows_page_andorid\x12\x02 \x00\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xe9w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1085)","(_id, 1271)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, df_shows_watch_state_fix_gating)","(priority, -1)","(config_result, b'\n\x1fdf_shows_watch_state_fix_gating\x12\x02 \x00\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xe7w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1086)","(_id, 1272)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, disable_chat_ios14_keyboard_fix)","(priority, -1)","(config_result, b'\n\x1fdisable_chat_ios14_keyboard_fix\x12\x02 \x00\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x0f`\x81\x89\x08')","(namespace, 15)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1087)","(_id, 1273)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, discount_codes_enabled)","(priority, -1)","(config_result, b'\n\x16discount_codes_enabled\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018?`\xe6\x9e\x06')","(namespace, 63)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1088)","(_id, 1274)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, discover_ad_enabled)","(priority, -1)","(config_result, b'\n\x13discover_ad_enabled\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xe6w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1089)","(_id, 1275)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, discover_bg_prefetch_config)","(priority, -1)","(config_result, b'\n\x1bdiscover_bg_prefetch_config\x12\r2\x0b\x12\t\x08\x14\x10\x03\x18\x03(\xe8\x02\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xe5w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1090)","(_id, 1276)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, discover_feed_endpoint)","(priority, -1)","(config_result, b'\n\x16discover_feed_endpoint\x12""* https://jaguar-prod.snapchat.com\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xe3w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1091)","(_id, 1277)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, discover_feed_endpoint_android)","(priority, -1)","(config_result, b'\n\x1ediscover_feed_endpoint_android\x128*6https://us-central1-gcp.api.snapchat.com/df-mixer-prod\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xe8\x94\x03')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1092)","(_id, 1278)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, discover_feed_endpoint_v2)","(priority, -1)","(config_result, b'\n\x19discover_feed_endpoint_v2\x128*6https://us-central1-gcp.api.snapchat.com/df-mixer-prod\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x07`\xe2w')","(namespace, 7)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1093)","(_id, 1279)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, discover_stories_endpoint)","(priority, -1)","(config_result, b'\n\x19discover_stories_endpoint\x12,**https://app.snapchat.com/discover/edition?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xe1w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1094)","(_id, 1280)","(rule_id, b'\xd6\n;\x83\x19\x8cD~\x82q\xc0\xecn;g\xb7')","(config_id, discover_video_catalog_endpoint)","(priority, 0)","(config_result, b'\n\x1fdiscover_video_catalog_endpoint\x12>*<https://app.snapchat.com/discover/video_catalog_v2?region=US\x1a\x00 \x90\x1c*\x10\xd6\n;\x83\x19\x8cD~\x82q\xc0\xecn;g\xb7`\xdew')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1095)","(_id, 1281)","(rule_id, b'\x99\x07\xa9!\x13\x08O$\xa8\xfb\xd8\x88\x10""\x84 ')","(config_id, discover_video_streaming_quality)","(priority, 1)","(config_result, b'\n discover_video_streaming_quality\x12\x18*\x16hls_hevc_per_title_low\x1a\x18\x08\x01\x12\x08\x18\x04 \x03*\x02\x08\x00\x12\n\x18\x04 \x04*\x04\x08\xb0\xe3- \x90\x1c*\x10\x99\x07\xa9!\x13\x08O$\xa8\xfb\xd8\x88\x10""\x84 0\x01`\xce\xef\x0c')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1096)","(_id, 1282)","(rule_id, b'\xa2\x84\x12n\x86\x06H\x81\x86\x98Y`\xa1\xd0\x13\xac')","(config_id, discover_video_streaming_quality)","(priority, 1)","(config_result, b'\n discover_video_streaming_quality\x12\x18*\x16hls_hevc_per_title_med\x1a\n\x18\x04 \x03*\x04\x08\xb0\xe3- \x90\x1c*\x10\xa2\x84\x12n\x86\x06H\x81\x86\x98Y`\xa1\xd0\x13\xac0\x01`\xe7\xee\x0c')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1097)","(_id, 1283)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, discover_video_streaming_quality)","(priority, -1)","(config_result, b'\n discover_video_streaming_quality\x12\x0c*\nhls_v5_med\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xe4w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1098)","(_id, 1284)","(rule_id, b'""\xceb\x97h\x00G\x0f\xac}\xaf\x1a\xf8\t`^')","(config_id, discover_video_streaming_quality)","(priority, 0)","(config_result, b'\n discover_video_streaming_quality\x12\x0c*\nhls_v5_low\x1a\x18\x08\x01\x12\x08\x18\x04 \x03*\x02\x08\x00\x12\n\x18\x04 \x04*\x04\x08\xa0\xc2\x1e \x90\x1c*\x10""\xceb\x97h\x00G\x0f\xac}\xaf\x1a\xf8\t`^`\xe0w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1099)","(_id, 1285)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, display-notch-height)","(priority, -1)","(config_result, b'\n\x14display-notch-height\x12\x02\x08\x00\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x01`\xc2\xc4\x04')","(namespace, 1)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1100)","(_id, 1286)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, dynamic_ad_serve_network_request_timeout_seconds)","(priority, -1)","(config_result, b'\n0dynamic_ad_serve_network_request_timeout_seconds\x12\x02\x10\n\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xdaw')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1101)","(_id, 1287)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01')","(config_id, dynamic_caption_android_nonlatin)","(priority, 0)","(config_result, b'\n dynamic_caption_android_nonlatin\x12Z:X\n""\n\x19enable_hardware_rendering\x12\x05false\n\x12\n\x0cexperimentId\x12\x0224\n\x10\n\x07enabled\x12\x05false\n\x0c\n\x07groupId\x12\x012*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x018\x05`\x9b\x92\t')","(namespace, 5)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1102)","(_id, 1288)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, dynamic_language_bundle_ios)","(priority, -1)","(config_result, b'\n\x1bdynamic_language_bundle_ios\x127*5https://storage.googleapis.com/ivan_test/en.lproj.zip\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xd8w')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1103)","(_id, 1289)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, dynamic_language_bundle_prefetch_ios)","(priority, -1)","(config_result, b'\n$dynamic_language_bundle_prefetch_ios\x12\x03*\x01 \x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xf2n')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1104)","(_id, 1292)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, enable_autofocus_recovery)","(priority, -1)","(config_result, b'\n\x19enable_autofocus_recovery\x12\x02 \x00\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x01`\x8a\xf0\x07')","(namespace, 1)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1105)","(_id, 1293)","(rule_id, b'\x7f\xc36w\x89\xa1J\xc0\x93\xee\xbd\xb2 \x96t\xba')","(config_id, enable_background_startup_durable_job)","(priority, 0)","(config_result, b'\n%enable_background_startup_durable_job\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\x7f\xc36w\x89\xa1J\xc0\x93\xee\xbd\xb2 \x96t\xba8\x01`\x99\xe7\x05')","(namespace, 1)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 1106)","(_id, 1295)","(rule_id, b'\xea\x02\x0c\xdf\xb37F\xe0\x84Y2\xe9e\xbd\xd7\xe4')","(config_id, enable_frame_analysis)","(priority, 5)","(config_result, b'\n\x15enable_frame_analysis\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\xea\x02\x0c\xdf\xb37F\xe0\x84Y2\xe9e\xbd\xd7\xe40\x058\x01`\xd0\x90\x08')","(namespace, 1)"
