UID,AN,PID,DN,DP,TN,RL,update_id,permission
"(UID, 512003021aeb061)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 221)","(update_id, 67)","(permission, android.permission.BLUETOOTH_ADVERTISE)"
"(UID, fb421f262b5cb89)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 222)","(update_id, 67)","(permission, android.permission.ACCESS_FINE_LOCATION)"
"(UID, 754c567218b01bd)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 223)","(update_id, 67)","(permission, com.android.launcher.permission.UNINSTALL_SHORTCUT)"
"(UID, 6ac6e540ef03cb1)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 224)","(update_id, 67)","(permission, android.permission.ACCESS_NETWORK_STATE)"
"(UID, 0a9d899189c74ea)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 225)","(update_id, 67)","(permission, .permission.RECEIVE_ADM_MESSAGE)"
"(UID, e8db133fa932cbd)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 226)","(update_id, 67)","(permission, android.permission.USE_FINGERPRINT)"
"(UID, 63c0524cf2f94f6)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 227)","(update_id, 67)","(permission, com.android.launcher.permission.INSTALL_SHORTCUT)"
"(UID, 3d3e34d54be954f)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 228)","(update_id, 67)","(permission, android.permission.READ_MEDIA_VIDEO)"
"(UID, 9e3d920822d2d12)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 229)","(update_id, 67)","(permission, android.permission.READ_MEDIA_IMAGES)"
"(UID, aa0125d00d42e5b)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 230)","(update_id, 67)","(permission, android.permission.VIBRATE)"
"(UID, f2c9234af042b20)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 231)","(update_id, 67)","(permission, android.permission.REORDER_TASKS)"
"(UID, 67e5a371d108f2a)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 232)","(update_id, 67)","(permission, com.huawei.android.launcher.permission.CHANGE_BADGE)"
"(UID, 2d4a73ddee39690)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 233)","(update_id, 67)","(permission, com.facebook.services.dev.identity.FEO2)"
"(UID, c3d85a5cd1b3d2e)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 234)","(update_id, 67)","(permission, com.htc.launcher.permission.UPDATE_SHORTCUT)"
"(UID, c8507688d76e295)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 235)","(update_id, 67)","(permission, android.permission.USE_CREDENTIALS)"
"(UID, 747d5d1e02db887)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 236)","(update_id, 67)","(permission, android.permission.USE_BIOMETRIC)"
"(UID, 01a9aa3483456c5)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 237)","(update_id, 67)","(permission, com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE)"
"(UID, dec4654493f6b17)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 238)","(update_id, 67)","(permission, android.permission.CAMERA)"
"(UID, dbe327f7d187320)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 239)","(update_id, 67)","(permission, android.permission.MODIFY_AUDIO_SETTINGS)"
"(UID, c6f7cbd17d919ed)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 240)","(update_id, 67)","(permission, android.permission.READ_EXTERNAL_STORAGE)"
"(UID, 32598de988abc5c)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 241)","(update_id, 67)","(permission, android.permission.BLUETOOTH)"
"(UID, 3c66ac4923e7650)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 242)","(update_id, 67)","(permission, android.permission.READ_PHONE_STATE)"
"(UID, 751691e8b3878ee)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_permission)","(RL, 243)","(update_id, 67)","(permission, android.permission.UPDATE_APP_BADGE)"
"(UID, ebb85e1553dac9d)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 1)","(module_id, 229)","(key, multifile_download_id)","(value, 360)"
"(UID, 9df26dff076ed59)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 2)","(module_id, 229)","(key, download_api)","(value, 1)"
"(UID, 78fc8434aac286d)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 3)","(module_id, 229)","(key, download_allow_metered)","(value, false)"
"(UID, 4913a07aa738bd8)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 4)","(module_id, 229)","(key, release_remote_uri)","(value, https://scontent-lga3-2.xx.fbcdn.net/v/t39.10537-6/214562412_310403280773542_4054863960676946815_n.apk?_nc_cat=1&ccb=1-3&_nc_sid=379304&_nc_ohc=Hu5esjvZwycAX_bA7l5&_nc_ad=z-m&_nc_cid=1087&_nc_zor=4&_nc_ht=scontent-lga3-2.xx&oh=aaf2c8a2538426809d696bccd63da4a8&oe=60F5D718)"
"(UID, abb15b7dc1975da)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 5)","(module_id, 229)","(key, release_file_hash)","(value, e4JFvQR4V7g2bEI9SKeH6vey7Pr3zAVuLvwQwdzwBBg=)"
"(UID, 0c5a27ff477f4de)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 6)","(module_id, 229)","(key, release_full_apk_signature)","(value, AQDiMEUCIQCvmGGywhJ3R3IfBYiUwnW9sDCFgQjW5MVEg9piv+MKUwIgX4x/oNf8cGkoWa0nnfdpFh7d8QF5LPGOANw6aeF8Jsg=)"
"(UID, 3271a4d6157b36b)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 7)","(module_id, 230)","(key, multifile_download_id)","(value, 360)"
"(UID, 0daeb2098c358b0)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 8)","(module_id, 230)","(key, download_api)","(value, 1)"
"(UID, 0940856bc2f89a5)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 9)","(module_id, 230)","(key, download_allow_metered)","(value, false)"
"(UID, 036b8eb30175ecb)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 10)","(module_id, 230)","(key, release_remote_uri)","(value, https://scontent-lga3-2.xx.fbcdn.net/v/t39.10537-6/215673065_310401577440379_1891558133974870485_n.apk?_nc_cat=1&ccb=1-3&_nc_sid=379304&_nc_ohc=fFq-6ZPvsGwAX86MQDb&_nc_ad=z-m&_nc_cid=1087&_nc_zor=4&_nc_ht=scontent-lga3-2.xx&oh=18cc0558d0d806938b9af0ad7e409250&oe=60F5054C)"
"(UID, 46ee2807c9572d2)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 11)","(module_id, 230)","(key, release_file_hash)","(value, GkQoq9NCDe1GMTIXsF0KrHIHfS+x5lJpoGy+jBIqNe4=)"
"(UID, 6bf26180a02d06e)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 12)","(module_id, 230)","(key, release_full_apk_signature)","(value, AQDiMEUCIHk0p44tze8Ym1plwSSnxbwcGCbouJq6xdZVjFA92Rl2AiEAgjqAX4raXVwSStTFTX/1MKrWkYrAlK3qBF+Z8Q25l9M=)"
"(UID, ca09acac9453628)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 13)","(module_id, 231)","(key, multifile_download_id)","(value, 360)"
"(UID, e98cd42f423a3d2)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 14)","(module_id, 231)","(key, download_api)","(value, 1)"
"(UID, dc371b49f2d0d26)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 15)","(module_id, 231)","(key, download_allow_metered)","(value, false)"
"(UID, be54ec0ef4c56d7)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 16)","(module_id, 231)","(key, release_remote_uri)","(value, https://scontent-lga3-2.xx.fbcdn.net/v/t39.10537-6/217629009_310401417440395_4313277700717155433_n.apk?_nc_cat=1&ccb=1-3&_nc_sid=379304&_nc_ohc=C7HlZpaJOW8AX_Vh-GR&_nc_ad=z-m&_nc_cid=1087&_nc_zor=4&_nc_ht=scontent-lga3-2.xx&oh=cb24a303d146c3410a86daaf27c7ab37&oe=60F4B817)"
"(UID, aa58a477ebfba9c)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 17)","(module_id, 231)","(key, release_file_hash)","(value, zDcBljCzUL6GtGl+tsJNNtA8fZHEAcIKKKvg6GDW80U=)"
"(UID, 8c55159fe505898)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 18)","(module_id, 231)","(key, release_full_apk_signature)","(value, AQDiMEUCIQDru1eLJkfSEoS9JkrbtDJTmK+vBeqoNonCKT8+aLR9xAIgB6GPEvKcB1KgRs+6fV+wo204nf9QOc5DWxEkhsFib0o=)"
"(UID, e5923ea09cf2446)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 19)","(module_id, 232)","(key, multifile_download_id)","(value, 365)"
"(UID, cfb49b855ff56d2)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 20)","(module_id, 232)","(key, download_api)","(value, 1)"
"(UID, 8acc413d715b154)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 21)","(module_id, 232)","(key, download_allow_metered)","(value, false)"
"(UID, ba4030cffac8cd6)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 22)","(module_id, 232)","(key, release_remote_uri)","(value, https://scontent-lga3-2.xx.fbcdn.net/v/t39.10537-6/215772225_1712498935601871_8295819544407546343_n.apk?_nc_cat=1&ccb=1-3&_nc_sid=379304&_nc_ohc=hXoFEh0EFq0AX_2QZI1&_nc_ad=z-m&_nc_cid=1087&_nc_zor=4&_nc_ht=scontent-lga3-2.xx&oh=bd3af633eea5a704bad59198d030212e&oe=60F77DBD)"
