UID,AN,PID,DN,DP,TN,RL,_id,text,weight,type,ref_id,result_context
"(UID, 9889943b334e73e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5153)","(_id, 5211)","(text, infoseczj)","(weight, 52083)","(type, 1)","(ref_id, 884525395)","(result_context, None)"
"(UID, 43f1a7b97d7f90d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5154)","(_id, 5212)","(text, the)","(weight, 52083)","(type, 1)","(ref_id, 969748206)","(result_context, None)"
"(UID, 074526116c9193f)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5155)","(_id, 5213)","(text, specialist)","(weight, 52083)","(type, 1)","(ref_id, 969748206)","(result_context, None)"
"(UID, bd2220a38eca463)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5156)","(_id, 5214)","(text, @thespecialist4)","(weight, 52083)","(type, 1)","(ref_id, 969748206)","(result_context, None)"
"(UID, f46905264b8f229)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5157)","(_id, 5215)","(text, thespecialist)","(weight, 52083)","(type, 1)","(ref_id, 969748206)","(result_context, None)"
"(UID, a5e1cb7c761a8b8)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5158)","(_id, 5216)","(text, the specialist)","(weight, 52083)","(type, 1)","(ref_id, 969748206)","(result_context, None)"
"(UID, fd232c8cd171618)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5159)","(_id, 5217)","(text, thespecialist4)","(weight, 52083)","(type, 1)","(ref_id, 969748206)","(result_context, None)"
"(UID, fb8bf15a0729293)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5160)","(_id, 5218)","(text, ☠)","(weight, 52083)","(type, 1)","(ref_id, 979191793)","(result_context, None)"
"(UID, 9dde872cfa4fdbd)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5161)","(_id, 5219)","(text, 🏴)","(weight, 52083)","(type, 1)","(ref_id, 979191793)","(result_context, None)"
"(UID, 57df2d3b012b502)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5162)","(_id, 5220)","(text, libertarians🏴)","(weight, 52083)","(type, 1)","(ref_id, 979191793)","(result_context, None)"
"(UID, 5de375616c1df93)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5163)","(_id, 5221)","(text, 🏴☠wolfsburglibertarians🏴☠)","(weight, 52083)","(type, 1)","(ref_id, 979191793)","(result_context, None)"
"(UID, 47e7155a23ff3ef)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5164)","(_id, 5222)","(text, darknetmarket)","(weight, 52083)","(type, 1)","(ref_id, 979191793)","(result_context, None)"
"(UID, 44a66c9516869da)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5165)","(_id, 5223)","(text, @darknetmarket)","(weight, 52083)","(type, 1)","(ref_id, 979191793)","(result_context, None)"
"(UID, eea101ed67be118)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5166)","(_id, 5224)","(text, wolfsburg)","(weight, 52083)","(type, 1)","(ref_id, 979191793)","(result_context, None)"
"(UID, a57e2f3c1106f2c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5167)","(_id, 5225)","(text, 🏴 ☠ wolfsburg libertarians🏴 ☠)","(weight, 52083)","(type, 1)","(ref_id, 979191793)","(result_context, None)"
"(UID, bad63b73bf425d3)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5168)","(_id, 5226)","(text, elisabeth carter)","(weight, 52083)","(type, 1)","(ref_id, 1054431127)","(result_context, None)"
"(UID, 05e088bb5913197)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5169)","(_id, 5227)","(text, @lizrachcarter)","(weight, 52083)","(type, 1)","(ref_id, 1054431127)","(result_context, None)"
"(UID, b71a61dabf4e52c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5170)","(_id, 5228)","(text, carter)","(weight, 52083)","(type, 1)","(ref_id, 1054431127)","(result_context, None)"
"(UID, 102b4242cf087a9)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5171)","(_id, 5229)","(text, lizrachcarter)","(weight, 52083)","(type, 1)","(ref_id, 1054431127)","(result_context, None)"
"(UID, 18abfdcf29d175b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5172)","(_id, 5230)","(text, elisabeth)","(weight, 52083)","(type, 1)","(ref_id, 1054431127)","(result_context, None)"
"(UID, 989a414293ad291)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5173)","(_id, 5231)","(text, elisabethcarter)","(weight, 52083)","(type, 1)","(ref_id, 1054431127)","(result_context, None)"
"(UID, 5131c778712af14)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5174)","(_id, 5232)","(text, @kclepley)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, c3619971d6f7dd5)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5175)","(_id, 5233)","(text, 👧)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, 43eab808d6af42b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5176)","(_id, 5234)","(text, ✈️)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, 201ffe43eb768ff)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5177)","(_id, 5235)","(text, kellylepley✈🌍👩✈️✈️👩👧👧)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, 7ba1dda62ded7ce)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5178)","(_id, 5236)","(text, kclepley)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, 4df2371a953c41d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5179)","(_id, 5237)","(text, lepley)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, cbcfa0f45728d77)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5180)","(_id, 5238)","(text, 👩)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, c1a6fb1e0723964)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5181)","(_id, 5239)","(text, ✈)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, ee4f64074396266)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5182)","(_id, 5240)","(text, 🌍)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, 3ed47a0836a5610)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5183)","(_id, 5241)","(text, kelly)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, dfebe94bdb6e914)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5184)","(_id, 5242)","(text, kelly lepley ✈ 🌍 👩 ✈️ ✈️ 👩 👧 👧)","(weight, 52083)","(type, 1)","(ref_id, 1225053002)","(result_context, None)"
"(UID, 51d04dc3d6d094d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5185)","(_id, 5243)","(text, @aantonop)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, 086ec6bc47eef88)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5186)","(_id, 5244)","(text, beware)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, 62a8c758268d4c1)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5187)","(_id, 5245)","(text, andreas)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, 8a9ccfbb5085665)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5188)","(_id, 5246)","(text, scams)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, d268bfa29621e85)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5189)","(_id, 5247)","(text, of)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, 0ea812ca9be3bd8)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5190)","(_id, 5248)","(text, aantonop)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, b96ae44a07b4d06)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5191)","(_id, 5249)","(text, antonopoulos)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, eea11d3cd9feabf)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5192)","(_id, 5250)","(text, andreasantonopoulos)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, f4b5482294637ae)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5193)","(_id, 5251)","(text, andreas antonopoulos)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, 648c9c6c369ced2)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5194)","(_id, 5252)","(text, andreasbewareofgiveawayscams)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, f5e7ca175e14710)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5195)","(_id, 5253)","(text, giveaway)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, 457db9ee6c614c3)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5196)","(_id, 5254)","(text, andreas beware of giveaway scams)","(weight, 52083)","(type, 1)","(ref_id, 1469101279)","(result_context, None)"
"(UID, 8e9bd915578bff9)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5197)","(_id, 5255)","(text, robert)","(weight, 52083)","(type, 1)","(ref_id, 1707155108)","(result_context, None)"
"(UID, fa98058832a1d9e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5198)","(_id, 5256)","(text, robsmith)","(weight, 52083)","(type, 1)","(ref_id, 1707155108)","(result_context, None)"
"(UID, bebe9af5dda3f8c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5199)","(_id, 5257)","(text, smith)","(weight, 52083)","(type, 1)","(ref_id, 1707155108)","(result_context, None)"
"(UID, 7a70b3a2592ec6c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5200)","(_id, 5258)","(text, rob)","(weight, 52083)","(type, 1)","(ref_id, 1707155108)","(result_context, None)"
"(UID, 395efd7c62547d5)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5201)","(_id, 5259)","(text, _rob_smith_)","(weight, 52083)","(type, 1)","(ref_id, 1707155108)","(result_context, None)"
"(UID, 9fac78cf96a7f80)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5202)","(_id, 5260)","(text, robertsmith)","(weight, 52083)","(type, 1)","(ref_id, 1707155108)","(result_context, None)"
"(UID, 3640c8f1e630502)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5203)","(_id, 5261)","(text, robert smith)","(weight, 52083)","(type, 1)","(ref_id, 1707155108)","(result_context, None)"
"(UID, e21c584e596d787)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5204)","(_id, 5262)","(text, @_rob_smith_)","(weight, 52083)","(type, 1)","(ref_id, 1707155108)","(result_context, None)"
"(UID, 8eff0b0bd3628f5)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5205)","(_id, 5263)","(text, ryan)","(weight, 52083)","(type, 1)","(ref_id, 2193616844)","(result_context, None)"
"(UID, 38a886dc8c42fd4)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5206)","(_id, 5264)","(text, ryan selkis)","(weight, 52083)","(type, 1)","(ref_id, 2193616844)","(result_context, None)"
"(UID, c8222ea8008eb14)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5207)","(_id, 5265)","(text, selkis)","(weight, 52083)","(type, 1)","(ref_id, 2193616844)","(result_context, None)"
"(UID, 174dc21e463b861)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5208)","(_id, 5266)","(text, ryanselkis)","(weight, 52083)","(type, 1)","(ref_id, 2193616844)","(result_context, None)"
"(UID, ce88e43fa50a8b6)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5209)","(_id, 5267)","(text, @twobitidiot)","(weight, 52083)","(type, 1)","(ref_id, 2193616844)","(result_context, None)"
"(UID, aba2e91d0a6013a)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5210)","(_id, 5268)","(text, twobitidiot)","(weight, 52083)","(type, 1)","(ref_id, 2193616844)","(result_context, None)"
"(UID, 81e7df006dba050)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5211)","(_id, 5269)","(text, lawnmowerio)","(weight, 52083)","(type, 1)","(ref_id, 2877424943)","(result_context, None)"
"(UID, 5e4caa2fcc6f157)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5212)","(_id, 5270)","(text, lawnmower)","(weight, 52083)","(type, 1)","(ref_id, 2877424943)","(result_context, None)"
"(UID, f7d3eb23cc522cb)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5213)","(_id, 5271)","(text, @lawnmowerio)","(weight, 52083)","(type, 1)","(ref_id, 2877424943)","(result_context, None)"
"(UID, 4251daded17a54e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5214)","(_id, 5272)","(text, transhumanismau)","(weight, 52083)","(type, 1)","(ref_id, 2967867342)","(result_context, None)"
"(UID, 49ec750c3bb8814)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5215)","(_id, 5273)","(text, transhumanism)","(weight, 52083)","(type, 1)","(ref_id, 2967867342)","(result_context, None)"
"(UID, 9ed9e042eb94072)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5216)","(_id, 5274)","(text, 🤖)","(weight, 52083)","(type, 1)","(ref_id, 2967867342)","(result_context, None)"
"(UID, 63585277d254f73)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5217)","(_id, 5275)","(text, ➕)","(weight, 52083)","(type, 1)","(ref_id, 2967867342)","(result_context, None)"
"(UID, e40804e42f087dd)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5218)","(_id, 5276)","(text, transhumanism australia 🧢 ➕ 🤖)","(weight, 52083)","(type, 1)","(ref_id, 2967867342)","(result_context, None)"
"(UID, cacbebb33cf4f2a)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5219)","(_id, 5277)","(text, @transhumanismau)","(weight, 52083)","(type, 1)","(ref_id, 2967867342)","(result_context, None)"
"(UID, 20af647635f8842)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 5220)","(_id, 5278)","(text, transhumanismaustralia🧢➕🤖)","(weight, 52083)","(type, 1)","(ref_id, 2967867342)","(result_context, None)"
