PID,DN,DP,TN,RL,nik,origin_scheme,origin_host,origin_port,group_name,url,priority,weight
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 115)","(nik, [])","(origin_scheme, https)","(origin_host, fashionandcars-tumblr-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 116)","(nik, [])","(origin_scheme, https)","(origin_host, fashionandcars-tumblr-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 117)","(nik, [])","(origin_scheme, https)","(origin_host, www.instagram.com)","(origin_port, 443)","(group_name, coep)","(url, https://www.instagram.com/security/coep_report/)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 118)","(nik, [])","(origin_scheme, https)","(origin_host, www.instagram.com)","(origin_port, 443)","(group_name, coop)","(url, https://www.instagram.com/security/coop_report/)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 119)","(nik, [])","(origin_scheme, https)","(origin_host, www.digital4n6india.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=KYsu0aFTWFOJta6%2FdpXXsZMRhBgZFtwpi3zopDrFEfk4Yy10GhpXxMiNJ6fVubIQXwJg%2BR%2BoOkKcA03GXJThwhF8DLkoV3Mp1RJ50s8JG3otQlPQMpm3%2Fu7Zq7t79k%2BNHS04wpdVdTGwGVJ%2FFIjf2d0%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 120)","(nik, [])","(origin_scheme, https)","(origin_host, connect.facebook.net)","(origin_port, 443)","(group_name, coop_report)","(url, https://www.facebook.com/browser_reporting/)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 121)","(nik, [])","(origin_scheme, https)","(origin_host, cx.atdmt.com)","(origin_port, 443)","(group_name, coop_report)","(url, https://www.facebook.com/browser_reporting/)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 122)","(nik, [])","(origin_scheme, https)","(origin_host, scripts.mymarketingreports.com)","(origin_port, 443)","(group_name, default)","(url, https://ncreports.report-uri.com/a/d/g)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 123)","(nik, [])","(origin_scheme, https)","(origin_host, facebook.com)","(origin_port, 443)","(group_name, coop_report)","(url, https://www.facebook.com/browser_reporting/)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 124)","(nik, [])","(origin_scheme, https)","(origin_host, m.facebook.com)","(origin_port, 443)","(group_name, coop_report)","(url, https://www.facebook.com/browser_reporting/)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 125)","(nik, [])","(origin_scheme, https)","(origin_host, www.facebook.com)","(origin_port, 443)","(group_name, coop_report)","(url, https://www.facebook.com/browser_reporting/)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 126)","(nik, [])","(origin_scheme, https)","(origin_host, www.totalcardiagnostics.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=GEzb5k4FUTjV7pt%2FzhQD7kqVjs01AQmt2bfzU1zUakzgygvZ2JhHA83uea66%2B2K0JJM%2BVjgEBGewFp1vOvYSJAsl%2F94ypZM30sRLWYOm%2B%2BHWhK%2BmdCotK4g7z3T%2BRNXSdQOw%2F%2Fz8NIJxm4yZ3wK1duiAP6Xm)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 127)","(nik, [])","(origin_scheme, https)","(origin_host, www.blantonsbourbon.com)","(origin_port, 443)","(group_name, network-errors)","(url, https://monorail-edge.shopifysvc.com/v1/reports/nel/20190325/shopify)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 128)","(nik, [])","(origin_scheme, https)","(origin_host, ajax.cloudflare.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=VJUORxcgPXkSwLyuiUj%2BV8yRggS5u4Aw4Gen1fti0p57aW%2FQCBLU%2FxW9TxF49M5lwfR8z00v3INdADOhYnqcYlaLcjqJbi4KDOUx0RJxEE5bRuP3joFcwqpevu0AqLbKHn4cfhxmBlauYJUy)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 129)","(nik, [])","(origin_scheme, https)","(origin_host, geo.thalia.workers.dev)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=kizHCGDTvw3ddy%2BJEH%2BD0XJFn3pKsJGv8M%2FwUpSutX%2BXugPzrvtsb9OIVm2XrzTFseBD8xNtxMtKB5ufPOmMNQHp1MONYrpMuIHooHPai5VeIWdA%2B7iHptkY9KPYq5zPtXme6N3hm%2F6X2PaAFokqNw%3D%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 130)","(nik, [])","(origin_scheme, https)","(origin_host, woodencork.com)","(origin_port, 443)","(group_name, network-errors)","(url, https://monorail-edge.shopifysvc.com/v1/reports/nel/20190325/shopify)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 131)","(nik, [])","(origin_scheme, https)","(origin_host, checkout.shopify.com)","(origin_port, 443)","(group_name, network-errors)","(url, https://monorail-edge.shopifysvc.com/v1/reports/nel/20190325/shopify)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 132)","(nik, [])","(origin_scheme, https)","(origin_host, pay.google.com)","(origin_port, 443)","(group_name, InstantbuyFrontendBuyflowHttp)","(url, https://csp.withgoogle.com/csp/report-to/InstantbuyFrontendBuyflowHttp/external)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 133)","(nik, [])","(origin_scheme, https)","(origin_host, app.backinstock.org)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=Jqj2LWVFpEk5SSpWO0IjSQDknyLE1x9CjIHp%2BHV%2B3qxPif9jmrAbHfCpl28j7XkFKprKv06kyOCuh4uLGayrU54jLtTB68rEoj9xFh4KjytSKn03gTqSRDCRYL9L53%2FVnWO2zIUwMDuxs%2BQT7w%3D%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 134)","(nik, [])","(origin_scheme, https)","(origin_host, apps2.webinopoly.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=QU%2FLwVouhiwNexoDuX%2B6bQqVoTJa0KdOQZxb3OVaBOf8OoJRJJiR22m9PbrmNfSOXfTQyNau03MoHUYiloC6n%2BIr4U1eptbU%2FVMz83A6wkQirnjHOabRl7LcQbbNvQNvGRi2TQPWpkYNteBzfA%3D%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 135)","(nik, [])","(origin_scheme, https)","(origin_host, bottlebuzz.com)","(origin_port, 443)","(group_name, network-errors)","(url, https://monorail-edge.shopifysvc.com/v1/reports/nel/20190325/shopify)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 136)","(nik, [])","(origin_scheme, https)","(origin_host, cdnjs.cloudflare.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=EmW8NaInKhJX56Nt7tHkKPI3Dt%2BvIYvi%2F7zW4TyVFtNecLPdcnKcc8mLFcAIfZJILcuSbrcVBv1fpiauqiaUW%2F87WWq5uoZvxckgVTv23nwYLR56ApEx9CzbQSt95PTzvndJgSaLUA%2FQFHKFeA%3D%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 137)","(nik, [])","(origin_scheme, https)","(origin_host, www.orderlogicapp.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=AIN8T9b6LZMP3paYxfmHM6cH3IifIX3U9vEn8ER13Hw9bppWQgYa1W6ZzXhaOioGcPnHKm9cWbhAhrWaXVJvvcpKPfJDbIS35Udn9QTuxAk%2Bk0A2Pu7JmttzZ56yWw5PdQw4F%2Fow63lPqghk5vcK)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 138)","(nik, [])","(origin_scheme, https)","(origin_host, age-verification.hulkapps.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=bhjcBuh%2FNwxIzHemvgPx0B446uDdzzW6aJu9yziArfcOFb3p1dycIF9LHjGyoy9z6CXio21acIOYAJwmnAMFdMib2x842y%2BzKNhOuImI6MF0cJXN%2F55BOVBXhrFMjL1f57WtxmvRdcdpYtlq1qR3uBBiy%2B2uJw%3D%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 139)","(nik, [])","(origin_scheme, https)","(origin_host, appsolve.io)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=CjTUshcfLcsU8pcBpyx1LxkWq3RwYLhAYdGB2Qio%2BZV1o2FPeUAsuWjUQQXXW66tnDHm99%2BhABjlparCJYNM%2FHmvRSla3P%2BA1hhVj3V2jlET%2Fv9nZCFO8FGmzESgAueIC4NdbA%3D%3D)","(priority, 1)","(weight, 1)"
