Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,id,queryString,vehicleListingId
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 335)","(id, 385)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK3DB0CU4576439A7XSAH00120210609)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 336)","(id, 386)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB8FU179243U6KEWIHSR120210704)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 337)","(id, 387)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BF28B74U356092XJZJDX200120210618)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 338)","(id, 388)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB0EU106723H2FC6L300120210616)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 339)","(id, 389)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK3DB9BU3797171EWHI5A00120210515)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 340)","(id, 390)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK3DB8CU4479612I69UAPNB120210516)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 341)","(id, 391)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK36B67U213823CEZXNKC00120210529)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 342)","(id, 392)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB6GU236492BCCQ2YVL1R20210328)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 343)","(id, 393)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB0JU273481919CR35S8120210312)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 344)","(id, 394)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EBXHU264023QEM4FKF9RT20210701)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 345)","(id, 395)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB8GU049796ALJIZHUDNQ20210705)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 346)","(id, 396)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB9GU212249C50XD9CNXZ20210629)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 347)","(id, 397)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB5GU214709XLCJUHN00120210328)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 348)","(id, 398)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB0GU2378336H5WJS5AJX20210701)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 349)","(id, 399)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB7GU203078919CR35S8120210421)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 350)","(id, 400)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB8GU232007SF1MYFLPB120210704)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 351)","(id, 401)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB2GU0501212BWR07BFK120210423)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 352)","(id, 402)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB7JU062319XG42HVSAB120210702)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 353)","(id, 403)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB6GU236492BCCQ2YVL1R20210328)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 354)","(id, 404)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB0JU273481919CR35S8120210312)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 355)","(id, 405)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EBXHU264023QEM4FKF9RT20210701)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 356)","(id, 406)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB8GU049796ALJIZHUDNQ20210705)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 357)","(id, 407)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB9GU212249C50XD9CNXZ20210629)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 358)","(id, 408)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB5GU214709XLCJUHN00120210328)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 359)","(id, 409)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB7GU203078919CR35S8120210421)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 360)","(id, 410)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB8GU232007SF1MYFLPB120210704)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 361)","(id, 411)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB2GU0501212BWR07BFK120210423)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 362)","(id, 412)","(queryString, ?rows=25&make=Toyota&model=Avalon&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB7JU062319XG42HVSAB120210702)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 363)","(id, 413)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB8GU232007SF1MYFLPB120210704)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 364)","(id, 414)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=200&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BD1EB2GU0501212BWR07BFK120210423)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 365)","(id, 415)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB8HU247740UM3EKW0GYH20210113)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 366)","(id, 416)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB1GU0537856G9R83IKP120210516)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 367)","(id, 417)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB1HU059202EPMAQSYJGH20210610)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 368)","(id, 418)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB8JU059932QOGH42400120210517)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 369)","(id, 419)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB7GU232273T7HP46L00120210624)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 370)","(id, 420)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB8JU063351SI4TWRY00120210616)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 371)","(id, 421)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB4GU213941XN8Y4747D120210704)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 372)","(id, 422)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB2GU051964DG2FN7C39120210606)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 373)","(id, 423)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB5GU24032481IJHLE00120210427)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 374)","(id, 424)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB8GU2331908YF4I8CVN120210529)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 375)","(id, 425)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB9GU195727Z9XW0FAIV220210701)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 376)","(id, 426)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB2HU264873RKQOBCJGSA20210131)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 377)","(id, 427)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB4GU049665CPODPFD00120210312)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 378)","(id, 428)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB0GU2260698TJYQLDWF120210706)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 379)","(id, 429)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB1GU207854TX6URNI47120210701)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 380)","(id, 430)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB8GU232007SF1MYFLPB120210704)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 381)","(id, 431)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BD1EB2GU0501212BWR07BFK120210423)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 382)","(id, 432)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB1GU20846889LABRHOQ120210608)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 383)","(id, 433)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 4T1BK1EB3GU2224672C4I0EJ00120210524)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 384)","(id, 434)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&yearMin=2016&mileageMax=90000&radius=500&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BZ1FB2KU038477JPAMPMA00120210610)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 385)","(id, 435)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&yearMin=2016&mileageMax=90000&radius=500&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1D21FB6LU016481P5HDIO300120210519)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 386)","(id, 436)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&yearMin=2016&mileageMax=90000&radius=500&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1DZ1FBXLU055828MZ0Z7NFMI120210323)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 387)","(id, 437)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&yearMin=2016&mileageMax=90000&radius=500&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1CZ1FB1LU046642EYH94PV00120210618)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 388)","(id, 438)","(queryString, ?rows=25&make=Toyota&model=Avalon&trims=Limited+Edition&zip=24060&noAccidents=true&priceMin=1&yearMin=2016&mileageMax=90000&radius=500&dynamicRadius=true&sort=BEST)","(vehicleListingId, 4T1BK1EB6HU247946TYVDKQDCX120210605)"
