PID,DN,DP,TN,RL,_id,rule_id,config_id,priority,config_result,namespace
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1399)","(_id, 1617)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, up_aura_enabled_ios)","(priority, -1)","(config_result, ChN1cF9hdXJhX2VuYWJsZWRfaW9zEgIgABoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wFggooI)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1400)","(_id, 1618)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, use_document_dir_for_all_content)","(priority, -1)","(config_result, CiB1c2VfZG9jdW1lbnRfZGlyX2Zvcl9hbGxfY29udGVudBICIAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BOEJgsaQI)","(namespace, 66)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1401)","(_id, 1619)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, use_document_dir_for_auth_content)","(priority, -1)","(config_result, CiF1c2VfZG9jdW1lbnRfZGlyX2Zvcl9hdXRoX2NvbnRlbnQSAiAAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AThCYK+kCA==)","(namespace, 66)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1402)","(_id, 1620)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, use_dynamically_delivered_vp9_software_decoders)","(priority, -1)","(config_result, Ci91c2VfZHluYW1pY2FsbHlfZGVsaXZlcmVkX3ZwOV9zb2Z0d2FyZV9kZWNvZGVycxICIAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BOANg2cwN)","(namespace, 3)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1403)","(_id, 1621)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, use_snap_sqlite_for_database_access)","(priority, -1)","(config_result, CiN1c2Vfc25hcF9zcWxpdGVfZm9yX2RhdGFiYXNlX2FjY2VzcxICIAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BOANgyP8B)","(namespace, 3)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1404)","(_id, 1622)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, user_ad_id_ttl_millis)","(priority, -1)","(config_result, ChV1c2VyX2FkX2lkX3R0bF9taWxsaXMSBhCAkPvTCRoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wFg8nY=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1405)","(_id, 1624)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, user_story_ad_enabled)","(priority, -1)","(config_result, ChV1c2VyX3N0b3J5X2FkX2VuYWJsZWQSAiABGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWDwdg==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1406)","(_id, 1625)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, video-transcoding-encoder-general)","(priority, -1)","(config_result, CiF2aWRlby10cmFuc2NvZGluZy1lbmNvZGVyLWdlbmVyYWwSAjIAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWD02gI=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1407)","(_id, 1626)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, video-transcoding-encoder-hisilicon)","(priority, -1)","(config_result, CiN2aWRlby10cmFuc2NvZGluZy1lbmNvZGVyLWhpc2lsaWNvbhICMgAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BYPLaAg==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1408)","(_id, 1627)","(rule_id, DLNXgmxpTkKArD/sebd8+A==)","(config_id, video-transcoding-encoder-qualcomm)","(priority, 0)","(config_result, CiJ2aWRlby10cmFuc2NvZGluZy1lbmNvZGVyLXF1YWxjb21tEiIyIBIeCgsKB3Byb2ZpbGUQCAoPCgttYXgtYmZyYW1lcxABGgAgkBwqEAyzV4JsaU5CgKw/7Hm3fPhg89oC)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1409)","(_id, 1628)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, video-transcoding-encoder-samsung)","(priority, -1)","(config_result, CiF2aWRlby10cmFuc2NvZGluZy1lbmNvZGVyLXNhbXN1bmcSAjIAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWDx2gI=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1410)","(_id, 1629)","(rule_id, lm0J4WrhSR2opoz1Ma/UJw==)","(config_id, video-transcoding-level-1)","(priority, 0)","(config_result, Chl2aWRlby10cmFuc2NvZGluZy1sZXZlbC0xEhYyFBISCOgCEIAFGB4ggOowKgQIARABGgAgkBwqEJZtCeFq4UkdqKaM9TGv1Cdg9XY=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1411)","(_id, 1630)","(rule_id, CQfVKGuGSwCtcYcucdCd+g==)","(config_id, video-transcoding-level-2)","(priority, 0)","(config_result, Chl2aWRlby10cmFuc2NvZGluZy1sZXZlbC0yEhYyFBISCOgCEIAFGB4g0JZRKgQIARABGgAgkBwqEAkH1ShrhksArXGHLnHQnfpg83Y=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1412)","(_id, 1631)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, video-transcoding-level-3)","(priority, -1)","(config_result, Chl2aWRlby10cmFuc2NvZGluZy1sZXZlbC0zEhYyFBISCOADENAFGB4ggNRhKgQIARABGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWDxdg==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1413)","(_id, 1632)","(rule_id, JdXo7A9KRbCXbbZJP3jtrw==)","(config_id, video-transcoding-level-3)","(priority, 1)","(config_result, Chl2aWRlby10cmFuc2NvZGluZy1sZXZlbC0zEhYyFBISCOADENAFGB4g4JFDKgQIARABGggYDiABKgIIBSCQHCoQJdXo7A9KRbCXbbZJP3jtrzABYO92)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1414)","(_id, 1633)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, video-transcoding-level-5)","(priority, -1)","(config_result, Chl2aWRlby10cmFuc2NvZGluZy1sZXZlbC01EhcyFRITCNAFEIAKGB4ggJL0ASoECAEQARoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wFgla4B)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1415)","(_id, 1634)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, video-transcoding-level-6-5)","(priority, -1)","(config_result, Cht2aWRlby10cmFuc2NvZGluZy1sZXZlbC02LTUSFzIVEhMIwAcQsA0YHiDAn6sDKgQIARABGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWDytQg=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1416)","(_id, 1636)","(rule_id, BaXRwkg6RlydRvBt2EWvMA==)","(config_id, video_metadata_cache_max_size)","(priority, 0)","(config_result, Ch12aWRlb19tZXRhZGF0YV9jYWNoZV9tYXhfc2l6ZRICEAEaACCQHCoQBaXRwkg6RlydRvBt2EWvMDgBYP2gCg==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1417)","(_id, 1637)","(rule_id, g3MwWg+ZT0SvicV27loXDw==)","(config_id, video_psnr_metrics_report_percentage)","(priority, 0)","(config_result, CiR2aWRlb19wc25yX21ldHJpY3NfcmVwb3J0X3BlcmNlbnRhZ2USBR3NzEw9GgAgkBwqEINzMFoPmU9Er4nFdu5aFw84AWDx8gE=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1418)","(_id, 1639)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, videochat-avc)","(priority, -1)","(config_result, Cg12aWRlb2NoYXQtYXZjEgIIAxoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wE4AWCLvgU=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1419)","(_id, 1640)","(rule_id, W7v76Ga3R+yr6ybH8Gyx+A==)","(config_id, videochat-hevc)","(priority, 0)","(config_result, Cg52aWRlb2NoYXQtaGV2YxICCAMaACCQHCoQW7v76Ga3R+yr6ybH8Gyx+DgBYITCBQ==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1420)","(_id, 1641)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, videochat-vp8)","(priority, -1)","(config_result, Cg12aWRlb2NoYXQtdnA4EgIIAxoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wE4AWCswQU=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1421)","(_id, 1643)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, webview_loading_metric_enabled)","(priority, -1)","(config_result, Ch53ZWJ2aWV3X2xvYWRpbmdfbWV0cmljX2VuYWJsZWQSAiABGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWDodg==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1422)","(_id, 1644)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, webview_resource_request_intercept_blacklist)","(priority, -1)","(config_result, Cix3ZWJ2aWV3X3Jlc291cmNlX3JlcXVlc3RfaW50ZXJjZXB0X2JsYWNrbGlzdBIQKg5hZC5kb3VibGVjbGljaxoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wFg53Y=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1423)","(_id, 1645)","(rule_id, J1sNrmF6Sxqyr2FDoXoMCw==)","(config_id, zero_rating_buckets)","(priority, 1)","(config_result, ChN6ZXJvX3JhdGluZ19idWNrZXRzEtcKMtQKEtEKCg5nY3Muc2MtY2RuLm5ldBIMbGVucy1zdG9yYWdlEgpzbmFsbGVyeS1tEgpicm9hZGNhc3RzEghwdXJpa3VyYRIfYWQtbWFuYWdlci1jcmVhdGl2ZXMtcHJvZHVjdGlvbhIJZ2VvZmlsdGVyEhhzbmFwY3JhZnQtcHJvZC1yZXNvdXJjZXMSCnNuYWxsZXJ5LXQSCnNuYWxsZXJ5LW8SD3NuYXAtdXBsb2Fkcy11cxIPc25hcC11cGxvYWRzLWV1EhFzbmFwLXVwbG9hZHMtYXNpYRIUc25hcC11cGxvYWRzLXNhZWFzdDESEmdlb2ZpbHRlci1jb21wcmVzcxIKYWN0aW9ubW9qaRIfYWQtbWFuYWdlci1jcmVhdGl2ZXMtcHJvZHVjdGlvbhIPYml0bW9qaS1idWlsZGVyEhFjb250ZXh0LXJlc291cmNlcxItZmVlbGluc29uaWNlLWhyZC1zZWxmc2VydmUtdW5sb2NrYWJsZXMtYXNzZXRzEg9nZW9maWx0ZXItZm9udHMSEmhlbHB2aWRlb3Mtc3RhZ2luZxIKbW9iaWxlLW9kZxIMb2RnX3RlbXBsYXRlEhZzYy1vbi1kZW1hbmQtcmVzb3VyY2VzEhZzYy1vbi1kZW1hbmQtcmVzb3VyY2VzEhBzdGlja2VyLXBhY2tzLXNjEhZwcm9kLWRvd25sb2FkLW1lZGlhLXVzEhZwcm9kLWRvd25sb2FkLW1lZGlhLWV1EhZwcm9kLWRvd25sb2FkLW1lZGlhLWFwEhdib2x0LXByb2QtZ2NzLWFzLWVhc3QtMRIcYm9sdC1wcm9kLWdjcy1hcy1ub3J0aGVhc3QtMRIYYm9sdC1wcm9kLWdjcy1hcy1zb3V0aC0xEhxib2x0LXByb2QtZ2NzLWFzLXNvdXRoZWFzdC0xEhxib2x0LXByb2QtZ2NzLWF1LXNvdXRoZWFzdC0xEhdib2x0LXByb2QtZ2NzLWV1LXdlc3QtMRIXYm9sdC1wcm9kLWdjcy1ldS13ZXN0LTISF2JvbHQtcHJvZC1nY3MtZXUtd2VzdC0zEhdib2x0LXByb2QtZ2NzLXNhLWVhc3QtMRIeYm9sdC1wcm9kLWdjcy11cGxvYWQtYXMtZWFzdC0xEiNib2x0LXByb2QtZ2NzLXVwbG9hZC1hcy1ub3J0aGVhc3QtMRIfYm9sdC1wcm9kLWdjcy11cGxvYWQtYXMtc291dGgtMRIjYm9sdC1wcm9kLWdjcy11cGxvYWQtYXMtc291dGhlYXN0LTESI2JvbHQtcHJvZC1nY3MtdXBsb2FkLWF1LXNvdXRoZWFzdC0xEh5ib2x0LXByb2QtZ2NzLXVwbG9hZC1ldS13ZXN0LTESHmJvbHQtcHJvZC1nY3MtdXBsb2FkLWV1LXdlc3QtMhIeYm9sdC1wcm9kLWdjcy11cGxvYWQtZXUtd2VzdC0zEh5ib2x0LXByb2QtZ2NzLXVwbG9hZC1zYS1lYXN0LTESIWJvbHQtcHJvZC1nY3MtdXBsb2FkLXVzLWNlbnRyYWwtMRIeYm9sdC1wcm9kLWdjcy11cGxvYWQtdXMtZWFzdC0xEh5ib2x0LXByb2QtZ2NzLXVwbG9hZC11cy1lYXN0LTQSHmJvbHQtcHJvZC1nY3MtdXBsb2FkLXVzLXdlc3QtMRIaYm9sdC1wcm9kLWdjcy11cy1jZW50cmFsLTESF2JvbHQtcHJvZC1nY3MtdXMtZWFzdC0xEhdib2x0LXByb2QtZ2NzLXVzLWVhc3QtNBIXYm9sdC1wcm9kLWdjcy11cy13ZXN0LTEaACCQHCoQJ1sNrmF6Sxqyr2FDoXoMCzABOERg9t8J)","(namespace, 68)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1424)","(_id, 1646)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, zoom_button_style)","(priority, -1)","(config_result, ChF6b29tX2J1dHRvbl9zdHlsZRIHKgVURVhUMRoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wE4AWDqlwY=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1425)","(_id, 1647)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, zoom_view_enabled)","(priority, -1)","(config_result, ChF6b29tX3ZpZXdfZW5hYmxlZBICIAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BOAFg65cG)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1426)","(_id, 1648)","(rule_id, AAAAAAAAAAAAAAAAAAAAAQ==)","(config_id, DF_PU_QUALITY_MODERATION_DEMOTION)","(priority, 0)","(config_result, CiFERl9QVV9RVUFMSVRZX01PREVSQVRJT05fREVNT1RJT04S4QE63gEKDwoHU1RPUllfVxIEMC4wMQoQCglTVUdHRVNUX1cSAzAuNQoYChNFVklEX1NfU05BUFNfTUlEX1NREgEzChEKCkNPTV9TUEFNX1cSAzAuNAoPCghSRUpFQ1RfVxIDMC4xCgwKB2dyb3VwSWQSATUKGQoTRVZJRF9BX1NOQVBTX01JRF9TURICMzAKDwoHRU5BQkxFRBIEVHJ1ZQoTCgxleHBlcmltZW50SWQSAzIwMgoPCgdNQVhfREVNEgQwLjAxChsKElJBVEUyUFJfTUlEX1NRVUFTSBIFMC4wMzUqEAAAAAAAAAAAAAAAAAAAAAE4BWCpEw==)","(namespace, 5)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1427)","(_id, 1649)","(rule_id, AAAAAAAAAAAAAAAAAAAAAQ==)","(config_id, SNAP_ADS_ADS_IN_SHOWS_MUSHROOM)","(priority, 0)","(config_result, Ch5TTkFQX0FEU19BRFNfSU5fU0hPV1NfTVVTSFJPT00SNDoyCg8KB2VuYWJsZWQSBHRydWUKEQoMZXhwZXJpbWVudElkEgEwCgwKB2dyb3VwSWQSATAqEAAAAAAAAAAAAAAAAAAAAAE4BWC1Ew==)","(namespace, 5)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1428)","(_id, 1650)","(rule_id, pT24Z8LTQ3GR6xrqBwAi+g==)","(config_id, video_black_snap_metrics_report_percentage)","(priority, 5)","(config_result, Cip2aWRlb19ibGFja19zbmFwX21ldHJpY3NfcmVwb3J0X3BlcmNlbnRhZ2USBR1vEoM6GgAgkBwqEKU9uGfC00Nxkesa6gcAIvowBTgBQi9DQU1FUkFfSU5DUkVBU0VfU0FNUExFX1JBVEVfQkxBQ0tfVklERU9fTUVUUklDU0gWYO12)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1429)","(_id, 1651)","(rule_id, S97NLqeOSnuEP3dZmzqSqw==)","(config_id, transcoding_io_thread)","(priority, 0)","(config_result, ChV0cmFuc2NvZGluZ19pb190aHJlYWQSAiAAGgAgkBwqEEvezS6njkp7hD93WZs6kqtCFVRSQU5TQ09ESU5HX0lPX1RIUkVBREgXYP12)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1430)","(_id, 1652)","(rule_id, N2vfjc+LSWGPEUIM9uXjAQ==)","(config_id, jyu-os-test)","(priority, 4)","(config_result, CgtqeXUtb3MtdGVzdBIOKgxoZXZjX2V4cF92YWwaACCQHCoQN2vfjc+LSWGPEUIM9uXjATAEQiNBTkRST0lEX0NJUkNVTVNUQU5DRV9FTkdJTkVfUk9MTE9VVEgFYMB3)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1431)","(_id, 1653)","(rule_id, o2IvsQd3SuenWSAjb5aYLQ==)","(config_id, ANDROID_CRONET_CACHE_SIZE_LIMIT)","(priority, 2)","(config_result, Ch9BTkRST0lEX0NST05FVF9DQUNIRV9TSVpFX0xJTUlUEgQIgIBAGgkYBiAEKgMIgAggkBwqEKNiL7EHd0rnp1kgI2+WmC0wAkIdTURQX0NST05FVF9SRVNVTUFCTEVfRFdPTkxPQURIS2DDeQ==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1432)","(_id, 1654)","(rule_id, RVnf51YhR8WI99uw4gwqhQ==)","(config_id, camera_android_preload_preview_classes)","(priority, 0)","(config_result, CiZjYW1lcmFfYW5kcm9pZF9wcmVsb2FkX3ByZXZpZXdfY2xhc3NlcxICIAAaACCQHCoQRVnf51YhR8WI99uw4gwqhUImQ0FNRVJBX0FORFJPSURfUFJFTE9BRF9QUkVWSUVXX0NMQVNTRVNIDGDcew==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1433)","(_id, 1656)","(rule_id, Zusftu1ZQheFu1VJJcpE+Q==)","(config_id, CLUSTER_TO_RESOLUTION_EXP1)","(priority, 0)","(config_result, ChpDTFVTVEVSX1RPX1JFU09MVVRJT05fRVhQMRIDEKoGGgAgkBwqEGbrH7btWUIXhbtVSSXKRPlCJkxFTlNfQ09SRV9JTUFHRV9DTFVTVEVSX1RPX1JFU19FWFAwX0M2SAFg9X4=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1434)","(_id, 1657)","(rule_id, AmqIX+xFSWmSz2hMAT8aQw==)","(config_id, CLUSTER_TO_RESOLUTION_EXP2)","(priority, 0)","(config_result, ChpDTFVTVEVSX1RPX1JFU09MVVRJT05fRVhQMhIKKgg2MzAsMTEyMBoAIJAcKhACaohf7EVJaZLPaEwBPxpDQiZMRU5TX0NPUkVfSU1BR0VfQ0xVU1RFUl9UT19SRVNfRVhQMF9DNkgJYO1/)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1435)","(_id, 1658)","(rule_id, U5YABH+2RtaDp4s4fw4nqQ==)","(config_id, ab_mesh_service_rollout)","(priority, 0)","(config_result, ChdhYl9tZXNoX3NlcnZpY2Vfcm9sbG91dBICIAEaACCQHCoQU5YABH+2RtaDp4s4fw4nqTgBYNyxAw==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1436)","(_id, 1659)","(rule_id, QTAFOXnGS8KdEELY246YIQ==)","(config_id, samsung_camera_sdk_composite_low_light)","(priority, 0)","(config_result, CiZzYW1zdW5nX2NhbWVyYV9zZGtfY29tcG9zaXRlX2xvd19saWdodBICIAAaACCQHCoQQTAFOXnGS8KdEELY246YITgBQiJDQU1FUkFfQU5EUk9JRF9TREtfQVVUT19OSUdIVF9NT0RFSB5gh/0D)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1437)","(_id, 1660)","(rule_id, fy7PZ/lVSq+rv9gRxFe6kg==)","(config_id, samsung_camera_sdk_night_mode)","(priority, 0)","(config_result, Ch1zYW1zdW5nX2NhbWVyYV9zZGtfbmlnaHRfbW9kZRICIAEaACCQHCoQfy7PZ/lVSq+rv9gRxFe6kjgBQiJDQU1FUkFfQU5EUk9JRF9TREtfQVVUT19OSUdIVF9NT0RFSB5giv0D)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 1438)","(_id, 1661)","(rule_id, KGN/+XwKS/ekdc3fNRew0w==)","(config_id, ANDROID_DIRECT_SHARE_COF)","(priority, 0)","(config_result, ChhBTkRST0lEX0RJUkVDVF9TSEFSRV9DT0YSAiABGgAgkBwqEChjf/l8Ckv3pHXN3zUXsNM4CEIUQU5EUk9JRF9ESVJFQ1RfU0hBUkVIKWCImwQ=)","(namespace, 8)"
