PID,DN,DP,TN,RL,_id,pb,timestamp,operation_status
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 95)","(_id, 95)","(pb, CNHIx8+iLxABGgEwIm0Aeg8Ec9qOOXbwYwmi/9Fvw3+rOOQWxKoypmGsoM0KTY4TpEtg2qcUUvtsUqiwf+idy0A59lltIizmNDbAtbpLdDgdrpbmL4uQxZ7JYVNXIbzzQ4ml62orkws9Vwphnqf0jrAjpn60ibL2m5Vy)","(timestamp, 1624201356369)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 96)","(_id, 96)","(pb, CI704JGjLxABGgEwIm4Aeg8Ec27Of1MteZXlfQYHuAi/Gv7oUXPziwWrwCzd1qRjrlN0zreU4pTl1mr4IpL2ZkK8T5gWgKC9DIi0vyTk9qp9L0+ZnoiTDL//oygUAmIbsqoevt1TVbUAM+wZm4Z+dafyew6ELttGTHe3Cg==)","(timestamp, 1624340183566)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 97)","(_id, 97)","(pb, CPeO5qejLxABGgEwIm4Aeg8Ec9nPzb7a1c7tKkWeXyCJCHQZ/HKT+KCuy/eWoMykdTRuCTWEhMiAuAzvgZCeYCP1+cFltan+zwgp8Fa3gh8hBwF3BjpuJ5jKsu59rG5gHBhneXMSWBzlA4hiQwP1XJVhN+HvfCDVWM1xnQ==)","(timestamp, 1624386406263)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 98)","(_id, 98)","(pb, COqOnNqjLxABGgEwIm4Aeg8Ec519jPs7rEJG+2svY8+GAFtd7r5Tb5cO7KWZjRhofVYgbnY645Q4CAIvtRU2CQVFrVOhZtMLUNZLE0+UChv7r8rUTOpDPK3fjygIqHXUrLlWkTZuCMDbNxzd3T3yPrNvFUl/4vo9lCOdNQ==)","(timestamp, 1624492148586)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 99)","(_id, 99)","(pb, CKaGndqjLxABGgEwIm4Aeg8Ec2AaWqlWOyk8MviR8p3P8TnqsQ4dC1nLPfW2F6E/wGWJyaZy5qLESOd0uMzZx6EoyJV8sOFGTcSvq/978p6NSjaxAIj3RaPowzi5iZZVV9uZICxpAszit85fKrqx24vMCIDFB37RzHThOw==)","(timestamp, 1624492163878)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 100)","(_id, 100)","(pb, CJTByoWkLxABGgEwIm4Aeg8Ec3sSyHJpfj+zqnRx2Dxe2q0MYIhla0ywwMrqNj8NTSRZ1otgg6YDuH1bB73CKpklJyWTh8fKco2Mppd45pR7n+RTIyCh+0K9RrrHqt4IOYx20uHK1XWbrnGY9EgPTnmNjWEDq4GAqkZJ8w==)","(timestamp, 1624583086228)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 101)","(_id, 101)","(pb, CNHxmI+kLxABGgEwIm4Aeg8Ec8f0sGqqngrq9NBnnju5n50QmcM07PVN06XEeePULwzwBT+QC+6Z7sTC3+Uos1lTI1L6PTQnRZVfIfYhqFQm1OqH67q8i7BWPctKpHYTiXvMJqJfDn2XdaQpfaQ+wxymAKEYyRyNelLtYA==)","(timestamp, 1624603244753)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 102)","(_id, 102)","(pb, CMK98LukLxABGgEwIm4Aeg8Ec/PEI5uRpnzc3IM/c44d2EcpodMNpwRlWdnjneyFkRChFDZXVxBAWe8Z0DTg12YE9lIw/iSBhcr4JiMqyH3wamU3IZN9SR04gKgH3LaMJKEA2tXg9RmfKmqEyc/0rn/xOh5QSFv/poP5yA==)","(timestamp, 1624696954562)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 103)","(_id, 103)","(pb, CNaa8bukLxABGgEwIm4Aeg8Ec9jBWMnUdcs+jV0UtHBYuC5CPIDGZC/T9seWJAqVUBMzR7N4UAcv0sWYuyiVhDSgly6lhD4OxVwuvZqLFLjR0D59XdibcMA2+c65zTzCynnTP9q0d8+NlVIydYOyCAwwKLUn6FZfAFxnZw==)","(timestamp, 1624696966486)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 104)","(_id, 104)","(pb, CIzhse6kLxABGgEwIm0Aeg8Ec3QchDDiG42gErijcZocBIqky1XOR9Qv7jSoFPhOZpB5yuy/4ps0DFCbNU+i+Vsvp1wa1DBCITjpZE7QV1+4ApsKDIvgFOAmWEzPyy9gOQ+SL654PL5smkk0mTvW8qFz8hA0Oy5g+kTJ)","(timestamp, 1624802881676)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 105)","(_id, 105)","(pb, CJ64go2lLxABGgEwIm4Aeg8Ec7N2pka8XDv5Vv8V7x3y3aakmmFbKYhP57x5TogVEfuEnEBQ3FJ4GjOPvMsSu+DTcWyRbi/zS2iEaymgrCdM+F9C+u5WSszfHsLTNJlDXR/CJaqNDSY8zHLMhkCIN1tjr3uZM83bMP8frw==)","(timestamp, 1624867118110)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 106)","(_id, 106)","(pb, CNfJwK6lLxABGgEwIm4Aeg8Ec4v64rCrb3DNu8UEKWAW07hPbDqpra790zu5gWR2PtfXNoDkbHMK546/ndcOI2ToEost/g5YODYDLXuzsNrPWO32ftOU7dQIhUKZK1ghRvUE940/Zk20WZgnToECWES6Z5tPi4ZJxamYaQ==)","(timestamp, 1624937342167)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 107)","(_id, 107)","(pb, CJizweOlLxABGgEwIm0Aeg8Ec8iYBqqEehGaIOUDppvoyF+IKBL9Q5FpLgKoPv1VU3pX9A6KZgmAZch7/mGuiCnJUfOqlb1/FgmCE0vEMoVdWw748GUHNmV5X2ru5N91b6bYpXVVRmkbKLLojN+jT+rbU8rM5KRZKsyF)","(timestamp, 1625048504728)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 108)","(_id, 108)","(pb, CJGX3eylLxABGgEwIm4Aeg8Ec7DLS+DNYomS9sozx7h3FVHteYHE9SkdQptRasDDnNUKOxDavVAnFU6IpMxzpDNaxNHstsgL19gEUMGLth6+rKSB3G/19QPCedTiHtPk3WvM0NQJNT3FlFPKAmf+wonTaViUcSA02eBcow==)","(timestamp, 1625067834257)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 109)","(_id, 109)","(pb, CPSN2oKmLxABGgEwIm0Aeg8Ec4ntpXZGL4QOmVY25AzvTo7FdDSUz86yrJyqLHjfa/0Jnf85N0QsJlYqOKyWej5jc5SbrnWhU2shupb1n94M9Ocm9CKwEpVGRgPxIwkucFx47pNzfBoMNOQIKSmT2W4atIsCWLGR3zVv)","(timestamp, 1625113921268)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 110)","(_id, 110)","(pb, CJu3i6ymLxABGgEwIm4Aeg8Ec2ipWBtKT7INfAF9caTkBXY26i7S9EWjosuRI97MdgC5K89lkEN+NGZegVtQdVgC5Z+W6n8vuZFm6r4K7obdd2LcsqcnMwmIQjAD5Z+OGFne12Iy2FAyrsbG4sp+RywPwI4xdGk0eaI55g==)","(timestamp, 1625200712603)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 111)","(_id, 111)","(pb, COi3z7CmLxABGgEwIm4Aeg8Ec6ln8Kj72Es4IAsHG/kEeKBn/03YP1KjNGvfQ3BESrOHnRF2VN1jqO4+NGHcDn8Ok3CebTbMP6nKonbUgU8QoarVx+cWhkPeRBopheb93mdJx2X42w5pCxK62RaD9Si7mNPBaj9XqTTtOg==)","(timestamp, 1625210215400)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 112)","(_id, 112)","(pb, CMihr92mLxABGgEwIm4Aeg8EcwQtJi/smUByvt7BZa+lbfLbLvZ4+oQj7iUHjhv3J8Esh5zjM3vfbBaX3ES9VSgoNF0PBPinTDymRvOq9m5hYRCmUEkEwrgNayXIzc9NroybIfjAeRGarsAR/Kw8SBgcrgcP+2qPQuiRgg==)","(timestamp, 1625304060104)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 113)","(_id, 113)","(pb, CJXer92mLxABGgEwIm4Aeg8Ec7o/nBTkYdu/s0LZ6kZEkeKG1KMz5T1vRr36SV3GpqXWG6YyaSSwwQKf/WLffF3HIPjdYK1DCXaa0bPg6HOgu2UjKoPvxetOVOJmJIBGu33pvLAeVlZPlw+/ywXef7WvD4jYpC5677zABA==)","(timestamp, 1625304067861)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 114)","(_id, 114)","(pb, CK2GsN2mLxABGgEwImwAeg8Ec970HGRYWs9RbFVQDUk4PIcNfbtHulLbYiWH4Bu0ly5bRQ4ZDLmgN9DJqzYhJcL4UaNahc6cI8SvZVGrBa0QEG40TFB7xgq/xWmv4OIULvuUvG2L3CM0zN41CJR+Sawf3REIMZSSL/A=)","(timestamp, 1625304073005)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 115)","(_id, 115)","(pb, CK3MjIenLxABGgEwIm4Aeg8Ec13BH59+/UhfA1E48XME/ySRJ4cwPIpScZZPQwWmeBPvca3qDCOGv5MPbFXabnG7SNU6DM35nz2OLKVj1gQd2mjfbBaeHkErkJk0TKOc0Uochhm5zWt4GE9pddGaSgB3RMQC/K1uLjgkqg==)","(timestamp, 1625391572525)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 116)","(_id, 116)","(pb, CIPX8r6nLxABGgEwIm4Aeg8Ec3uISENxIK6Zc5M7bVEJAk6HnpbXRl1Thh0Lihn+hciIrrEtoTekzCzY2tuy/CYfr6VFuit7mVB8udBT+V5/ALFrtFrkiMfSoZOKwboxChkfyrEIJESZC6A44jN19HFZhDOZkl8dazlttQ==)","(timestamp, 1625508588419)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 117)","(_id, 117)","(pb, CLG80OinLxABGgEwIm0Aeg8Ec/IJRC3esVYYvrJwSzxJ0ViC/GHlCNlRDuz1x2YNGjoT2ti57gcvz2g5qDGUEV6u915HPlUzdxx+QZ+Q2PNKrYOExIdnp7czksYlXTG5LXAoDmfhv9votlqUrOV8iYDLQvFaVpEbnpYy)","(timestamp, 1625596108337)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 118)","(_id, 118)","(pb, CK+Ug/inLxABGgEwIm0Aeg8Ec1grFhfBih4M4ckMRpIL8e+YJ9R6c1G5R3oaPpIvNI1plkNJkfgCeVSjqLtFzoqA8IoKK369RKT7dkZJqYUYgO/YaWTW+DfE82zvrPhgAWP+rqbW2w2kgcwWtiSUYPJCY1b12PH8mZC1)","(timestamp, 1625628396079)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 119)","(_id, 119)","(pb, CIW8nZ6oLxABGgEwIm0Aeg8EczOUcV33L3vSxVKiyrAePx9r+HS7THI4sX82XYdgZhRz8nK4oaxmPw136Q+09j/BjTJWEozc5cirSz1mcHoI5fUQfCyC15WR2p7ekBwoAvE/KXeADzXN9DQZ19nayPoAp00AgeIUdw91)","(timestamp, 1625708518917)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 120)","(_id, 120)","(pb, CLLEt86oLxABGgEwIm0Aeg8Ec4/4jswhQh/rPxE6dxPoGR9vIWvSOXOJdXa8Yvy9at04GjJ87D76tXK7wWqT9Iocs5plbEChpCPgLzSPpr4aCghk2XxYC5ZtzGHkZLHU2PjzdyiJIVDbW1QacLvO6Bwtf9Wui+1LgbEe)","(timestamp, 1625809609266)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 121)","(_id, 121)","(pb, CI6epNyoLxABGgEwIm0Aeg8Ec5wHPkUUEpOphFkL8s8J3hQJGbWLSNdQfgzzg50KHdsIRyC3Wa3GAQAPgQcoO3atQFh29Ta9K41xrP+2sA9E7AP/EOAhkmqxYX39fDLGPjThd9zYDV/4H8ha8NqfeWpoMOKAmeW82O94)","(timestamp, 1625838653198)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 122)","(_id, 122)","(pb, CI+npYCpLxABGgEwIm0Aeg8Ec980Z+DA75tUCWGDW1mk3neeJOr8cbeEUvQhOrZ3RThQMBBkjbTJGp9VAaXCVF3H2U/W+kR3NzMh871YG1ow3RjdTBK8ZjAOCYhYFRTaIm4LngwlDYtNto0HPdl246dSef+Q2iWavrU2)","(timestamp, 1625914168207)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 123)","(_id, 123)","(pb, CN6LrIipLxABGgEwIm4Aeg8Ec/Uf7tOH55KDfqmHRH29qsYNim4cNQnQqsKRI0fYu2ZUMEHJ3MssnNa0TZQbx2ELl71NdVpkhFy11FKAfFgldfiILLoRixIG2QLrSUuUefL5nLRMkP28v9G11q7JRxfnlC0FlwMzShGhEQ==)","(timestamp, 1625931056606)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 124)","(_id, 124)","(pb, COjDj6+pLxABGgEwIm0Aeg8Ec7e1UFLLTTJCf2d0rIuXJYbXLgKPHzGYo/0g0gjMZIh41YwyJB5ewyLKnf+oF+RuVYI3xm+diziGDkY0FJpu4Biyv6NIBy8HWCme5fYDuQELJKbJ+3pUpBFIgsgIcxCO6l5yG/RrA01r)","(timestamp, 1626012377576)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 125)","(_id, 125)","(pb, COyv79epLxABGgEwIm0Aeg8Ec0u3/fpvQq2DDlT+zP1N/RhnT5kp7Eb4sl16rBlWOf+n+N4fm0vVyn1qO7S6A84CaYxtAHDO1ajRnOu+070Es1xDZ7iCUhBdAeNQtK0UERFhatldCSy/y+FV7aA8t8TCubePMnWI9Rk3)","(timestamp, 1626097833964)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 126)","(_id, 126)","(pb, CNHS4/ipLxABGgEwIm4Aeg8EczsY+1KdYQK4RxM1qiZ0p0FbeBqAuG6slWr3lhYKmYNSyU/jHiQA/w9K7wdpkOJ1q/pk4zyrbq8S33zBvpvuiFm7RYdjooplpu/P7VFOlljqcYR+vvdpsbNZlXPd8i5PIJHf6swawIAzbA==)","(timestamp, 1626166847825)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 127)","(_id, 127)","(pb, CK7ggYOqLxABGgEwIm0Aeg8EcxXTZ3jceXucnfXiLF4dpUIlSGrXCZwt79GDXIodWsGaKkyj8H0XoOpLkpplVvRfTjpm90pI/gI2XyilTdNTwvh9Djg5BOv5PQcXVwwLei8G56BlI6WOK3LqflCmCjYIoxEC5dXaHjCD)","(timestamp, 1626188312622)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 128)","(_id, 128)","(pb, CMr0uaeqLxABGgEwIm0Aeg8EcwX56mo8EnwpUvAmweI7z1mZWgIewU6ScoIEd7w3gjHXIbqmeo3fyicmPa9t5QXU+Ydy6umk3i/4Nd1wTgUqI2SIRdMBflKe+WrBFU+hYJVqWxErj7/V63mdn7tiP6S5+KI/HfI1eKtX)","(timestamp, 1626264730186)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 129)","(_id, 129)","(pb, CI7x3LCqLxABGgEwIm0Aeg8Ec8mA02taeOnph8Ir52x+7GFDyEypEXWQlZVoUITaYXozaa1/XVzCUGcm9HoweZ24i9G3cdP2Q/P8Zz+se83CPeOLeovEq6Vy55HAIQV+/hmK6/FebLTM2i4j8hP7PxsEDDcGjcc6WvzT)","(timestamp, 1626284177550)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 130)","(_id, 130)","(pb, CKHsztCqLxABGgEwIm4Aeg8Ec44pgfkJEcgR9NOu0CEatha6EowiU2sLBXRdVcmA2DZvc+rQ1/hYfuAlAPQudk8/UWTzAZvpimVAE6W0DNd/egHtDDHRY9W2PBf1yxypdz0xkeZxiQMRyaq3kkd3G/rqzNt5/JJDBrdykQ==)","(timestamp, 1626351056417)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 131)","(_id, 131)","(pb, CNy5nuiqLxABGgEwIm0Aeg8Ecz5KE0OMcCcz6ahaR0kOojgKx+y6Wr6+3moyD1Q9454kPG2dUDb8dZZJO8s2RUMt8fSLGMcveGZ3abOMpXJCGOMltsCYZIHHM7FBemo5UuC0v2hs2FPYwO9qfqRg/ql5i97LK1+qXPyx)","(timestamp, 1626400595164)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 132)","(_id, 132)","(pb, CNf26IKrLxABGgEwIm0Aeg8Ec1LRt97CXbi76YzwwkJMJneMMEcDcF40ojEB/p3cWfyyxJImM46uQdDBTrxiIK1c/CV7FzONZboKQCJkbnhGuPYo8fKEe5ZBzYzA71SI+aE3mw+z9y0tI9VfPKghXY6ZklQ36qZTKn0w)","(timestamp, 1626456341335)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 133)","(_id, 133)","(pb, CPGx86erLxABGgEwIm4Aeg8Ec8un0Mfx/XvsodC8mmhyRXZ71C72jUoYHUEByCr6NdJo/fJxg87RPw/RiiileWvUgvvBJIhm6cT/9WMHJO3pN5shbkBPe2ImvJqSgRaS1yzVG+oh0ABIq93KMYgab0CF1BEPTWB7cREDHw==)","(timestamp, 1626534107377)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 134)","(_id, 134)","(pb, CN3zpM+rLxABGgEwIm0Aeg8Ec+tqKqQV3lyeJOF9ZTvcTkosl0pxAmxdUacMl6IUbO5Sp7n/F4ou6+mUNiziXl+AuHTGIFiW555PjXl3pwXa4T6A1pAbbGZRKo0vw4dDinku4sVu6svPGxmf9siyLTswevOcKQu/mjFn)","(timestamp, 1626616707549)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 135)","(_id, 135)","(pb, CIWgqverLxABGgEwIm4Aeg8Ec3yz0lUUioP1S24DMGPvRVPYKtDaoYT1nKEBMW1/I4DCT+vfYFHsTkLdIajZgZcc4Ah36LzmkOl2mOoDIeDYC2eW/dbfeCCKeDjQDJso6veKfPw0DVl7M/zW97k6h8iqitn6XNui/rkU2w==)","(timestamp, 1626700681221)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 136)","(_id, 136)","(pb, CNqS74WsLxABGgEwIm0Aeg8Ec1QuZo8Gyz1bBHUgJXT64TzjC/OaiXoN4OEA7HLAJu5oXHVmQbPxVQgGJDdHItCBoU8duSt7YhYweizzJz1NqF14klhKf1URU/GW47RofSfHivD5LAQLc1qSs3XcpKqDn90q8BqHH0N4)","(timestamp, 1626731170138)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 137)","(_id, 137)","(pb, CJW53qqsLxABGgEwIm0Aeg8Ec6o1XXa+LSLcF67GdJttUsU0PTY10XAAK90quPh+FGhA0cvKqQAon9zx+u9v44GYeaMcEYmnj9IBP3/swhDr26jMcnYkoBiP3tt0Y+LW/d0DrETK4QaP3W3K4LM5JUN+iqN+whEHVTXi)","(timestamp, 1626808491157)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 138)","(_id, 138)","(pb, CO//x9OsLxABGgEwIm4Aeg8Ecx72vfIvAEET2F73/CFFDCcLIeQ+FfcqBQBHT1yp/3+wjY2E6OkXZ5Qis5EGUnM7azqT3FUVMhLMZ8ynqaKsSCwGZzdZmczGS1zMJ4hU+QzljGru5zGOSjqz0DNdecxjWx2mAJeboagPEA==)","(timestamp, 1626894106607)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 139)","(_id, 139)","(pb, CMH7kOmsLxABGgEwIm4Aeg8Ec4oqmfhS2K0Ne6RazmPp0Uo4GZhlbBGuwpZXXL2S3Su95Z2Q/OST/Lp+k30U/WrTKYBNQdSQWpjvREbbRrqCJHJOzvdDLsxJYRoi+ZNoNWo/KYK7TTn3F8yLq18skAk/eld04uSIpEGmbQ==)","(timestamp, 1626939342273)","(operation_status, 1)"
